Compound,eta_cation,min_eta_anion,max_eta_anion,mean_eta_anion,std-dev_eta_anion,min_diff_eta,max_diff_eta,mean_diff_eta,std-dev_diff_eta,mean_eta_both,geom-mean_eta_both,eta_all,Formation_energy
OCN-Br-Pb,8.5,4.2,4.8,4.5,0.2999999999999998,3.7,4.3,4.0,0.2999999999999998,5.833333333333333,5.554391459799333,"[8.5, 4.8, 4.2]",-0.41818721
OCN-Br-Pd,6.8,4.2,4.8,4.5,0.2999999999999998,2.0,2.5999999999999996,2.3,0.2999999999999998,5.266666666666667,5.156240275463753,"[6.8, 4.8, 4.2]",0.092063934
OCN-Br-Pt,8.0,4.2,4.8,4.5,0.2999999999999998,3.2,3.8,3.5,0.2999999999999998,5.666666666666667,5.443273692762694,"[8.0, 4.8, 4.2]",0.31554415
OCN-Br-Sr,16.3,4.2,4.8,4.5,0.2999999999999998,11.5,12.100000000000001,11.8,0.3000000000000007,8.433333333333334,6.900693062078918,"[16.3, 4.8, 4.2]",-1.316250624
OCN-Br-Zn,10.8,4.2,4.8,4.5,0.2999999999999998,6.000000000000001,6.6000000000000005,6.300000000000001,0.2999999999999998,6.6000000000000005,6.0159575219575006,"[10.8, 4.8, 4.2]",-0.35371792
OCN-Cl-Ba,12.8,4.7,4.8,4.75,0.04999999999999982,8.0,8.100000000000001,8.05,0.05000000000000071,7.433333333333334,6.6097193805322805,"[12.8, 4.8, 4.7]",-1.428089444
OCN-Cl-Be,67.8,4.7,4.8,4.75,0.04999999999999982,63.0,63.099999999999994,63.05,0.04999999999999716,25.766666666666666,11.521868909750067,"[67.8, 4.8, 4.7]",-0.578750656
OCN-Cl-Ca,19.7,4.7,4.8,4.75,0.04999999999999982,14.899999999999999,15.0,14.95,0.05000000000000071,9.733333333333333,7.631357056360104,"[19.7, 4.8, 4.7]",-1.36645891
OCN-Cl-Cd,10.3,4.7,4.8,4.75,0.04999999999999982,5.500000000000001,5.6000000000000005,5.550000000000001,0.04999999999999982,6.6000000000000005,6.14788082183987,"[10.3, 4.8, 4.7]",-0.46739301200000005
OCN-Cl-Co,8.2,4.7,4.8,4.75,0.04999999999999982,3.3999999999999995,3.499999999999999,3.4499999999999993,0.04999999999999982,5.8999999999999995,5.697937080510818,"[8.2, 4.8, 4.7]",-0.335700994
OCN-Cl-Cu,8.3,4.7,4.8,4.75,0.04999999999999982,3.500000000000001,3.6000000000000005,3.5500000000000007,0.04999999999999982,5.933333333333334,5.721005903261205,"[8.3, 4.8, 4.7]",-0.125674994
OCN-Cl-Fe,7.3,4.7,4.8,4.75,0.04999999999999982,2.5,2.5999999999999996,2.55,0.04999999999999982,5.6000000000000005,5.4813472809356165,"[7.3, 4.8, 4.7]",-0.344902196
OCN-Cl-Mg,32.5,4.7,4.8,4.75,0.04999999999999982,27.7,27.8,27.75,0.05000000000000071,14.0,9.017250863679994,"[32.5, 4.8, 4.7]",-1.03883018
OCN-Cl-Mn,9.3,4.7,4.8,4.75,0.04999999999999982,4.500000000000001,4.6000000000000005,4.550000000000001,0.04999999999999982,6.266666666666667,5.94210991943607,"[9.3, 4.8, 4.7]",-0.692412426
OCN-Cl-Ni,8.5,4.7,4.8,4.75,0.04999999999999982,3.7,3.8,3.75,0.04999999999999982,6.0,5.766593529687476,"[8.5, 4.8, 4.7]",-0.378409568
OCN-Cl-Pb,8.5,4.7,4.8,4.75,0.04999999999999982,3.7,3.8,3.75,0.04999999999999982,6.0,5.766593529687476,"[8.5, 4.8, 4.7]",-0.463508924
OCN-Cl-Pd,6.8,4.7,4.8,4.75,0.04999999999999982,2.0,2.0999999999999996,2.05,0.04999999999999982,5.433333333333334,5.353231227076218,"[6.8, 4.8, 4.7]",0.0539925
OCN-Cl-Pt,8.0,4.7,4.8,4.75,0.04999999999999982,3.2,3.3,3.25,0.04999999999999982,5.833333333333333,5.6512305774964995,"[8.0, 4.8, 4.7]",0.295913028
OCN-Cl-Sr,16.3,4.7,4.8,4.75,0.04999999999999982,11.5,11.600000000000001,11.55,0.05000000000000071,8.6,7.164329747039684,"[16.3, 4.8, 4.7]",-1.404603284
OCN-Cl-Zn,10.8,4.7,4.8,4.75,0.04999999999999982,6.000000000000001,6.1000000000000005,6.050000000000001,0.04999999999999982,6.766666666666667,6.245793436073042,"[10.8, 4.8, 4.7]",-0.47673812600000004
OCN-CN-Ba,12.8,4.8,5.3,5.05,0.25,7.500000000000001,8.0,7.75,0.24999999999999956,7.633333333333334,6.879798083131271,"[12.8, 4.8, 5.3]",-0.56789207
OCN-CN-Be,67.8,4.8,5.3,5.05,0.25,62.5,63.0,62.75,0.25,25.966666666666665,11.992662180615124,"[67.8, 4.8, 5.3]",0.176640335
OCN-CN-Ca,19.7,4.8,5.3,5.05,0.25,14.399999999999999,14.899999999999999,14.649999999999999,0.25,9.933333333333334,7.943180735126542,"[19.7, 4.8, 5.3]",-0.4877773783
OCN-CN-Cd,10.3,4.8,5.3,5.05,0.25,5.000000000000001,5.500000000000001,5.250000000000001,0.25,6.800000000000001,6.399088411830176,"[10.3, 4.8, 5.3]",0.227098925
OCN-CN-Co,8.2,4.8,5.3,5.05,0.25,2.8999999999999995,3.3999999999999995,3.1499999999999995,0.25,6.1000000000000005,5.930759590151329,"[8.2, 4.8, 5.3]",0.331167425
OCN-CN-Cu,8.3,4.8,5.3,5.05,0.25,3.000000000000001,3.500000000000001,3.250000000000001,0.25,6.133333333333334,5.954771024434857,"[8.3, 4.8, 5.3]",0.4774888133
OCN-CN-Fe,7.3,4.8,5.3,5.05,0.25,2.0,2.5,2.25,0.25,5.8,5.705319748887862,"[7.3, 4.8, 5.3]",0.31368336
OCN-CN-Mg,32.5,4.8,5.3,5.05,0.25,27.2,27.7,27.45,0.25,14.199999999999998,9.385703331033639,"[32.5, 4.8, 5.3]",-0.21701772170000003
OCN-CN-Mn,9.3,4.8,5.3,5.05,0.25,4.000000000000001,4.500000000000001,4.250000000000001,0.25,6.466666666666668,6.184909536991491,"[9.3, 4.8, 5.3]",0.0210361633
OCN-CN-Ni,8.5,4.8,5.3,5.05,0.25,3.2,3.7,3.45,0.25,6.2,6.002221399684631,"[8.5, 4.8, 5.3]",0.29799924170000003
OCN-CN-Pb,8.5,4.8,5.3,5.05,0.25,3.2,3.7,3.45,0.25,6.2,6.002221399684631,"[8.5, 4.8, 5.3]",0.2456854533
OCN-CN-Pd,6.8,4.8,5.3,5.05,0.25,1.5,2.0,1.75,0.25,5.633333333333333,5.5719687651295695,"[6.8, 4.8, 5.3]",0.5270320167
