Compound,Formation_energy,E_above_hull,Hessian_eig_min_abs,C11,C22,C66,Thermo_stability_level,Dyn_stability_level,Thermo_Dyn_stability_level
Te-OH-Co,-0.584907168,0.320270121,0.0064189611599303606,66.88523337,66.88511292,19.85564651,M,m,Mm
Te-OH-Cr,-0.951367128,0.421556433,0.015058955848273391,34.24500253,34.24482902,7.86500258,M,m,Mm
Te-OH-Fe,-0.614657215,0.29861179600000004,0.014370404685553131,-200.81419126,-200.81364278,6.07202799,M,l,Ml
Te-OH-Ga,-0.499394113,0.643563504,0.01161465765826536,-5.80888145,-5.80888145,-21.72601999,M,l,Ml
Te-OH-Gd,-1.637047668,0.262513503,2.6815050612529386e-05,42.6705278,42.67056452,15.22879036,M,m,Mm
Te-OH-In,-0.644713518,0.41661941,0.016082659145777174,-59.32995238,-59.32962203,-63.78023059,M,l,Ml
Te-OH-Ir,-0.469948973,0.307843014,0.01965868294142356,65.05063427,65.05041332,20.85235555,M,m,Mm
Te-OH-La,-1.701025318,0.5809212570000001,0.0002799684999554371,37.92078098,37.92078098,12.7593322,M,m,Mm
Te-OH-Lu,-1.57761889,0.5909928879999999,0.3175278508040914,39.38869862,39.38869862,12.11886085,M,m,Mm
Te-OH-Nd,-1.6286012230000002,0.509506308,1.87979294443349e-05,41.81422369,41.814130299999995,15.39310005,M,m,Mm
Te-OH-Rh,-0.699554725,0.196631996,0.013905548012114936,56.098438,56.098438,17.24837621,H,m,Hm
Te-OH-Ru,-0.398636158,0.449085735,0.009932253661195451,10.90823984,10.90820662,-18.67643948,M,l,Ml
Te-OH-Sc,-1.532716545,0.575791646,0.010563131529505979,47.13550196,47.13536828,17.00005959,M,m,Mm
Te-OH-Sm,-1.611785848,0.543753965,1.689199398778332e-05,48.29056711,48.29045445,17.24684435,M,m,Mm
Te-OH-Y,-1.6297806069999998,0.55193969,6.595975942589745e-05,43.80739722,43.80727708,13.60234997,M,m,Mm
Br-Br-Ba,-2.4935522430000003,0.141755495,7.982248038187362e-07,15.22025103,15.22025103,5.53957667,H,h,Hh
Br-Br-Be,-1.00107567,0.284542583,3.11428688416621e-05,48.89419972,48.89418124,10.89529734,M,m,Mm
Br-Br-Ca,-2.408886073,0.009317942,4.8129214995419785e-06,21.59265089,21.59261215,8.41472865,H,h,Hh
Br-Br-Cd,-1.12488076,0.015358677,2.496023891836484e-05,25.64118262,25.64114384,8.24795181,H,m,Hm
Br-Br-Co,-0.59269749,0.112357108,8.802512898745575e-07,47.62857137,47.62851625,15.91924071,H,h,Hh
Br-Br-Cu,-0.444974077,0.107384443,0.00011967412606514073,24.36406307,24.36404398,1.67276511,H,m,Hm
Br-Br-Fe,-0.57120809,0.27458567,0.001025734690621378,61.72547319,61.72543718,25.60761256,M,m,Mm
Br-Br-Mg,-1.81993074,0.014185383,0.0002217551592319645,34.52469541,34.52467605,12.54661843,H,m,Hm
Br-Br-Mn,-1.35089445,0.084823447,0.00020867057969052992,33.29522467,33.29520613,6.66593854,H,m,Hm
Br-Br-Ni,-0.8670527029999999,0.016199977,0.00036375740133688905,26.41550297,26.41548427,2.11823655,H,m,Hm
Br-Br-Pb,-1.072246693,0.00647048,3.6464268813523465e-05,15.88806591,15.88804639,5.61893919,H,m,Hm
Br-Br-Pd,-0.466661083,0.06547579,6.800912805228051e-05,10.02902082,10.02902082,-2.618532,H,l,Hl
Br-Br-Pt,-0.12649545,0.303848739,3.9303399397932133e-07,4.65768256,4.65768256,-7.43224098,M,l,Ml
Br-Br-Sr,-2.475157233,0.060533426,1.6902450444425475e-06,17.28238147,17.28236237,6.74981392,H,h,Hh
Br-Br-Zn,-1.04212917,0.080833921,2.5600211759230216e-05,37.27637256,37.2763341,9.62388865,H,m,Hm
Cl-Cl-Ba,-2.74706322,0.17158579,1.00542960683322e-05,18.00651953,18.00650218,6.80775559,H,m,Hm
Cl-Cl-Be,-1.381516973,0.279241867,0.00035627999860731433,58.03583261,58.03579725,13.41775665,M,m,Mm
Cl-Cl-Ca,-2.700026053,0.03638235,8.909929823086765e-06,25.558602,25.55858357,9.94589291,H,h,Hh
Cl-Cl-Cd,-1.316909493,0.01540149,1.9344832553220504e-05,27.10396841,27.10394958,9.01150928,H,m,Hm
Cl-Cl-Co,-0.82437527,0.17565562699999998,1.1572880378572867e-05,50.104296999999995,50.10426156,15.57167257,H,m,Hm
Cl-Cl-Cu,-0.631530977,0.11749502,4.879725929915649e-06,25.82736566,25.82738394,1.4893633,H,h,Hh
Cl-Cl-Fe,-0.8690234370000001,0.208393053,2.2082847594090827e-05,70.35517981,70.35514497,27.84875728,M,m,Mm
Cl-Cl-Mg,-2.157338273,0.014059973,9.52153758379962e-05,39.99758585,39.99754882,14.7731138,H,m,Hm
Cl-Cl-Mn,-1.60051932,0.099576953,3.4031751874065585e-05,27.58327798,27.58325999,0.33982199999999996,H,m,Hm
Cl-Cl-Ni,-1.130073327,0.012586817,0.0004861847578634058,21.74216023,21.74216023,-5.09669005,H,l,Hl
Cl-Cl-Pb,-1.2318973999999998,0.034116628,6.807383583709197e-05,16.49621978,16.49621978,6.43244607,H,m,Hm
Cl-Cl-Pd,-0.59967014,0.077292456,3.143130949712953e-06,-3.87826382,-3.87826382,-9.12842027,H,l,Hl
Cl-Cl-Pt,-0.197500557,0.347510293,2.032295172526304e-07,-9.64941392,-9.64941392,-14.89055271,M,l,Ml
Cl-Cl-Sr,-2.750298233,0.106054787,3.5358016947627838e-06,21.28537647,21.28535851,8.4057546,H,h,Hh
Cl-Cl-Zn,-1.296597147,0.051582557,0.00016052866711064773,40.558878,40.55885945,10.42217566,H,m,Hm
CN-CN-Ba,-0.131028746,0.615304498,1.448775349650826e-05,22.1902543,22.19023772,7.97747784,M,m,Mm
CN-CN-Be,0.766575826,1.208571323,0.002017756243930335,42.73682141,42.73680499,0.21090781,L,m,Lm
CN-CN-Ca,-0.043531204,0.802422975,1.5991818997188772e-05,32.91993026,32.91989353,12.73316948,M,m,Mm
CN-CN-Cd,0.738099994,0.756654733,1.5703413998842215e-05,37.95906089,37.95904285,11.74958578,L,m,Lm
CN-CN-Co,0.8846393659999999,0.888924587,0.0001770346666174993,39.85068226,39.85066563,19.4312532,L,m,Lm
CN-CN-Cu,1.028019308,1.032304502,0.020739319103003657,20.08028588,20.08026892,-3.09027808,L,l,Ll
CN-CN-Fe,0.833386562,0.8943341770000001,0.0025678147603227213,60.51503332,60.51501658,17.61799341,L,m,Lm
CN-CN-Mg,0.292618872,0.932482626,0.000849267170466224,41.46607194,41.46603681,13.38645421,L,m,Lm
CN-CN-Mn,0.7066928720000001,0.890966035,0.0004942973876510677,81.63494489,81.63494489,40.77973079,L,m,Lm
CN-CN-Ni,0.922866166,0.927147846,0.0017302572367857412,-34.00530687,-34.00527362,-68.47012358,L,l,Ll
CN-CN-Pb,0.7613786,0.765655401,3.8209502232405186e-05,26.68518172,26.68514417,8.013427400000001,L,m,Lm
CN-CN-Pd,0.913316874,0.917596758,5.420513418571022e-06,30.784499600000004,30.784499600000004,-6.56323353,L,l,Ll
CN-CN-Pt,0.977883386,0.982159227,6.7332894565489225e-06,40.63930908,40.63929173,-0.99169053,L,l,Ll
CN-CN-Sr,-0.100964206,0.709726657,2.1503165577128188e-05,27.08926579,27.08924712,10.18549269,M,m,Mm
CN-CN-Zn,0.75543406,0.8900081609999999,0.00018877981811201398,44.35673559,44.35671829,9.05970057,L,m,Lm
F-F-Ba,-3.86411582,0.274655883,0.000395681869812556,36.21364556,36.21360599,11.00912215,M,m,Mm
F-F-Be,-3.186598387,0.299741853,4.9539214399858064e-05,99.18654022,99.18649725,26.82114888,M,m,Mm
F-F-Ca,-4.035629393,0.210818317,8.073916456399134e-05,54.45727272,54.45722679,19.62960513,M,m,Mm
F-F-Cd,-2.28580987,0.15824359,0.0001199219139370634,49.05877126,49.058755600000005,15.25906436,H,m,Hm
F-F-Co,-2.17949004,0.057505115,0.0001381066991790367,48.82835584,48.82834128,8.123482300000001,H,m,Hm
F-F-Cu,-1.627648177,0.234172187,0.0031616904346729487,14.40588534,14.40587083,-24.96981618,M,l,Ml
F-F-Fe,-2.16979648,0.204965377,0.0002021166491047887,62.70250098,62.70250098,22.92225171,M,m,Mm
F-F-Mg,-3.694654823,0.149489887,0.0010482924622014565,72.78395745,72.78395745,28.24970342,H,m,Hm
F-F-Mn,-2.624683923,0.34138440200000003,0.0013426977245209464,12.60976314,12.60977928,-10.3817295,M,l,Ml
F-F-Ni,-2.2081496030000003,0.129394308,0.0014626559224711227,54.70190026,54.70185694,8.78783546,H,m,Hm
F-F-Pb,-2.26214717,0.203337897,2.1152535918558866e-05,36.75905983,36.75902977,11.64003121,M,m,Mm
F-F-Pd,-1.292792517,0.091016015,2.0759836709364824e-05,0.58956078,0.58956078,-38.05107709,H,l,Hl
F-F-Pt,-0.5576377229999999,0.6293711329999999,1.5670839083751673e-05,26.54506307,26.54504971,-28.08142237,M,l,Ml
F-F-Sr,-3.996495597,0.244533227,3.844036432633526e-05,46.30950339,46.30944637,16.55001356,M,m,Mm
F-F-Zn,-2.428196,0.123916597,0.0002055262318622496,60.00759965,60.00756913,18.39998123,H,m,Hm
I-I-Ba,-1.94415893,0.089390477,2.00428930901526e-06,11.08948355,11.08948355,4.33151019,H,h,Hh
I-I-Be,-0.346379823,0.29454599800000003,0.0006206323100394313,41.79091516,41.79087634,9.60874069,M,m,Mm
I-I-Ca,-1.812911573,0.01547907,6.973554696879904e-06,18.16875268,18.16873255,7.06754163,H,h,Hh
I-I-Cd,-0.649644023,0.017246379,3.382260322593316e-05,23.43901727,23.43899763,7.30105877,H,m,Hm
I-I-Co,-0.15173305,0.01799117,4.712806387240744e-05,55.48661872,55.48658078,19.94715566,H,m,Hm
I-I-Cu,-0.032776833,0.08624256699999999,0.007644791261887877,14.7827534,14.782735999999998,-11.44151871,H,l,Hl
I-I-Fe,-0.06831970700000001,0.23744741,0.0004257460798771989,63.94825149,63.94817755,25.46814002,M,m,Mm
I-I-Mg,-1.18340106,0.015307643,0.0012401705743275884,28.47034366,28.47032368,10.228660000000001,H,m,Hm
I-I-Mn,-0.812479603,0.07068151,8.721761422206771e-05,47.87681101,47.87675502,14.50219287,H,m,Hm
I-I-Ni,-0.346231797,0.018735507,0.016018169315137075,32.31419369,32.31414772,6.28506788,H,m,Hm
I-I-Pb,-0.65550436,0.018446166,4.488075631698725e-06,15.08554499,15.08554499,5.27055912,H,h,Hh
I-I-Pd,-0.15278374,0.13988494699999998,2.6864994242903032e-06,-347.70814369,-347.70785773,-365.06426529,H,l,Hl
I-I-Pt,0.06681862,0.285737116,4.462014283581439e-07,22.464485,22.464485,0.06378247,M,h,Mh
I-I-Sr,-1.902005337,0.020355038,4.524605687154888e-07,14.14493442,14.14491478,5.54572018,H,h,Hh
I-I-Zn,-0.5031786770000001,0.14171972,1.675442639685661e-05,28.34640324,28.34636396,5.75048602,H,m,Hm
NC-NC-Ba,-0.237819972,0.508513271,2.5955303242089364e-07,16.41363787,16.41360777,10.011538999999999,M,h,Mh
NC-NC-Be,0.56288523,1.004880727,0.004268830816225702,56.39480599,56.39479016,5.10372502,L,m,Lm
NC-NC-Ca,-0.213145098,0.632809081,3.8621921832925425e-05,29.71944903,29.71943183,13.12291737,M,m,Mm
NC-NC-Cd,0.675646876,0.694201614,6.809964484987679e-06,37.96197869,37.96194429,10.65468191,L,h,Lh
NC-NC-Co,0.818935042,0.823220263,0.00023902382342106142,41.70739725,41.70738085,6.03707082,L,m,Lm
NC-NC-Cu,1.06401717,1.068302364,0.005515669822643779,36.94565859,36.94562506,0.5811579000000001,L,m,Lm
NC-NC-Fe,0.7928373959999999,0.8537850109999999,2.02513514624448e-05,38.47078374,38.47075116,16.07252793,L,m,Lm
NC-NC-Mg,0.090249556,0.73011331,5.7359438571980006e-05,50.82976246,50.82974565,17.31167032,M,m,Mm
NC-NC-Mn,0.488854444,0.6731276070000001,7.88817627160707e-05,42.19162948,42.1915963,18.64762745,L,m,Lm
NC-NC-Ni,0.7697661920000001,0.774047872,0.00034698167759014085,-4.50765682,-4.50765682,-42.78647006,L,l,Ll
NC-NC-Pb,0.732690686,0.736967487,3.354052326656939e-05,26.48373335,26.48373335,8.84308928,L,m,Lm
NC-NC-Pd,1.217859554,1.222139438,2.7494959339470857e-05,30.77066973,30.77065226,-0.11681268,L,l,Ll
NC-NC-Pt,1.429890228,1.434166069,4.7722957500795456e-05,29.85683554,29.85681813,-5.63810611,L,l,Ll
NC-NC-Sr,-0.238937636,0.571753227,0.00010495440802077766,23.94472415,23.944689800000003,7.07994203,M,m,Mm
NC-NC-Zn,0.672424268,0.8069983690000001,3.619508755116902e-05,51.52095458,51.52092096,13.90284331,L,m,Lm
NCO-NCO-Ba,-1.080459394,0.277471513,0.00010497255055922584,26.77535073,26.77533078,8.19514396,M,m,Mm
NCO-NCO-Be,-0.693205376,0.474004913,0.001195348499486177,70.13687999,70.1368272,1.18449124,M,m,Mm
NCO-NCO-Ca,-1.145771791,0.239486204,1.7651019381385935e-05,45.46201233,45.46195414,16.38460461,M,m,Mm
NCO-NCO-Cd,-0.551412496,0.184299422,0.00010741693519837778,48.45512029,48.45508241,14.98540747,H,m,Hm
NCO-NCO-Co,-0.489132239,0.225074792,1.4193409998685724e-05,6.72799491,6.72799491,-39.72245512,M,l,Ml
NCO-NCO-Cu,-0.294966473,0.27650893600000004,5.590946478561996e-05,41.05657327,41.05653677,1.56375902,M,m,Mm
NCO-NCO-Fe,-0.508954647,0.219860391,0.007463250709478402,72.68340956,72.68335666,23.87696992,M,m,Mm
NCO-NCO-Mg,-0.98301524,0.269212636,4.655831065947022e-05,59.65985768,59.65980303,19.84355397,M,m,Mm
NCO-NCO-Mn,-0.730334519,0.254366389,3.793199304225216e-05,56.60481147,56.60477524,18.57938864,M,m,Mm
NCO-NCO-Ni,-0.537234206,0.190026355,0.0018379734336128144,-38.775268,-38.775268,-80.59363216,H,l,Hl
NCO-NCO-Pb,-0.467281317,0.243249994,0.00010875289633579148,31.22765886,31.22763844,9.57366575,M,m,Mm
NCO-NCO-Pd,-0.258601944,0.312869672,4.9875443535369706e-05,8.26921462,8.26921462,-12.83786565,M,l,Ml
NCO-NCO-Pt,-0.07070324,0.500765489,1.4362995137757465e-05,18.8610703,18.8610703,-14.70893568,M,l,Ml
NCO-NCO-Sr,-1.124082456,0.267043742,2.8076394162360608e-05,38.5995549,38.5995148,12.57431466,M,m,Mm
NCO-NCO-Zn,-0.582305224,0.233794845,2.059513835025309e-05,54.92042542,54.92038899,10.73943268,M,m,Mm
NCS-NCS-Ba,-0.465582216,0.239984466,4.902360578119013e-06,26.23775432,26.23773374,9.63034234,M,h,Mh
NCS-NCS-Be,0.152451044,0.5146825110000001,0.00014230960281427763,-26.37088888,-26.37087,-90.96954471,M,l,Ml
NCS-NCS-Ca,-0.487276406,0.218694923,1.395249507323473e-05,44.46795494,44.46791403,16.91327752,M,m,Mm
NCS-NCS-Cd,0.131940328,0.35283253600000003,4.0467895360210416e-05,50.23024285,50.23020235,14.578024599999999,M,m,Mm
NCS-NCS-Co,0.299793907,0.530733974,3.778940484460989e-05,65.83860424,65.83856576,10.53452845,L,m,Lm
NCS-NCS-Cu,0.367701521,0.449138697,0.004766432196912293,-1061.01172529,-1061.01108981,-1100.50258119,L,l,Ll
NCS-NCS-Fe,0.234372989,0.499950778,0.0016051401386831788,64.92290725,64.92290725,23.730037699999997,L,m,Lm
NCS-NCS-Mg,-0.256073593,0.230170384,3.808193076447458e-05,62.56581615,62.56577663,19.93980367,M,m,Mm
NCS-NCS-Mn,0.021968821,0.359969561,5.808318166902749e-05,77.37740483,77.37738523,20.21397126,M,m,Mm
NCS-NCS-Ni,0.212432738,0.4158245370000001,0.0007473974806514813,27.27446797,27.27444843,-25.411371,L,l,Ll
NCS-NCS-Pb,0.160884737,0.326703382,5.170558188316919e-06,35.46514832,35.46512695,11.32670158,M,h,Mh
NCS-NCS-Pd,0.396605684,0.556714289,7.548815222976936e-05,24.78242644,24.78240621,-11.51460915,L,l,Ll
NCS-NCS-Pt,0.571948549,0.803245379,1.2295802609888495e-05,19.27554189,19.27552232,-21.31081753,L,l,Ll
NCS-NCS-Sr,-0.488081053,0.219483285,1.3334244017244673e-05,38.26953371,38.26949194,13.84503081,M,m,Mm
NCS-NCS-Zn,0.146936424,0.421630051,0.00012450673443482226,57.20374704,57.20372738,3.74124132,M,m,Mm
NO-NO-Ba,-0.433359888,0.875353666,0.00026595077036026607,13.51016249,13.51014803,4.33616579,M,m,Mm
NO-NO-Be,-0.09661036,1.176168464,0.00024283503792847598,82.81127496,82.81125837,6.02378357,M,m,Mm
NO-NO-Ca,-0.446872354,1.014594739,3.203841174342408e-05,13.38508074,13.38506236,3.32263165,M,m,Mm
NO-NO-Cd,0.321854772,0.8668531890000001,1.1903530810222507e-06,2.98785087,2.98785087,-10.0972235,L,l,Ll
NO-NO-Co,-0.080480816,0.6785319740000001,1.8465694570607254e-06,115.70678551,115.7067514,29.42623753,M,h,Mh
NO-NO-Cu,0.16781645,0.567872995,0.004208070384881666,29.776558299999998,29.776558299999998,4.01976839,M,m,Mm
NO-NO-Fe,-0.09524522,0.744438045,2.1078881762572036e-07,132.64277976,132.64276229,34.0008646,M,h,Mh
NO-NO-Mg,-0.107160786,1.1579687,0.0047196412144734495,44.43184171,44.43184171,6.98830414,M,m,Mm
NO-NO-Mn,-0.183261442,1.150624111,9.955653007222299e-05,167.88055318,167.88050004,61.61121503,M,m,Mm
NO-NO-Ni,-0.058668182,0.545772756,0.00421559766063124,85.9690363,85.96898616,21.20488961,M,m,Mm
NO-NO-Pb,0.311638542,0.915111993,0.0018737340445968594,26.17694918,26.17693012,6.03202333,L,m,Lm
NO-NO-Pd,0.12765372,0.456975074,0.0003415526688128158,42.12326389,42.12322951,7.59939276,M,m,Mm
NO-NO-Pt,0.179743526,0.641598007,4.7878718830706206e-05,66.64817243,66.64817243,16.31044285,M,m,Mm
NO-NO-Sr,-0.433841184,0.968185556,0.0002093908745315324,19.17990526,19.17988691,3.20906237,M,m,Mm
NO-NO-Zn,0.178235084,0.885156782,0.00015399979990591553,21.9424249,21.9424249,-1.76741981,M,l,Ml
OCN-OCN-Ba,-0.813351934,0.544578973,3.356770493367955e-06,22.57997025,22.57995281,8.69072907,M,h,Mh
OCN-OCN-Be,-0.281486501,0.885723787,0.0018107525846519754,54.98201985,54.98201985,-9.17813389,M,l,Ml
OCN-OCN-Ca,-0.7976543890000001,0.587603607,3.0797512608987745e-05,43.70624449,43.70620863,15.61704127,M,m,Mm
OCN-OCN-Cd,-0.105923866,0.629788052,3.4067462700169064e-05,43.05571958,43.05571958,12.84417466,M,m,Mm
OCN-OCN-Co,0.008432876,0.722639907,0.001241377328638162,63.71367117,63.71365365,11.95677083,M,m,Mm
OCN-OCN-Cu,0.091854644,0.663330054,0.003567542382471639,49.41669956,49.41664564,6.38549672,M,m,Mm
OCN-OCN-Fe,-0.054891793,0.673923246,0.0018034594578523755,81.09712159,81.09710413,27.46706247,M,m,Mm
OCN-OCN-Mg,-0.601426231,0.650801645,0.0013515993851517065,73.26523867,73.26518563,27.20924275,M,m,Mm
OCN-OCN-Mn,-0.265559233,0.719141675,8.114176909057253e-05,55.17898311,55.17898311,11.421755000000001,M,m,Mm
OCN-OCN-Ni,-0.091713199,0.6355473620000001,0.03749129204094823,57.29077478,57.29073963,8.32412409,M,m,Mm
OCN-OCN-Pb,-0.100890881,0.60964043,4.803880941338824e-05,25.57413789,25.57410136,6.980038700000001,M,m,Mm
OCN-OCN-Pd,0.25059095,0.8220625659999999,0.0001482969294231693,31.43531166,31.43529381,-1.14814973,L,l,Ll
OCN-OCN-Pt,0.447370974,1.018839703,3.3452952079873745e-05,29.62225379,29.62221847,-7.33319172,L,l,Ll
OCN-OCN-Sr,-0.803845024,0.5872811729999999,6.597380902497513e-05,35.89627907,35.89624365,11.67613121,M,m,Mm
OCN-OCN-Zn,-0.13895155,0.6771485190000001,0.0008798829547500359,69.25386769,69.25381393,20.9644495,M,m,Mm
SCN-SCN-Ba,-0.208728446,0.496838236,3.7981172221467918e-06,13.64737862,13.64737862,0.39650154,M,h,Mh
SCN-SCN-Be,0.330200037,0.692431503,0.008219928737902565,31.70794626,31.70792602,-10.77554326,L,l,Ll
SCN-SCN-Ca,-0.166870955,0.539100375,5.343135697568292e-06,18.62149042,18.62146986,1.28539817,M,h,Mh
SCN-SCN-Cd,0.328792558,0.549684766,1.26031591950131e-05,30.62644158,30.62639884,6.19893642,L,m,Lm
SCN-SCN-Co,0.377075135,0.608015203,0.002911943807129017,59.19339545,59.19333541,8.36770966,L,m,Lm
SCN-SCN-Cu,0.4943992820000001,0.575836459,0.0045265968599231075,15.79133588,15.79133588,-8.37091053,L,l,Ll
SCN-SCN-Fe,0.364261399,0.6298391879999999,0.0027511435588596076,101.28075287,101.28069356,35.89569425,L,m,Lm
SCN-SCN-Mg,0.05670974400000001,0.5429537210000001,0.0018335621091480586,37.16040648,37.16036435,8.88006879,M,m,Mm
SCN-SCN-Mn,0.382291701,0.7202924409999999,0.004880742760100932,26.53475032,26.53473002,-32.61295996,L,l,Ll
SCN-SCN-Ni,0.352279819,0.555671619,0.16580583946999014,42.15617118,42.15613064,5.22051032,L,m,Lm
SCN-SCN-Pb,0.384393477,0.550212122,0.0001102156596178569,12.33042439,12.33042439,0.98474143,L,m,Lm
SCN-SCN-Pd,0.487923279,0.648031884,9.959568306851206e-05,7.64151619,7.64149559,-16.190568300000002,L,l,Ll
SCN-SCN-Pt,0.580847899,0.812144729,1.4498965550039554e-05,24.5186911,24.51867074,-8.58683023,L,l,Ll
SCN-SCN-Sr,-0.17912411600000006,0.5284402220000001,0.0001457254558590555,16.27099961,16.270977900000002,1.29467487,M,m,Mm
SCN-SCN-Zn,0.339362204,0.614055831,0.0011565942176310006,38.89087888,38.89083744,9.91592551,L,m,Lm
SH-SH-Ba,-0.984309447,0.252467295,7.609165400164255e-06,13.33985188,13.33982153,4.14775339,M,h,Mh
SH-SH-Be,-0.319467471,0.43663997,0.0004234395071971882,51.52423709,51.52414846,10.33907696,M,m,Mm
SH-SH-Ca,-1.025433569,0.21190968,1.402275221843081e-07,21.66024355,21.66020932,3.89860316,M,h,Mh
SH-SH-Cd,-0.322509165,0.235723313,2.1760795199916987e-05,22.399334399999997,22.39929706,-0.89319103,M,l,Ml
SH-SH-Co,-0.235736523,0.336562959,1.803448503402773e-05,42.13139893,42.13133896,2.9652681,M,m,Mm
SH-SH-Cu,-0.045126519,0.317868915,0.003839123791861939,22.90399846,22.90396135,-10.21314617,M,l,Ml
SH-SH-Fe,-0.26406528100000004,0.35672701,7.082559235412197e-05,93.26325241,93.2631185,33.59448045,M,m,Mm
SH-SH-Mg,-0.732104755,0.197620201,0.0010248829595494774,33.344080600000005,33.34402571,7.14105885,H,m,Hm
SH-SH-Mn,-0.248581387,0.473603037,0.00020346785542271198,17.684229199999997,17.68419818,-20.65741929,M,l,Ml
SH-SH-Ni,-0.273629261,0.260102645,0.004145636553478164,23.29041647,23.29037999,-9.5894002,M,l,Ml
SH-SH-Pb,-0.224546799,0.256582692,2.516733795881398e-06,17.45448405,17.45444604,3.75906184,M,h,Mh
SH-SH-Pd,-0.048427007,0.4247084270000001,3.068991414393037e-05,14.86526146,14.86524554,-14.470251199999998,M,l,Ml
SH-SH-Pt,0.065182571,0.63798152,5.745857801723003e-07,-166.74712383,-166.74692873,-203.38565251,M,l,Ml
SH-SH-Sr,-1.043461861,0.1961116,5.5963414345572675e-06,18.45072474,18.45068882,3.77639711,H,h,Hh
SH-SH-Zn,-0.307189131,0.326365335,0.0006663548025312959,30.87107382,30.87101787,1.42015581,M,m,Mm
NH-NH-Ce,-0.870372074,0.053732476,0.0010605254160608508,100.11371724,100.11366385,32.51649775,H,m,Hm
NH-NH-Ge,-0.18729779,0.151587198,4.583668348852247e-07,154.31335857,154.31337589,55.06241236,H,h,Hh
NH-NH-Hf,-1.031802776,0.09554274,4.2870921481928015e-06,149.03753465,149.03755254,56.02231662,H,h,Hh
NH-NH-Ir,0.17529765600000002,0.432838796,6.851675186482223e-06,84.85335384,84.85337089,-9.3860492,M,l,Ml
NH-NH-Mo,-0.275563736,0.179713966,1.0612088063190792e-05,149.32320086,149.32325769,53.93816416,H,m,Hm
NH-NH-Os,0.23910916,0.496658371,7.790766450957692e-06,37.05794413,37.05794413,-16.50121918,L,l,Ll
NH-NH-Pd,0.207828162,0.465369633,1.7157979336340063e-05,119.57266856,119.57266856,43.84130502,L,m,Lm
NH-NH-Pt,0.009863932,0.26740136,1.99612121653399e-06,145.08050266,145.08046872,52.32590809,M,h,Mh
NH-NH-Re,0.009259606,0.285985531,1.9527845894826005e-05,143.20597719999998,143.20601522,54.29731008,M,m,Mm
NH-NH-Ru,0.05177021,0.30930667100000003,1.2844317887140221e-05,-64.32527183,-64.32527183,-94.02789957,M,l,Ml
NH-NH-Sn,-0.16081176,0.096737728,5.2519747834953695e-05,119.98856620000001,119.98854838,41.32129861,H,m,Hm
NH-NH-Tc,-0.078776682,0.250935997,8.724925349506972e-06,139.31373661,139.31367949,54.33742159,M,h,Mh
NH-NH-Te,0.438698436,0.696242354,8.281969491382686e-05,74.08508837,74.08508837,19.91480678,L,m,Lm
NH-NH-Ti,-0.862083032,0.18625746,1.997548749149253e-05,149.25036234,149.25029114,56.07260417,H,m,Hm
NH-NH-W,-0.270395826,0.130209304,5.7241238114358425e-06,133.93730697,133.93736402,34.04064353,H,h,Hh
NH-NH-Zr,-0.969671146,0.158270686,4.9017952016234057e-05,137.8601687,137.86011475,50.88855927,H,m,Hm
PH-PH-Ce,-0.37898788,0.540275359,3.9418240488629005e-06,33.47596921,33.47596921,7.58485744,M,h,Mh
PH-PH-Ge,0.280936896,0.534192562,9.903776464899882e-05,3.84128347,3.84128347,-34.31216926,L,l,Ll
PH-PH-Hf,-0.336532664,0.471336407,8.322225371757199e-05,41.55277273,41.55277273,11.76082291,M,m,Mm
PH-PH-Ir,-0.26056470800000003,0.504511725,4.74829083113636e-05,89.46692389,89.46688806,15.29527892,M,m,Mm
PH-PH-Mo,-0.09344398,0.471418657,1.8349711931688407e-05,97.79474116,97.79474116,40.84514975,M,m,Mm
PH-PH-Os,0.025126144,0.634816499,5.700929843272723e-07,70.59844607,70.59844607,-5.56015893,M,l,Ml
PH-PH-Pd,-0.056519918,0.503799704,8.373690841111819e-05,75.42968801,75.42970543,20.56439839,M,m,Mm
PH-PH-Pt,-0.32636184,0.467792959,7.301339140429321e-06,102.3235533,102.3234838,32.889974800000005,M,h,Mh
PH-PH-Re,0.092266836,0.579857032,4.7357423491395805e-06,-59.21528512,-59.21526569,-80.42518443,M,l,Ml
PH-PH-Ru,-0.053067674,0.608217551,6.788616402112854e-06,56.12267096,56.12265247,-9.09781433,M,l,Ml
PH-PH-Sn,0.17941421,0.436645673,3.6255195550860496e-05,34.01425321,34.01423464,1.48173115,M,m,Mm
PH-PH-Tc,-0.011901358,0.567751176,6.529128797306975e-06,7.59251979,7.59251979,-24.19972723,M,l,Ml
PH-PH-Te,0.39332581,0.6465915210000001,1.2344487472085773e-05,22.67255955,22.67255955,2.53840237,L,m,Lm
PH-PH-Ti,-0.28250177600000004,0.488845898,9.597798433940716e-05,1.11900828,1.11900828,-8.57409387,M,l,Ml
PH-PH-W,-0.01032999,0.445299689,2.469564275150348e-06,100.60996701,100.60996701,45.29930411,M,h,Mh
PH-PH-Zr,-0.345964568,0.546275818,1.3804753916080935e-05,28.71775561,28.71775561,8.23322112,M,m,Mm
S-S-Ce,-1.892383631,0.0,3.146304032111984e-05,50.12210121,50.12210121,18.38715915,H,m,Hm
