Compound,Formation_energy,E_above_hull,Thermo_stability_level
NO-F-Co,-0.671115075,0.6421411020000001,M
NO-F-Cu,-0.617310405,0.330907572,M
NO-F-Fe,-0.778193665,0.702232889,M
NO-F-Mg,-1.4724020230000001,0.759858172,M
NO-F-Mn,-1.093717145,0.8522369479999999,M
NO-F-Ni,-0.795515015,0.458839538,M
NO-F-Pb,-0.638060758,0.66592833,M
NO-F-Pd,-0.541313765,0.209740387,M
NO-F-Pt,-0.378375863,0.373943818,M
NO-F-Sr,-1.784949168,0.681703354,M
NO-F-Zn,-0.77473381,0.624134475,M
NO-I-Ba,-1.0331128,0.6119529429999999,M
NO-I-Be,0.171602793,1.714184296,M
NO-I-Ca,-0.920709515,0.7267060959999999,M
NO-I-Cd,0.04007462,0.6969648,M
NO-I-Co,0.16943898300000002,0.888640752,M
NO-I-Cu,0.256601443,0.668888871,L
NO-I-Fe,0.154139375,0.914186533,M
NO-I-Mg,-0.454203075,1.078816756,M
NO-I-Mn,-0.230156258,0.941576055,M
NO-I-Ni,0.079350283,0.721738731,M
NO-I-Pb,-0.032162705,0.635252621,M
NO-I-Pd,0.164370875,0.511468689,M
NO-I-Pt,0.34203915,0.719412411,L
NO-I-Sr,-1.000779713,0.617489655,M
NO-I-Zn,0.12510176,0.9603618559999999,M
NO-NC-Ba,-0.376579134,0.9471391240000001,M
NO-NC-Be,0.301495026,1.537699242,L
NO-NC-Ca,-0.33964053200000005,1.053017156,M
NO-NC-Cd,0.521826914,1.046102627,L
NO-NC-Co,0.46997825200000004,1.022021846,L
NO-NC-Cu,0.557634306,0.9598096909999999,L
NO-NC-Fe,0.421287332,0.989200511,L
NO-NC-Mg,-0.052328294000000004,1.176226585,M
NO-NC-Mn,0.259658958,1.097987201,L
NO-NC-Ni,0.36248538799999996,0.87853516,L
NO-NCO-Ba,-0.842755812,0.741496915,M
NO-NCO-Be,-0.388802008,0.97294333,M
NO-NCO-Ca,-0.862011775,0.7541225540000001,M
NO-NCO-Cd,-0.169197795,0.6891327770000001,M
NO-NCO-Co,-0.228116698,0.605124839,M
NO-NCO-Cu,-0.154406212,0.5123151,M
NO-NCO-Fe,-0.280586195,0.569698018,M
NO-NCO-Mg,-0.66033863,0.800593894,M
NO-NCO-Mn,-0.44620690799999996,0.7026108190000001,M
NO-NCO-Ni,-0.328154462,0.520316194,M
NO-NCO-Pb,-0.13152409,0.697429107,M
NO-NCO-Pd,-0.158764878,0.507952009,M
NO-NCO-Pt,-0.066950955,0.599762563,M
NO-NCO-Sr,-0.857487722,0.765492843,M
NO-NCO-Zn,-0.247583833,0.704532915,M
NO-NC-Pb,0.536214474,1.035724794,L
NO-NC-Pd,0.5425114999999999,0.944681575,L
NO-NC-Pt,0.6578950060000001,1.060061038,L
NO-NCS-Ba,-0.480945191,0.7489248470000001,M
NO-NCS-Be,0.167612856,1.197783097,M
NO-NCS-Ca,-0.482959715,0.7569939309999999,M
NO-NCS-Cd,0.22693607899999999,0.8253293490000001,L
NO-NCS-Co,0.225735677,0.777071486,L
NO-NCS-Cu,0.28041703100000004,0.7070021679999999,L
NO-NCS-Fe,0.195347482,0.7756067809999999,M
NO-NCS-Mg,-0.234629158,0.789166635,M
NO-NCS-Mn,0.027405504,0.80455715,M
NO-NCS-Ni,0.133219754,0.690540844,M
NO-NCS-Pb,0.232928489,0.7863852159999999,L
NO-NCS-Pd,0.24851120899999998,0.7463929,L
NO-NCS-Pt,0.34422920700000004,0.873758748,L
NO-NC-Sr,-0.36638036,1.012753411,M
NO-NCS-Sr,-0.487260588,0.76196154,M
NO-NCS-Zn,0.196622767,0.858810321,M
NO-NC-Zn,0.455837376,1.126184466,L
OCN-Br-Ba,-1.349649516,0.391494441,M
OCN-Br-Be,-0.39614066200000003,0.873631727,M
OCN-Br-Ca,-1.263286034,0.43185576700000006,M
OCN-Br-Cd,-0.394464298,0.462605875,M
OCN-Br-Co,-0.14334135,0.568119951,M
OCN-Br-Cu,-0.033802552,0.531937791,M
OCN-Br-Fe,-0.233894872,0.530013783,M
OCN-Br-Mg,-0.909370978,0.517423372,M
OCN-Br-Mn,-0.600007524,0.520315278,M
OCN-Br-Ni,-0.260772564,0.513285633,M
OCN-Br-Pb,-0.41818721,0.42657998,M
OCN-Br-Pd,0.092063934,0.651735127,M
OCN-Br-Pt,0.31554415,0.844675517,L
OCN-Br-Sr,-1.316250624,0.418244912,M
OCN-Br-Zn,-0.35371792,0.554441056,M
OCN-Cl-Ba,-1.428089444,0.398056894,M
OCN-Cl-Be,-0.578750656,0.736524198,M
OCN-Cl-Ca,-1.36645891,0.42414420799999997,M
OCN-Cl-Cd,-0.46739301200000005,0.447298625,M
OCN-Cl-Co,-0.335700994,0.464253197,M
OCN-Cl-Cu,-0.125674994,0.499065592,M
OCN-Cl-Fe,-0.344902196,0.511271528,M
OCN-Cl-Mg,-1.03883018,0.489148807,M
OCN-Cl-Mn,-0.692412426,0.5069070920000001,M
OCN-Cl-Ni,-0.378409568,0.473470868,M
OCN-Cl-Pb,-0.463508924,0.438872153,M
OCN-Cl-Pd,0.0539925,0.65711141,M
OCN-Cl-Pt,0.295913028,0.859444393,L
OCN-Cl-Sr,-1.404603284,0.435608757,M
OCN-Cl-Zn,-0.47673812600000004,0.49898583399999996,M
OCN-CN-Ba,-0.56789207,0.535206478,M
OCN-CN-Be,0.176640335,1.206810514,M
OCN-CN-Ca,-0.487777378,0.6727706929999999,M
OCN-CN-Cd,0.227098925,0.6639953510000001,L
OCN-CN-Co,0.331167425,0.791203752,L
OCN-CN-Cu,0.47748881299999996,0.812634966,L
OCN-CN-Fe,0.31368336,0.7869443420000001,L
OCN-CN-Mg,-0.217017722,0.8067780090000001,M
OCN-CN-Mn,0.021036162999999997,0.7196430309999999,M
OCN-CN-Ni,0.297999242,0.7280407179999999,L
OCN-CN-Pb,0.245685453,0.6619440520000001,L
OCN-CN-Pd,0.527032017,0.862173745,L
OCN-CN-Pt,0.652098988,0.987237347,L
OCN-CN-Sr,-0.530346055,0.618932086,M
OCN-CN-Zn,0.230639163,0.789261738,L
OCN-F-Ba,-1.746613234,0.445569912,M
OCN-F-Be,-1.1211969720000001,0.741752302,M
OCN-F-Ca,-1.7866646419999999,0.456950268,M
OCN-F-Cd,-0.7718799740000001,0.476334406,M
OCN-F-Co,-0.69394277,0.477100698,M
OCN-F-Cu,-0.436772444,0.521806452,M
OCN-F-Fe,-0.693145534,0.52945355,M
OCN-F-Mg,-1.535015594,0.494787332,M
OCN-F-Mn,-1.0734545,0.505656633,M
OCN-F-Ni,-0.7316900120000001,0.478655554,M
OCN-F-Pb,-0.7733095940000001,0.463707844,M
OCN-F-Pd,-0.257704482,0.612451124,M
OCN-F-Pt,0.114981858,0.9851334209999999,M
OCN-F-Sr,-1.779832296,0.466264689,M
OCN-F-Zn,-0.828736844,0.508166983,M
OCN-I-Ba,-1.175700336,0.384916121,M
OCN-I-Be,-0.078566508,1.155498694,M
OCN-I-Ca,-1.0685766,0.44962119,M
OCN-I-Cd,-0.22504269600000001,0.490022767,M
OCN-I-Co,0.076008338,0.651369752,M
OCN-I-Cu,0.13329901,0.588247298,M
OCN-I-Fe,0.0010537860000000001,0.609091511,M
OCN-I-Mg,-0.635813944,0.60035818,M
OCN-I-Mn,-0.405122346,0.5491166239999999,M
OCN-I-Ni,-0.04182099,0.576751594,M
OCN-I-Pb,-0.302941278,0.402621613,M
OCN-I-Pd,0.13435467199999998,0.62218541,M
OCN-I-Pt,0.310118722,0.7758223809999999,L
OCN-I-Sr,-1.133757082,0.41673936899999997,M
OCN-I-Zn,-0.134747164,0.6299924029999999,M
OCN-NC-Ba,-0.6096224570000001,0.493476091,M
OCN-NC-Be,0.07015281,1.1003229890000001,M
OCN-NC-Ca,-0.558467795,0.602080277,M
OCN-NC-Cd,0.211071032,0.647967458,L
OCN-NC-Co,0.379256938,0.839293266,L
OCN-NC-Cu,0.484821273,0.8199674259999999,L
OCN-NC-Fe,0.26821829,0.7414792720000001,L
OCN-NC-Mg,-0.311782573,0.712013158,M
OCN-NC-Mn,0.36279359,1.061400458,L
OCN-NC-Ni,0.260345187,0.690386663,L
OCN-NCO-Ba,-0.969367944,0.388562963,M
OCN-NCO-Be,-0.494324794,0.672885495,M
OCN-NCO-Ca,-0.975306711,0.40995128399999997,M
OCN-NCO-Cd,-0.334561853,0.401150065,M
OCN-NCO-Co,-0.21181992,0.502387111,M
OCN-NCO-Cu,-0.11880521699999999,0.452670192,M
OCN-NCO-Fe,-0.299278721,0.42953631700000006,M
OCN-NCO-Mg,-0.7960849390000001,0.456142938,M
OCN-NCO-Mn,-0.542359446,0.442341462,M
OCN-NCO-Ni,-0.316511221,0.410749339,M
OCN-NCO-Pb,-0.291453014,0.41907829700000004,M
OCN-NCO-Pd,-0.040735726,0.530735891,M
OCN-NCO-Pt,0.18235255600000003,0.753821284,M
OCN-NCO-Sr,-0.9767136340000001,0.41441256299999996,M
OCN-NCO-Zn,-0.36792077700000003,0.448179292,M
OCN-NC-Pb,0.23230942300000001,0.6485680220000001,L
OCN-NC-Pd,0.572338427,0.907480155,L
OCN-NC-Pt,0.820574392,1.15571275,L
OCN-NCS-Ba,-0.659597151,0.39457716600000003,M
OCN-NCS-Be,-0.050772924000000004,0.8322301390000001,M
OCN-NCS-Ca,-0.652836272,0.40998113700000005,M
OCN-NCS-Cd,0.00017998900000000003,0.513088505,M
OCN-NCS-Co,0.144302556,0.616876105,M
OCN-NCS-Cu,0.21808015600000002,0.583724558,L
OCN-NCS-Fe,0.046488659,0.543853771,M
OCN-NCS-Mg,-0.42978450700000004,0.44775474299999996,M
OCN-NCS-Mn,-0.194541352,0.471588629,M
OCN-NCS-Ni,0.048305983,0.5260097739999999,M
OCN-NCS-Pb,0.019082158000000002,0.493473637,M
OCN-NCS-Pd,0.285099816,0.71185555,L
OCN-NCS-Pt,0.484284345,0.938166807,L
OCN-NC-Sr,-0.586086495,0.563191646,M
OCN-NCS-Sr,-0.662478611,0.408283212,M
OCN-NCS-Zn,-0.001519914,0.566069417,M
OCN-NC-Zn,0.196289558,0.7549121329999999,M
OCN-NO-Ba,-0.715446567,0.86880616,M
OCN-NO-Be,-0.17540525699999998,1.186340082,M
OCN-NO-Ca,-0.6707744170000001,0.945359913,M
OCN-NO-Cd,0.075761587,0.934092158,M
OCN-NO-Co,0.038132095,0.8713736320000001,M
OCN-NO-Cu,0.07533150799999999,0.74205282,M
OCN-NO-Fe,-0.052649699999999994,0.797634513,M
OCN-NO-Mg,-0.435267643,1.02566488,M
OCN-NO-Mn,-0.3084324,0.840385327,M
OCN-NO-Ni,-0.072266512,0.776204144,M
OCN-NO-Pb,0.07176872200000001,0.9007219190000001,M
OCN-NO-Pd,0.09723211,0.7639489970000001,M
OCN-NO-Pt,0.229712198,0.896425716,L
OCN-NO-Sr,-0.682908028,0.940072537,M
OCN-NO-Zn,0.002633922,0.95475067,M
OH-Br-Ba,-2.06920485,0.186863771,H
OH-Br-Be,-1.144002435,0.598827668,M
OH-Br-Ca,-2.109980865,0.082096457,H
OH-Br-Cd,-1.080124028,0.11582454800000001,H
OH-Br-Co,-0.872639623,0.184859761,H
OH-Br-Cu,-0.608110435,0.20620148,M
OH-Br-Fe,-0.887623088,0.22469154600000002,M
OH-Br-Mg,-1.7410587730000002,0.147835482,H
OH-Br-Mn,-1.36760687,0.17402851,H
OH-Br-Ni,-0.943498355,0.10994938,H
OH-Br-Pb,-1.018609063,0.17104401100000002,H
OH-Br-Pd,-0.530215295,0.243585052,M
OH-Br-Pt,-0.15522866300000002,0.560779161,M
OH-Br-Sr,-2.11173572,0.158748207,H
OH-Br-Zn,-1.06755762,0.172600502,H
OH-Cl-Ba,-2.173978173,0.167752068,H
OH-Cl-Be,-1.406006685,0.429760299,M
OH-Cl-Ca,-2.24293546,0.132576511,H
OH-Cl-Cd,-1.181116247,0.099428321,H
OH-Cl-Co,-1.023617568,0.143473288,H
OH-Cl-Cu,-0.7187375429999999,0.18394887899999998,H
OH-Cl-Fe,-1.04282683,0.183004941,H
OH-Cl-Mg,-1.928566803,0.090824288,H
OH-Cl-Mn,-1.451314063,0.182622552,H
OH-Cl-Ni,-1.1001194779999999,0.058413105,H
OH-Cl-Pb,-1.081002885,0.17422068100000002,H
OH-Cl-Pd,-0.611694278,0.216415715,M
OH-Cl-Pt,-0.194839445,0.564168376,M
OH-Cl-Sr,-2.229175655,0.14745746199999998,H
OH-Cl-Zn,-1.221531645,0.103082707,H
OH-CN-Ba,-0.992695998,0.40181582200000004,M
OH-CN-Be,-0.37584573200000004,0.984850177,M
OH-CN-Ca,-1.02809248,0.47091035299999995,M
OH-CN-Cd,-0.213971718,0.432417271,M
OH-CN-Co,-0.11086704,0.565668246,M
OH-CN-Cu,0.10847746400000001,0.65406758,M
OH-CN-Fe,-0.131677724,0.560727147,M
OH-CN-Mg,-0.7779173340000001,0.5751292370000001,M
OH-CN-Mn,-0.40581669600000003,0.557003239,M
OH-CN-Ni,-0.152420992,0.48812047299999994,M
OH-CN-Pb,-0.14088463199999998,0.48311738,M
OH-CN-Pd,0.17514573,0.7195188920000001,M
OH-CN-Pt,0.29347786800000003,0.837846987,L
OH-CN-Sr,-1.0246148240000001,0.440353854,M
OH-CN-Zn,-0.24301042,0.5518283629999999,M
OH-F-Ba,-2.626411688,0.150809104,H
OH-F-Be,-2.19456238,0.285139717,M
OH-F-Ca,-2.771661768,0.10600694,H
OH-F-Cd,-1.557519748,0.091970601,H
OH-F-Co,-1.490577803,0.13049629199999999,H
OH-F-Cu,-1.123881243,0.181478864,H
OH-F-Fe,-1.50035802,0.19669248,H
OH-F-Mg,-2.558428188,0.08422678800000001,H
OH-F-Mn,-1.923483265,0.180323068,H
OH-F-Ni,-1.551538505,0.047268442,H
OH-F-Pb,-1.4735942,0.157295256,H
OH-F-Pd,-0.7572072329999999,0.391396425,M
OH-F-Pt,-0.430522455,0.660780798,M
OH-F-Sr,-2.7205702080000003,0.129972489,H
OH-F-Zn,-1.683359438,0.092729749,H
OH-I-Ba,-1.846387908,0.211053895,M
OH-I-Be,-0.690704353,1.007491766,M
OH-I-Ca,-1.83091906,0.139978247,H
OH-I-Cd,-0.8316232579999999,0.151430945,H
OH-I-Co,-0.47087271799999997,0.403943667,M
OH-I-Cu,-0.394544523,0.257265222,M
OH-I-Fe,-0.400251625,0.515410148,M
OH-I-Mg,-1.372989525,0.315644921,M
OH-I-Mn,-1.047667085,0.279679842,M
OH-I-Ni,-0.630457453,0.228633266,M
OH-I-Pb,-0.846185435,0.16155407800000002,H
OH-I-Pd,-0.309842855,0.374156922,M
OH-I-Pt,-0.10681718300000001,0.529906006,M
OH-I-Sr,-1.861977025,0.191585879,H
OH-I-Zn,-0.746752348,0.314131514,M
OH-NC-Ba,-1.050855356,0.343656464,M
OH-NC-Be,-0.505008244,0.855687665,M
OH-NC-Ca,-1.115384882,0.383617951,M
OH-NC-Cd,-0.236387992,0.41000099700000003,M
OH-NC-Co,-0.14255853400000001,0.533976752,M
OH-NC-Cu,0.11855303,0.664143146,M
OH-NC-Fe,-0.165729824,0.526675047,M
OH-NC-Mg,-0.895242072,0.457804499,M
OH-NC-Mn,-0.466880928,0.49593900700000004,M
OH-NC-Ni,-0.20132549800000002,0.43921596700000004,M
OH-NCO-Ba,-1.4257620919999998,0.262233712,M
OH-NCO-Be,-1.05697881,0.42326910100000004,M
OH-NCO-Ca,-1.5168757769999999,0.203001629,M
OH-NCO-Cd,-0.797090545,0.16498310300000002,H
OH-NCO-Co,-0.7378511879999999,0.213317777,M
OH-NCO-Cu,-0.520256835,0.269510715,M
OH-NCO-Fe,-0.7780886379999999,0.18810999399999997,H
OH-NCO-Mg,-1.35923048,0.20544512,M
OH-NCO-Mn,-1.051867223,0.20069358,M
OH-NCO-Ni,-0.794679165,0.157534567,H
OH-NCO-Pb,-0.699350125,0.23334614899999997,M
OH-NCO-Pd,-0.42736067299999997,0.356780389,M
OH-NCO-Pt,-0.190091615,0.594046078,M
OH-NCO-Sr,-1.48394342,0.242780222,M
OH-NCO-Zn,-0.861376868,0.19448295699999998,H
OH-NC-Pb,-0.147530254,0.47647175799999997,M
OH-NC-Pd,0.227079262,0.771452424,L
OH-NC-Pt,0.5014247239999999,1.045793843,L
OH-NCS-Ba,-1.050923158,0.282689957,M
OH-NCS-Be,-0.488913383,0.644999935,M
OH-NCS-Ca,-1.119761463,0.223935259,M
OH-NCS-Cd,-0.386534176,0.331515598,M
OH-NCS-Co,-0.223155893,0.440071595,M
OH-NCS-Cu,-0.10966280099999999,0.43542490899999997,M
OH-NCS-Fe,-0.340429275,0.34946195700000005,M
OH-NCS-Mg,-0.903052603,0.224486267,M
OH-NCS-Mn,-0.603687318,0.277207405,M
OH-NCS-Ni,-0.341527136,0.319537031,M
OH-NCS-Pb,-0.325467945,0.334010779,M
OH-NCS-Pd,-0.035732488,0.5806517760000001,M
OH-NCS-Pt,0.18619397199999999,0.8342260859999999,M
OH-NC-Sr,-1.102492372,0.362476306,M
OH-NCS-Sr,-1.101213671,0.251751534,M
OH-NCS-Zn,-0.406611476,0.374719601,M
OH-NC-Zn,-0.28907139600000004,0.505767387,M
OH-NO-Ba,-1.179399478,0.45510242100000003,M
OH-NO-Be,-0.8655105940000001,0.7343254920000001,M
OH-NO-Ca,-1.2475271140000002,0.5114070860000001,M
OH-NO-Cd,-0.392740944,0.493639926,M
OH-NO-Co,-0.4806919,0.612486025,M
OH-NO-Cu,-0.397979076,0.289277971,M
OH-NO-Fe,-0.569587792,0.571565667,M
OH-NO-Mg,-1.0326252040000001,0.585028248,M
OH-NO-Mn,-0.8322992020000001,0.629658243,M
OH-NO-Ni,-0.596742302,0.283260551,M
OH-NO-Pb,-0.338704028,0.525837462,M
OH-NO-Pd,-0.35257554399999996,0.281995982,M
OH-NO-Pt,-0.23050179,0.451541376,M
OH-NO-Sr,-1.0024765420000001,0.706662338,M
OH-NO-Zn,-0.527984994,0.50523298,M
OH-OCN-Ba,-1.27913364,0.40886216299999995,M
OH-OCN-Be,-0.852865643,0.627382268,M
OH-OCN-Ca,-1.3246532020000001,0.39522420399999997,M
OH-OCN-Cd,-0.5539748720000001,0.408098777,M
OH-OCN-Co,-0.427246763,0.5239222020000001,M
OH-OCN-Cu,-0.309390595,0.480376955,M
OH-OCN-Fe,-0.538867683,0.42733094899999996,M
OH-OCN-Mg,-1.155888183,0.40878741700000004,M
OH-OCN-Mn,-0.8043588779999999,0.448201925,M
OH-OCN-Ni,-0.551697317,0.40051641600000004,M
OH-OCN-Pb,-0.498608037,0.43408823700000004,M
OH-OCN-Pd,-0.17314485699999999,0.610996206,M
OH-OCN-Pt,0.130284973,0.9144226670000001,M
OH-OCN-Sr,-1.311437107,0.415286535,M
OH-OCN-Zn,-0.619483298,0.436376527,M
OH-SCN-Ba,-0.863520708,0.47009240700000005,M
OH-SCN-Be,-0.311110658,0.82280266,M
OH-SCN-Ca,-0.884696426,0.45900029600000003,M
OH-SCN-Cd,-0.225353761,0.492696013,M
OH-SCN-Co,-0.125409408,0.53781808,M
OH-SCN-Cu,0.0052378170000000005,0.550325527,M
OH-SCN-Fe,-0.135574728,0.554316504,M
OH-SCN-Mg,-0.64303592,0.48450295,M
OH-SCN-Mn,-0.419345331,0.461549392,M
OH-SCN-Ni,-0.20204808800000001,0.45901607899999997,M
OH-SCN-Pb,-0.19200218300000002,0.467476541,M
OH-SCN-Pd,0.038404037,0.654788301,M
OH-SCN-Pt,0.140431336,0.7884634490000001,M
OH-SCN-Sr,-0.885857035,0.46710817,M
OH-SCN-Zn,-0.233817406,0.547513671,M
OH-SH-Ba,-1.402364175,0.32246325600000003,M
OH-SH-Be,-0.760785947,0.724401728,M
OH-SH-Ca,-1.4409555930000002,0.295972167,M
OH-SH-Cd,-0.642221725,0.319570457,M
OH-SH-Co,-0.557850541,0.35584120399999997,M
OH-SH-Cu,-0.349058039,0.40446893100000003,M
OH-SH-Fe,-0.583992703,0.36362100399999997,M
OH-SH-Mg,-1.1569038109999998,0.32063452600000003,M
OH-SH-Mn,-0.586104457,0.582079263,M
OH-SH-Ni,-0.610659971,0.260688184,M
OH-SH-Pb,-0.592062415,0.321069043,M
OH-SH-Pd,-0.311599471,0.527483364,M
OH-SH-Pt,-0.209442989,0.667617266,M
OH-SH-Sr,-1.436481921,0.311539096,M
OH-SH-Zn,-0.6594149970000001,0.38454483700000003,M
SCN-Br-Ba,-0.910830703,0.373658296,M
SCN-Br-Be,-0.085003701,0.554243801,M
SCN-Br-Ca,-0.841198177,0.378442958,M
SCN-Br-Cd,-0.113645805,0.383050571,M
SCN-Br-Co,0.056345220999999994,0.429519647,M
SCN-Br-Cu,0.21586096300000002,0.438574542,L
SCN-Br-Fe,0.055780395,0.495422975,M
SCN-Br-Mg,-0.512549093,0.37805652799999995,M
SCN-Br-Mn,0.030639281,0.697955168,M
SCN-Br-Ni,-0.028464503,0.37888556,M
SCN-Br-Pb,-0.064424197,0.37526400600000004,M
SCN-Br-Pd,0.228368755,0.50008584,L
SCN-Br-Pt,0.342508439,0.658019328,L
SCN-Br-Sr,-0.8849170470000001,0.37108518700000004,M
SCN-Br-Zn,-0.08547694900000001,0.44369751700000004,M
SCN-Cl-Ba,-0.976876935,0.392614445,M
SCN-Cl-Be,-0.173591441,0.5781982370000001,M
SCN-Cl-Ca,-0.9201231809999999,0.39497927,M
SCN-Cl-Cd,-0.152081401,0.402236439,M
SCN-Cl-Co,-0.008745775,0.45292154100000004,M
SCN-Cl-Cu,0.14577589900000001,0.427489721,M
SCN-Cl-Fe,-0.027907152999999997,0.481222245,M
SCN-Cl-Mg,-0.594355151,0.397435107,M
SCN-Cl-Mn,-0.050215187,0.696414213,M
SCN-Cl-Ni,-0.092142505,0.393029797,M
SCN-Cl-Pb,-0.108205541,0.38767171899999997,M
SCN-Cl-Pd,0.19868713899999998,0.513851941,M
SCN-Cl-Pt,0.33719625700000005,0.686519988,L
SCN-Cl-Sr,-0.959357461,0.392843481,M
SCN-Cl-Zn,-0.140998811,0.455740639,M
SCN-CN-Ba,-0.17706132600000002,0.6192197629999999,M
SCN-CN-Be,0.539808736,0.962412052,L
SCN-CN-Ca,-0.10364425,0.7199889079999999,M
SCN-CN-Cd,0.520391577,0.778099092,L
SCN-CN-Co,0.623026999,0.780787709,L
SCN-CN-Cu,0.754201992,0.84921197,L
SCN-CN-Fe,0.617522097,0.7978373129999999,L
SCN-CN-Mg,0.18548406399999998,0.750495393,M
SCN-CN-Mn,0.361090522,0.7554246579999999,L
SCN-CN-Ni,0.581592274,0.7358172359999999,L
SCN-CN-Pb,0.532760107,0.726215133,L
SCN-CN-Pd,0.747226336,0.913532867,L
SCN-CN-Pt,0.8218303770000001,1.019784759,L
SCN-CN-Sr,-0.14991776099999998,0.6755739059999999,M
SCN-CN-Zn,0.545191766,0.865667603,L
SCN-F-Ba,-1.258329375,0.47719881299999994,M
SCN-F-Be,-0.425509287,0.8739548109999999,M
SCN-F-Ca,-1.250496535,0.517617708,M
SCN-F-Cd,-0.374783171,0.513057412,M
SCN-F-Co,-0.242401455,0.590355138,M
SCN-F-Cu,-0.065093373,0.550458759,M
SCN-F-Fe,-0.233986909,0.664346099,M
SCN-F-Mg,-0.902647897,0.5909663,M
SCN-F-Mn,-0.304611765,0.82180925,M
SCN-F-Ni,-0.315529557,0.528107875,M
SCN-F-Pb,-0.41391942299999995,0.441799148,M
SCN-F-Pd,-0.029582545,0.637970825,M
SCN-F-Pt,0.100397709,0.8059284990000001,M
SCN-F-Sr,-1.269099735,0.498503948,M
SCN-F-Zn,-0.364730933,0.593188385,M
SCN-I-Ba,-0.748561567,0.35539993200000003,M
SCN-I-Be,0.136362961,0.641347927,M
SCN-I-Ca,-0.670592655,0.37210446799999997,M
SCN-I-Cd,0.024338881,0.37903054700000005,M
SCN-I-Co,0.213438987,0.4260143,L
SCN-I-Cu,0.325749495,0.437622455,L
SCN-I-Fe,0.247302525,0.524937112,L
SCN-I-Mg,-0.322936257,0.37704713799999995,M
SCN-I-Mn,-0.122377981,0.379170871,M
SCN-I-Ni,0.136284717,0.388149167,M
SCN-I-Pb,0.051365435,0.369623644,M
SCN-I-Pd,0.315949921,0.51582655,L
SCN-I-Pt,0.43892471899999996,0.6895863529999999,L
SCN-I-Sr,-0.721234445,0.350768704,M
SCN-I-Zn,0.081216317,0.466971375,M
SCN-NC-Ba,-0.215279453,0.581001636,M
SCN-NC-Be,0.498039312,0.920642629,L
SCN-NC-Ca,-0.156005836,0.667627321,M
SCN-NC-Cd,0.5056896820000001,0.7633971970000001,L
SCN-NC-Co,0.625050372,0.782811083,L
SCN-NC-Cu,0.7543704240000001,0.849380402,L
SCN-NC-Fe,0.605691222,0.7860064379999999,L
SCN-NC-Mg,0.126317497,0.6913288259999999,M
SCN-NC-Mn,0.581198477,0.9755326129999999,L
SCN-NC-Ni,0.570300601,0.7245255629999999,L
SCN-NCO-Ba,-0.619982802,0.434191515,M
SCN-NCO-Be,-0.117543175,0.765459888,M
SCN-NCO-Ca,-0.6134395420000001,0.44937786700000004,M
SCN-NCO-Cd,-0.069619227,0.443289289,M
SCN-NCO-Co,0.002518353,0.475091903,M
SCN-NCO-Cu,0.12851854599999998,0.494162948,M
SCN-NCO-Fe,-0.010792308,0.48657280399999997,M
SCN-NCO-Mg,-0.40322739799999996,0.47431185200000003,M
SCN-NCO-Mn,-0.233833674,0.43229630799999996,M
SCN-NCO-Ni,-0.04881113,0.428892661,M
SCN-NCO-Pb,-0.03120357,0.44318791,M
SCN-NCO-Pd,0.165821932,0.5925776660000001,M
SCN-NCO-Pt,0.264808443,0.718690906,L
SCN-NCO-Sr,-0.625319625,0.44544219799999996,M
SCN-NCO-Zn,-0.074699458,0.492889872,M
SCN-NC-Pb,0.527043496,0.7204985209999999,L
SCN-NC-Pd,0.7594386009999999,0.9257451320000001,L
SCN-NC-Pt,0.8984268609999999,1.096381243,L
SCN-NCS-Ba,-0.319862635,0.38570404700000005,M
SCN-NCS-Be,0.24859939399999997,0.6108308610000001,L
SCN-NCS-Ca,-0.298466695,0.407504635,M
SCN-NCS-Cd,0.255542765,0.476434973,L
SCN-NCS-Co,0.33023791199999997,0.56117798,L
SCN-NCS-Cu,0.440167145,0.5216043220000001,L
SCN-NCS-Fe,0.327200251,0.592778039,L
SCN-NCS-Mg,-0.069053819,0.417190158,M
SCN-NCS-Mn,0.305443192,0.643443933,L
SCN-NCS-Ni,0.28705174899999997,0.490443549,L
SCN-NCS-Pb,0.276154134,0.441972779,L
SCN-NCS-Pd,0.464120518,0.624229123,L
SCN-NCS-Pt,0.565648268,0.796945098,L
SCN-NC-Sr,-0.191612383,0.6338792839999999,M
SCN-NCS-Sr,-0.31488096600000004,0.39268337200000003,M
SCN-NCS-Zn,0.263488278,0.538181906,L
SCN-NC-Zn,0.526306217,0.846782055,L
SCN-NO-Ba,-0.329477463,0.900392575,M
SCN-NO-Be,0.32849707699999997,1.358667319,L
SCN-NO-Ca,-0.272498996,0.9674546490000001,M
SCN-NO-Cd,0.37860992600000004,0.977003195,L
SCN-NO-Co,0.34641664200000005,0.8977524509999999,L
SCN-NO-Cu,0.42635473700000004,0.852939874,L
SCN-NO-Fe,0.312207466,0.892466764,L
SCN-NO-Mg,0.011827484,1.035623277,M
SCN-NO-Mn,0.115784926,0.892936572,M
SCN-NO-Ni,0.273485692,0.830806782,L
SCN-NO-Pb,0.368733931,0.922190658,L
SCN-NO-Pd,0.366222586,0.864104276,L
SCN-NO-Pt,0.432326957,0.961856498,L
SCN-NO-Sr,-0.3016061,0.9476160290000001,M
SCN-NO-Zn,0.356431469,1.018619022,L
SCN-OCN-Ba,-0.51280769,0.541366628,M
