"Compound","C11","C22","C12","C66"
"SH-Cl-Co",46.55743686,46.55738399,29.95461512,8.30140206
"SH-Cl-Cu",11.66068958,11.66067127,41.87240217,-15.10586544
"SH-Cl-Fe",75.44540037,75.44532982,14.4385832,30.50339095
"SH-Cl-Mg",31.93330385,31.93330385,16.83509198,7.54910593
"SH-Cl-Mn",37.57729878,37.57729878,41.03387462,-1.7282788
"SH-Cl-Ni",16.12814294,16.12812481,47.54997329,-15.71092423
"SH-Cl-Pb",3.15695113,3.15695113,20.63684961,-8.73994924
"SH-Cl-Pd",-35.30146571,-35.3014303,88.83042314,-62.06592672
"SH-Cl-Pt",25.0525802,25.05256289,42.7824618,-8.86494079
"SH-Cl-Sr",18.26691576,18.26687902,8.18588605,5.04051485
"SH-Cl-Zn",25.20460098,25.2045826,32.12662298,-3.46101099
"SH-CN-Ba",16.09809442,16.09809442,6.40299221,4.8475511
"SH-CN-Be",51.47874061,51.47865448,34.91743559,8.28061805
"SH-CN-Ca",21.75392762,21.75390926,11.62651025,5.06370868
"SH-CN-Cd",17.8761603,17.87614218,24.67408852,-3.3989641
"SH-CN-Co",64.64743637,64.64735082,34.3040656,15.17166827
"SH-CN-Cu",-6.2965308,-6.29651305,-9.44577206,1.57462063
"SH-CN-Fe",80.56731374,80.56733095,20.06251973,30.25240561
"SH-CN-Mg",28.20122524,28.20120717,21.25691014,3.47215754
"SH-CN-Mn",56.28231332,56.28231332,54.11407291,1.0841202
"SH-CN-Ni",26.25913558,26.25911865,47.09820352,-10.41953397
"SH-CN-Pb",10.00108647,10.00106774,16.6221105,-3.31052137
"SH-CN-Pd",3.48349203,3.48349203,43.61044029,-20.06348276
"SH-CN-Pt",-27.66491584,-27.66491584,82.67700792,-55.17096188
"SH-CN-Sr",19.36216512,19.36212865,8.60393177,5.37909844
"SH-CN-Zn",19.6925617,19.69254368,41.32110514,-10.81428072
"SH-F-Ba",25.02376518,25.02374518,10.22658074,7.39858221
"SH-F-Be",16.59684588,16.59685988,73.04190308,-28.2225286
"SH-F-Ca",34.55668935,34.55664071,12.97596935,10.79034378
"SH-F-Cd",-9.28482,-9.28482,54.63304,-31.95892
"SH-F-Co",-52.07553688,-52.07553688,137.2773641,-94.67645049
"SH-F-Cu",-113.49064824,-113.49063299,167.10163658,-140.29614241
"SH-F-Fe",89.8705453,89.8705453,24.00041253,32.93506638
"SH-F-Mg",14.11475863,14.11463963,41.65092414,-13.7681125
"SH-F-Mn",39.63500529,39.63496722,46.76730901,-3.5661582
"SH-F-Ni",-91.97835751,-91.97819653,159.89182795,-125.93505614
"SH-F-Pb",20.77352521,20.77352521,20.18966444,0.29193845
"SH-F-Pd",11.48775443,11.48775443,54.72233466,-21.61729011
"SH-F-Pt",-243.99647016,-243.99616633,330.1854356,-287.09087692
"SH-F-Sr",0.15211979,0.15211979,40.58351416,-20.21569718
"SH-F-Zn",-66.19345868,-66.19337972,133.83508405,-100.01424768
"SH-I-Ba",13.10203203,13.10201483,5.46633383,3.8178405
"SH-I-Be",43.33277582,43.33270173,29.81081024,6.76097352
"SH-I-Ca",20.50400393,20.50398483,9.13626002,5.6838624
"SH-I-Cd",23.71373673,23.71373673,14.74252159,4.48560756
"SH-I-Co",50.77976589,50.77971113,14.66561619,18.05705659
"SH-I-Cu",14.81132099,14.81132099,31.57758198,-8.38313049
"SH-I-Fe",60.23080756,60.23073479,6.94742247,26.64167435
"SH-I-Mg",31.69587847,31.69585959,13.06447244,9.31569357
"SH-I-Mn",37.48150867,37.48150867,16.80359208,10.33895829
"SH-I-Ni",34.19213053,34.19207287,18.92789441,7.63209644
"SH-I-Pb",12.01280461,12.01280461,9.80052291,1.10614084
"SH-I-Pd",20.80175237,20.80173444,28.26942105,-3.7338433
"SH-I-Pt",3.47029255,3.47029255,58.47190284,-27.50080514
"SH-I-Sr",16.22659587,16.22657748,7.15732772,4.53462488
"SH-I-Zn",30.88771783,30.88768066,22.16060074,4.36353995
"SH-NC-Ba",16.6094208,16.6094208,6.04816818,5.28062631
"SH-NC-Be",44.76835319,44.76831976,36.72256278,4.02288685
"SH-NC-Ca",20.85739951,20.85739951,9.85077395,5.50330376
"SH-NC-Cd",17.52089644,17.5208786,25.0482024,-3.76365297
"SH-NC-Co",45.20247523,45.2024587,35.37773944,4.91235963
"SH-NC-Cu",-2.56505377,-2.56505377,51.21430509,-26.88967943
"SH-NC-Fe",90.22352989,90.22349758,22.89143787,33.666046
"SH-NC-Mg",29.34868023,29.34866241,25.1512189,2.09873066
"SH-NC-Mn",49.31026393,49.31026393,50.94890737,-0.81932171
"SH-NC-Ni",3.89624764,3.89624764,50.75927347,-23.43151291
"SH-NCO-Ba",16.04613534,16.04613534,10.48173762,2.7821886
"SH-NCO-Be",57.44847472,57.44843762,37.42923288,10.00961164
"SH-NCO-Ca",24.23746735,24.23746735,16.44068796,3.89838969
"SH-NCO-Cd",18.36938124,18.36940099,29.35148433,-5.49104167
"SH-NCO-Co",-843.3784937,-843.37831503,927.96731988,-885.67286212
"SH-NCO-Cu",30.74816558,30.74818476,30.67020326,0.03899074
"SH-NCO-Fe",70.44073326,70.44073326,13.4452839,28.49773426
"SH-NCO-Mg",26.82816309,26.82812443,32.26583362,-2.71884493
"SH-NCO-Mn",40.31597645,40.31599739,31.45887911,4.42855914
"SH-NCO-Ni",-51.42709203,-51.42707316,125.57999054,-88.50353185
"SH-NCO-Pb",15.17053159,15.1705108,15.37992941,-0.10469891
"SH-NCO-Pd",16.42858771,16.42858771,42.1631582,-12.86727583
"SH-NCO-Pt",27.04340377,27.04338526,53.94984372,-13.45321997
"SH-NCO-Sr",18.59375601,18.59373524,15.88101077,1.35635185
"SH-NCO-Zn",27.75719121,27.75717196,33.27597735,-2.75941232
"SH-NC-Pb",12.43089475,12.43087616,14.03322344,-0.80115505
"SH-NC-Pd",0.22708676,0.22708676,55.49966047,-27.63628685
"SH-NC-Pt",9.06749976,9.06749976,70.52611972,-30.72930997
"SH-NCS-Ba",16.85520961,16.85516704,7.15811454,4.84852624
"SH-NCS-Be",53.48782981,53.48773007,36.64506794,8.42135101
"SH-NCS-Ca",23.78218001,23.78218001,11.94952434,5.91632783
"SH-NCS-Cd",13.98183393,13.98181291,31.16749886,-8.59285347
"SH-NCS-Co",-1781.8268046,-1781.82584196,1875.47910532,-1828.6527143
"SH-NCS-Cu",-162.55432312,-162.55432312,210.33166548,-186.4429943
"SH-NCS-Fe",96.73049635,96.7304196,22.96832885,36.88107416
"SH-NCS-Mg",18.3100396,18.31001894,38.11868324,-9.90432181
"SH-NCS-Mn",3.02037833,3.02035787,77.90304629,-37.44134421
"SH-NCS-Ni",-358.53014256,-358.52983781,435.14480371,-396.83740203
"SH-NCS-Pb",20.47092391,20.47090215,10.02542814,5.222737
"SH-NCS-Pd",3.26862039,3.26862039,56.21341179,-26.47239569
"SH-NCS-Pt",22.21036937,22.21034948,60.80873972,-19.29918517
"SH-NC-Sr",18.77143529,18.77143529,7.75407217,5.50868156
"SH-NCS-Sr",19.98868136,19.98865971,10.6704255,4.65912792
"SH-NCS-Zn",28.31300795,28.31298742,36.27601257,-3.9815023
"SH-NC-Zn",22.03140055,22.03140055,35.94119306,-6.954905
"SH-NO-Ba",1.73042906,1.73042906,21.16374084,-9.7166632
"SH-NO-Be",64.95651571,64.95648173,22.24642326,21.35504622
"SH-NO-Ca",18.81238251,18.81238251,14.5798291,2.11628595
"SH-NO-Cd",19.90977532,19.90973836,17.2125416,1.34860762
"SH-NO-Co",60.35067852,60.3507125,21.5934947,19.3786004
"SH-NO-Cu",9.64882636,9.64882636,14.89483256,-2.6230031
"SH-NO-Fe",59.54805747,59.54805747,45.52123674,7.01341036
"SH-NO-Mg",35.50077699,35.5007223,22.92726799,6.28672715
"SH-NO-Mn",-214.11969666,-214.11969666,250.89569856,-232.50769761
"SH-NO-Ni",34.79406623,34.79408296,29.79480011,2.49963305
"SH-NO-Pb",16.18439504,16.18437597,13.74381597,1.22028953
"SH-NO-Pd",10.40873107,10.40873107,21.35627708,-5.473773
"SH-NO-Pt",12.74678696,12.74677038,14.02007584,-0.63664444
"SH-NO-Sr",13.71144744,13.71142955,13.40516441,0.15313257
"SH-NO-Zn",22.69026555,22.69024745,26.06987594,-1.68979614
"SH-OCN-Ba",17.27564248,17.27564248,7.79316394,4.74123926
"SH-OCN-Be",51.69802063,51.69803866,35.69834677,7.99982791
"SH-OCN-Ca",22.95508274,22.95506391,11.28604054,5.83451168
"SH-OCN-Cd",15.11529375,15.11527472,26.53743987,-5.71107305
"SH-OCN-Co",-59.12895386,-59.12889905,144.17762208,-101.6532697
"SH-OCN-Cu",-26.18900232,-26.18898398,75.94783716,-51.06841974
"SH-OCN-Fe",63.71070011,63.71064818,8.70616976,27.50224786
"SH-OCN-Mg",32.40594544,32.40588955,26.04356407,3.18117205
"SH-OCN-Mn",31.70457453,31.70459479,25.95484498,2.87486477
"SH-OCN-Ni",33.60255629,33.60255629,45.15193722,-5.77468141
"SH-OCN-Pb",17.42398827,17.42396947,12.94206207,2.24096309
"SH-OCN-Pd",15.61155586,15.6115376,44.75643324,-14.57243869
"SH-OCN-Pt",-15.03129625,-15.03129625,99.86141989,-57.44636708
"SH-OCN-Sr",19.7363526,19.73631534,10.62508297,4.55563481
"SH-OCN-Zn",24.57311901,24.57306333,35.23253363,-5.32971659
"SH-SCN-Ba",14.27924588,14.27922518,9.14321339,2.56800589
"SH-SCN-Be",49.6806071,49.68054491,28.88763382,10.39647627
"SH-SCN-Ca",16.9850165,16.9850165,12.64481606,2.17011083
"SH-SCN-Cd",22.7316804,22.7316804,20.45026401,1.1406975
"SH-SCN-Co",46.42270847,46.42268789,34.11110916,6.15579965
"SH-SCN-Cu",18.22870401,18.22868314,24.23185605,-3.00157602
"SH-SCN-Fe",91.32122692,91.32116606,22.93313144,34.19403759
"SH-SCN-Mg",31.32053906,31.32053906,19.52697304,5.896783
"SH-SCN-Mn",26.34650917,26.34650917,57.30525345,-15.47937213
"SH-SCN-Ni",34.55937278,34.55937278,33.2222253,0.66858402
"SH-SCN-Pb",14.81894344,14.81892182,11.86738643,1.4757785
"SH-SCN-Pd",20.28959079,20.28957011,38.20840826,-8.95941907
"SH-SCN-Pt",26.01069551,26.01069551,43.67592505,-8.83261476
"SH-SCN-Sr",15.72741986,15.72741986,11.14518625,2.29112776
"SH-SCN-Zn",29.96261018,29.96258911,26.55768671,1.70246173
"NH-O-Ce",110.63380331,110.63376876,43.00210235,33.81584184
"NH-O-Ge",153.64743735,153.64743735,49.20007411,52.22369021
"NH-O-Hf",158.7412871,158.74125195,38.7780608,59.98161314
"NH-O-Ir",136.78648129,136.78646444,59.12083355,38.83282387
"NH-O-Mo",120.40962923,120.40961061,32.24758414,44.08101323
"NH-O-Os",63.20417895,63.20416191,99.98943388,-18.39263598
"NH-O-Pd",120.43888398,120.43890096,32.97273675,43.7330821
"NH-O-Pt",143.76811528,143.76806457,38.22283733,52.77262206
"NH-O-Re",164.50957706,164.50963391,35.04784112,64.73088692
"NH-O-Ru",71.63639582,71.63637867,74.23421698,-1.29891915
"NH-O-Sn",121.70643866,121.7064211,39.53329181,41.08657342
"NH-O-Tc",129.64969812,129.64969812,27.20557068,51.2220731
"NH-O-Te",86.64944538,86.64944538,30.78102093,27.9342211
"NH-O-Ti",153.16227273,153.1622552,45.19119654,53.98553809
"NH-O-W",65.37172465,65.37170592,64.4524058,0.45965006
"NH-O-Zr",144.83757799,144.83756034,39.59913542,52.61921245
"NH-PH-Ce",61.2615174,61.2614796,25.99986716,17.63081567
"NH-PH-Ge",1.33882204,1.33882204,91.49779677,-45.07947805
"NH-PH-Hf",76.65162841,76.65162841,29.89035571,23.38063635
"NH-PH-Ir",59.72669453,59.72669453,86.56536922,-13.41933734
"NH-PH-Mo",132.9548987,132.95485862,17.35260902,57.80113481
"NH-PH-Os",-4.63450488,-4.63450488,115.23108324,-59.93279406
"NH-PH-Pd",76.19802045,76.1980384,32.70146476,21.74828682
"NH-PH-Pt",100.04322957,100.0432117,37.15180795,31.44570187
"NH-PH-Re",47.33536814,47.33534817,24.53460363,11.40038225
"NH-PH-Ru",-59.88249866,-59.88247981,168.55818206,-114.22034036
"NH-PH-Sn",-16.82212408,-16.82210532,102.67388496,-59.74799514
"NH-PH-Tc",-7.05811473,-7.0580949,0.79682059,-3.92746766
"NH-PH-Te",44.05098827,44.05097025,21.40018,11.32539512
"NH-PH-Ti",74.38497474,74.38497474,36.44203121,18.97146208
"NH-PH-W",139.35582084,139.35586072,15.91223916,61.72179083
"NH-PH-Zr",69.39998927,69.39998927,30.26173923,19.56913461
"NH-S-Ce",75.54128297,75.54124608,24.7716437,25.38481963
"NH-S-Ge",104.02404014,104.02402175,32.22786853,35.8980766
"NH-S-Hf",117.18055063,117.18053192,27.90786898,44.63634082
"NH-S-Ir",45.83365274,45.83365274,70.08826876,-12.12731693
"NH-S-Mo",110.06254217,110.06252244,-1.69229575,55.87741896
"NH-S-Os",-107.60153855,-107.60146467,86.78669927,-97.19410044
"NH-S-Pd",78.61335487,78.6133372,18.7648948,29.92423003
"NH-S-Pt",102.841273,102.841273,26.25794838,38.2916623
"NH-S-Re",110.57122209,110.571202,2.85050982,53.86035613
"NH-S-Ru",-9.59305734,-9.59305734,33.18080403,-21.38693069
"NH-S-Sn",89.41171479,89.41171479,23.82420436,32.79375521
"NH-S-Tc",130.6316378,130.63161763,14.0950889,58.26825427
"NH-S-Te",38.31853212,38.31853212,45.22100245,-3.45122585
"NH-S-Ti",108.03494952,108.03494952,31.12031975,38.45731488
"NH-S-W",116.53864734,116.53860804,13.54531115,51.49665827
"NH-S-Zr",107.64101871,107.64103745,27.43382291,40.10360727
"NH-Se-Ce",70.35660229,70.35656523,23.99346374,23.18156
"NH-Se-Ge",49.79410921,49.79410921,46.67872152,1.55769384
"NH-Se-Hf",110.40236785,110.40234894,28.60636407,40.89799243
"NH-Se-Ir",21.74768059,21.74768059,14.47336037,3.63716929
"NH-Se-Mo",125.22435435,125.22431409,2.72979973,61.2472773
"NH-Se-Os",-111.89922992,-111.89919351,147.82893981,-129.86407576
"NH-Se-Pd",62.21907207,62.21909001,15.98076907,23.1191515
"NH-Se-Pt",81.88825779,81.88822204,20.42682652,30.73070669
"NH-Se-Re",156.81013383,156.81017515,21.87802528,67.46607493
"NH-Se-Ru",82.95514767,82.95516819,62.07445309,10.44035755
"NH-Se-Sn",76.10856388,76.10854505,23.06209868,26.52322318
"NH-Se-Tc",141.64779491,141.64777437,26.93431745,57.35672846
"NH-Se-Te",47.9957447,47.99572602,34.79987489,6.59792556
"NH-Se-Ti",93.18536549,93.18530906,29.76061943,31.71236362
"NH-Se-W",138.09128281,138.09130295,4.81584462,66.63772916
"NH-Se-Zr",100.07518653,100.07516757,28.52679751,35.77418502
"NH-Te-Ce",61.8877805,61.8877805,23.85221239,19.01777478
"NH-Te-Ge",22.7456674,22.7456674,72.50311949,-24.87872604
"NH-Te-Hf",97.60353345,97.60351423,30.17979757,33.71185833
"NH-Te-Ir",75.20102524,75.20098576,37.3726184,18.91420342
"NH-Te-Mo",125.11430485,125.11426421,12.75363921,56.1803125
"NH-Te-Os",76.40138055,76.40138055,55.62451757,10.38844176
"NH-Te-Pd",20.11520325,20.11518504,2.43019222,8.8424873
"NH-Te-Pt",44.99399975,44.99399975,12.01443628,16.4897727
"NH-Te-Re",151.47177476,151.47177476,32.33024234,59.5707662
"NH-Te-Ru",58.22293061,58.2229101,33.95737178,12.13276915
"NH-Te-Sn",46.79409975,46.79409975,32.52152918,7.13628528
"NH-Te-Tc",119.04487837,119.04487837,36.20413142,41.42037347
"NH-Te-Ti",87.6944026,87.69434506,36.02463705,25.83487318
"NH-Te-W",136.49322077,136.49322077,8.20348428,64.14487832
"NH-Te-Zr",83.80617004,83.80617004,31.48282357,26.16166362
"O-S-Ce",88.39029899,88.39026267,33.91443072,27.23792505
"O-S-Ge",86.83960388,86.83960388,40.15109547,23.3442542
"O-S-Hf",129.1734456,129.17340866,31.01775977,49.07784291
"O-S-Ir",92.42424317,92.42422544,36.39871595,28.0127636
"O-S-Mo",104.43781119,104.43783063,12.53616501,45.95083281
"O-S-Os",66.80920398,66.80916778,65.51844882,0.64537757
"O-S-Pd",74.03598177,74.03596377,21.59711648,26.21943264
"O-S-Pt",95.42753973,95.42750445,25.40032054,35.01359195
"O-S-Re",114.43803253,114.43803253,10.47709324,51.98045973
"O-S-Ru",77.82049608,77.82045962,44.91511263,16.45268261
"O-S-Sn",86.58611802,86.5860807,25.49367315,30.54620377
"O-S-Tc",-5.26793819,-5.26793819,13.7993058,-9.53361252
"O-S-Te",72.6851669,72.68518553,28.31191474,22.18662608
"O-S-Ti",121.79419948,121.79418103,34.01798532,43.88809785
"O-S-W",105.56657417,105.56653526,15.78468425,44.89093523
"O-S-Zr",117.03467998,117.03464304,29.81358916,43.61052693
"O-Se-Ce",83.03137881,83.03134209,33.02433885,25.00350162
"O-Se-Ge",15.94300678,15.94300678,72.51857002,-28.28778161
"O-Se-Hf",122.26394142,122.26397887,30.88466776,45.68964619
"O-Se-Ir",73.99626103,73.99624294,33.1955593,20.40034182
"O-Se-Mo",81.15787013,81.15785038,1.05379825,40.05203593
"O-Se-Os",67.50171415,67.50169568,45.37217435,11.06476989
"O-Se-Pd",51.30431255,51.30431255,13.93338453,18.68546401
"O-Se-Pt",73.40138789,73.40137001,21.38642151,26.00747425
"O-Se-Re",148.60340382,148.60334065,12.41466215,68.09434978
"O-Se-Ru",27.83053523,27.83051631,-7.21812511,17.52433017
"O-Se-Sn",58.55620172,58.55620172,26.20599605,16.17510283
"O-Se-Tc",20.60782897,20.60782897,47.29161398,-13.34190204
"O-Se-Te",69.14881964,69.14878254,31.50582471,18.82149746
"O-Se-Ti",112.80476496,112.80472742,33.20403769,39.80036363
"O-Se-W",92.67172027,92.67172027,-2.9998305,47.83578526
"O-Se-Zr",112.08419717,112.08415987,31.13744818,40.47336517
"O-Te-Ce",68.99948738,68.99946922,30.30009666,19.34968627
"O-Te-Ge",48.07799552,48.07799552,23.04973548,12.51413002
"O-Te-Hf",105.70038004,105.70034255,29.53220818,38.08407655
"O-Te-Ir",39.20880148,39.20880148,33.43429793,2.88724272
"O-Te-Mo",84.27843636,84.27837736,7.07390861,38.60226387
"O-Te-Os",69.47236417,69.47234394,9.17109637,30.1506339
"O-Te-Pd",28.52328806,28.52328806,13.03164261,7.74582272
"O-Te-Pt",42.96422415,42.96420636,15.14510142,13.90955247
"O-Te-Re",12.06663643,12.06663643,-5.19212487,8.62937095
"O-Te-Ru",88.49282386,88.49282386,28.95427159,29.76926598
"O-Te-Sn",16.9690448,16.9690448,-2.51128477,9.74017475
"O-Te-Tc",103.51969829,103.51971783,41.54832919,30.98568454
"O-Te-Ti",108.46228768,108.46224931,39.79345647,34.3344156
"O-Te-W",97.8505215,97.85054132,-4.59698494,51.22375322
"O-Te-Zr",97.80312339,97.80314213,30.84900848,33.47706682
"PH-O-Ce",69.03847453,69.03847453,33.0173528,18.0105704
"PH-O-Ge",-388.2551368,-388.25508149,249.49677811,-318.87594823
"PH-O-Hf",88.10378824,88.10378824,43.04165512,22.53107591
"PH-O-Ir",77.64192598,77.64190841,57.35169917,10.1451134
"PH-O-Mo",121.28884395,121.28880513,15.96464704,52.66208874
"PH-O-Os",20.06531431,20.06531431,85.87017562,-32.90243065
"PH-O-Pd",61.5923455,61.59229407,30.44258176,15.57487329
"PH-O-Pt",86.21024354,86.21020925,34.24340419,25.98340252
"PH-O-Re",62.06503251,62.06505166,17.89507855,22.08498655
"PH-O-Ru",41.32878917,41.32878917,82.14798456,-20.40959769
"PH-O-Sn",32.46224641,32.46224641,49.37429913,-8.45603568
"PH-O-Tc",33.93731788,33.93729911,62.61275653,-14.3377287
"PH-O-Te",50.49547174,50.49545337,37.03178298,6.73184437
"PH-O-Ti",96.75603865,96.75601996,44.5880966,26.08397102
"PH-O-W",128.48297655,128.48295712,18.5686598,54.95715837
"PH-O-Zr",91.27175318,91.27171565,35.20036596,28.03568422
"PH-S-Ce",39.54493932,39.54490891,15.81978208,11.86257101
"PH-S-Ge",49.22619201,49.22619201,34.93907963,7.14355618
"PH-S-Hf",58.14333544,58.14333544,17.99985989,20.07174746
"PH-S-Ir",51.35873386,51.35875195,62.26980214,-5.45553414
"PH-S-Mo",112.33114604,112.3311257,7.17735873,52.57688348
"PH-S-Os",63.11859876,63.11858044,57.33550448,2.89154713
"PH-S-Pd",69.1574354,69.15739938,28.08176257,20.53782741
"PH-S-Pt",90.32803423,90.32801627,32.53918088,28.89442667
"PH-S-Re",40.81772184,40.81770156,18.97886697,10.91941729
"PH-S-Ru",53.38331852,53.38330001,42.5798735,5.40172251
"PH-S-Sn",46.27120488,46.27120488,30.18767578,8.04177413
"PH-S-Tc",26.30929531,26.30927502,2.66784669,11.82073445
"PH-S-Te",34.56816364,34.56816364,13.63254624,10.46780869
"PH-S-Ti",50.94657949,50.94659911,17.9621917,16.4922037
"PH-S-W",112.96796091,112.96794071,4.85543521,54.05626284
"PH-S-Zr",51.69146533,51.6914458,16.46125829,17.61510352
"PH-Se-Ce",34.02595895,34.02595895,14.21835455,9.90380219
"PH-Se-Ge",40.11970529,40.11970529,37.01087131,1.55441698
"PH-Se-Hf",52.37468464,52.37466511,16.32344194,18.02561158
"PH-Se-Ir",54.45090123,54.45086426,23.37117166,15.53985554
"PH-Se-Mo",103.24595396,103.24593331,7.35874923,47.94359204
"PH-Se-Os",40.01043175,40.01043175,63.26037664,-11.6249817
"PH-Se-Pd",64.65489632,64.6548782,25.52245482,19.56621168
"PH-Se-Pt",84.00589522,84.00587722,29.94333971,27.03126875
"PH-Se-Re",88.07270208,88.07272301,18.41991247,34.82638434
"PH-Se-Ru",23.03759618,23.03759618,29.59959325,-3.28098899
"PH-Se-Sn",44.54765617,44.54765617,24.72852253,9.90956682
"PH-Se-Tc",84.43804714,84.43802616,24.47782531,29.98010042
"PH-Se-Te",28.81068862,28.81068862,13.22008692,7.79530084
"PH-Se-Ti",47.13624573,47.13622588,15.31159786,15.91232393
"PH-Se-W",106.62567142,106.62565092,3.09457759,51.76552641
"PH-Se-Zr",45.43921057,45.43919087,13.98672548,15.72623269
"PH-Te-Ce",27.22810356,27.22808531,11.09453561,8.06678397
"PH-Te-Ge",12.54795719,12.54795719,63.23217114,-25.34210697
"PH-Te-Hf",46.81187559,46.81187559,15.56550833,15.62318363
"PH-Te-Ir",55.28114401,55.28112472,16.70126035,19.28995146
"PH-Te-Mo",99.26127968,99.26123789,6.724618,46.26832039
"PH-Te-Os",-38.07419272,-38.07419272,-10.12050428,-13.97684422
"PH-Te-Pd",23.79757114,23.79757114,7.93969629,7.92893742
"PH-Te-Pt",69.09380321,69.09380321,23.25284287,22.92047127
"PH-Te-Re",80.99736158,80.99734068,27.7116482,26.64286714
"PH-Te-Ru",12.40882483,12.40882483,85.84423801,-36.71770659
"PH-Te-Sn",35.49572696,35.49572696,22.82911399,6.33330648
"PH-Te-Tc",70.65899719,70.65897601,39.92007205,15.36945198
"PH-Te-Ti",35.26450803,35.26450803,14.5469629,10.35877256
"PH-Te-W",104.32567002,104.32564932,2.1736235,51.07602325
"PH-Te-Zr",37.59230752,37.59230752,12.84446063,12.37392344
"S-Se-Ce",44.56020204,44.56018343,11.95858793,16.30079774
"S-Se-Ge",68.68576252,68.68572275,25.21738389,21.73416942
"S-Se-Hf",74.42071632,74.42071632,15.03957608,29.69056039
"S-Se-Ir",64.3710455,64.37102719,25.02355244,19.67373737
"S-Se-Mo",105.88298267,105.88291886,-1.03261862,53.45779001
"S-Se-Os",57.30157766,57.30155913,39.56395703,8.86881031
"S-Se-Pd",58.51082701,58.51080851,16.23485722,21.13798489
"S-Se-Pt",76.90251974,76.90248301,20.23858885,28.33195626
"S-Se-Re",114.00931049,114.00928866,2.1278742,55.94071814
"S-Se-Ru",41.46553574,41.46551685,25.75484248,7.85532774
"S-Se-Sn",63.46557175,63.46553292,15.9209459,23.77230321
"S-Se-Tc",-35.5631452,-35.56316498,23.77923199,-29.6711886
"S-Se-Te",47.4225963,47.42257666,11.97219231,17.72518234
"S-Se-Ti",64.74118449,64.74118449,14.59979387,25.07069531
"S-Se-W",86.36964797,86.36962705,-11.03770641,48.70367719
"S-Se-Zr",67.84464402,67.84462452,14.29434582,26.77513934
"S-Te-Ce",-6.55387986,-6.55387986,-0.72301298,-2.91542244
"S-Te-Ge",34.56926326,34.56924268,29.6619281,2.45366758
"S-Te-Hf",57.38024925,57.38024925,11.27097456,23.05464697
"S-Te-Ir",19.61395134,19.61395134,4.23193107,7.69101013
"S-Te-Mo",95.61131624,95.61133732,-1.46233152,48.53683442
"S-Te-Os",57.52361531,57.52361531,12.45198666,22.53581432
"S-Te-Pd",48.9464591,48.94644086,15.25044919,16.84800495
"S-Te-Pt",64.95966613,64.9596837,17.58936495,23.68515058
"S-Te-Re",42.41976126,42.41976126,30.17559621,6.12208252
"S-Te-Ru",28.83455741,28.83455741,-4.40938696,16.62196243
"S-Te-Sn",34.98401885,34.98401885,23.81046454,5.58677715
"S-Te-Tc",55.91255256,55.91255256,23.97264487,15.96995384
"S-Te-Ti",53.24744576,53.24742557,13.84007481,19.70368547
"S-Te-W",106.64005956,106.64008046,-3.56697963,55.10351959
"S-Te-Zr",53.43988476,53.43988476,13.16936947,20.13525764
"Se-Te-Ce",31.36105458,31.36105458,8.21209488,11.57447984
"Se-Te-Ge",39.2955307,39.29551043,31.79769584,3.74890729
"Se-Te-Hf",54.43578384,54.43576457,10.77015902,21.83280277
"Se-Te-Ir",34.77785434,34.77785434,14.43493888,10.17146666
"Se-Te-Mo",96.04579847,96.04575617,-0.79684152,48.42129884
"Se-Te-Os",47.92595177,47.92593391,27.09412149,10.41591514
"Se-Te-Pd",49.50707263,49.50705476,15.53312926,16.98697168
"Se-Te-Pt",65.131491,65.13147379,18.01888327,23.55629525
"Se-Te-Re",13.33479198,13.33479198,41.80351675,-14.23435311
"Se-Te-Ru",34.51898436,34.51898436,10.62935679,11.94481378
"Se-Te-Sn",37.71407587,37.71407587,20.77598274,8.46904656
"Se-Te-Tc",78.5051244,78.50514592,13.28356416,32.61079088
