Compound,Hessian_eig_min_abs,C11,C22,C66,Dyn_stability_level
NCO-F-Be,0.000590044895285796,52.30857443,52.30862408,-17.64368795,l
NCO-F-Ca,0.00030376971108880845,47.25796,47.25792,17.00038,m
NCO-F-Cd,0.00040914532046520117,45.80150623,45.80144968,14.86171502,m
NCO-F-Co,0.00034323069476723667,54.56179342,54.561752799999994,12.37296421,m
NCO-F-Cu,0.004980789861014458,-1404.66117204,-1404.661235,-1440.36500119,l
NCO-F-Fe,0.00042376094245995987,50.47652603,50.47654405,16.29230181,m
NCO-F-Mg,0.0009725731823201565,69.82188745,69.82175891,25.31370113,m
NCO-F-Mn,0.00011207242656260237,58.43405449,58.87173829,16.75902838,m
NCO-F-Ni,0.0011269528474299288,24.72456837,24.72454877,-10.36478116,l
NCO-F-Pb,0.0006379927656562228,33.31151129,33.31149244,10.48051725,m
NCO-F-Pd,0.00019132783393895376,-31.63195361,-31.63190142,-55.54162684,l
NCO-F-Pt,2.254845762170372e-05,21.32332304,21.32330305,-8.10089051,l
NCO-F-Sr,8.074693438998623e-05,38.50796513,38.50790815,13.0552685,m
NCO-F-Zn,8.407209614051408e-05,64.28882,64.28878,17.86126,m
NCO-I-Ba,0.00011185945602273056,17.82695365,17.82697739,6.50971355,m
NCO-I-Be,0.002533242141433177,59.72116,59.72108000000001,21.9911,m
NCO-I-Ca,5.3301863308914255e-05,25.52115339,25.52115339,8.44807948,m
NCO-I-Cd,9.884298060428549e-05,13.86790521,13.86790521,-7.53080389,l
NCO-I-Co,0.0004330932592198291,29.33321479,29.33321479,-1.51526467,l
NCO-I-Cu,0.03023773181973465,16.64368676,16.64368676,-3.93025419,l
NCO-I-Fe,0.001410004520057306,18.69487472,18.69484364,7.49619884,m
NCO-I-Mg,0.0009447052718028756,27.00363636,27.00363636,7.38636026,m
NCO-I-Mn,0.00013000704361994272,7.93578324,7.93578324,1.60508962,m
NCO-I-Ni,0.0019142811110093715,17.86515197,17.86515197,-4.69533344,l
NCO-I-Pb,0.00012515559368187808,19.8590607,19.8590607,6.68706605,m
NCO-I-Pd,0.00023887322308044917,11.34527045,11.34527045,-4.61579833,l
NCO-I-Pt,0.0002072803525775407,-7.64323737,-7.64323737,-13.2493421,l
NCO-I-Sr,0.0003667887151351177,23.08861695,23.08861695,8.2222412,m
NCO-I-Zn,0.00012659407606991754,-44.98584,-44.9858,-72.27556,l
NCO-NC-Ba,0.0017859581348966108,22.38812064,22.38812064,8.82682799,m
NCO-NC-Be,0.0006078100915122809,43.943790899999996,43.94375138,-16.81754,l
NCO-NC-Ca,7.608120701233858e-05,34.5239214,34.52387229,14.43086586,m
NCO-NC-Cd,0.0002628756135149638,41.47828185,41.47826551,12.60714121,m
NCO-NC-Co,5.2636088940299294e-05,52.473380000000006,52.47336,9.4526,m
NCO-NC-Cu,0.032131363737862774,33.28366297,33.28366297,-1.05329528,l
NCO-NC-Fe,0.00024518958188265104,58.59137447,58.59135506,19.831334299999998,m
NCO-NC-Mg,0.0003834762385887433,52.35729929,52.35728363,15.42389528,m
NCO-NC-Mn,0.00011841007417394602,61.66232781,61.6623485,24.02214819,m
NCO-NC-Ni,0.0020406775627239493,-96.08699403,-96.08697425,-136.97091285,l
NCO-NC-Pb,5.724124145059097e-06,25.12363235,25.12358126,8.31246584,h
NCO-NC-Pd,0.00014349437007195383,22.22044274,22.22042332,-7.68954865,l
NCO-NC-Pt,0.0005505501771876853,23.59396349,23.59396349,-12.60811759,l
NCO-NC-Sr,5.307890632293769e-05,28.32139243,28.32139243,10.92583882,m
NCO-NC-Zn,6.912374751154204e-05,44.72652438,44.72650492,5.24004634,m
NCS-Br-Ba,1.937754722958769e-05,19.13169688,19.13166465,7.45352927,m
NCS-Br-Be,0.0010744582623199092,65.10365444,65.10362011,17.53469977,m
NCS-Br-Ca,5.1804001854056675e-06,28.75749571,28.7574777,9.71258738,h
NCS-Br-Cd,3.627410894671891e-05,29.63766492,29.63762876,5.9385371,m
NCS-Br-Co,4.561328967655402e-05,36.40786106,36.40786106,0.35708558,m
NCS-Br-Cu,0.03366251834710245,-27.69828,-27.698259999999998,-49.22052,l
NCS-Br-Fe,0.00027507135940056947,-2267.87472035,-2267.87333603,5.81514718,l
NCS-Br-Mg,2.7359407573606897e-05,40.56900527,40.56895136,11.05566151,m
NCS-Br-Mn,0.0012047412016425244,40.25182038,40.25178633,14.11036854,m
NCS-Br-Ni,0.000452843540415008,-191.50441447,-191.50413204,-223.06170719999997,l
NCS-Br-Pb,0.00022485493305835988,22.33201934,22.33198358,7.97798425,m
NCS-Br-Pd,0.00025470492117040045,7.37482203,7.37482203,-8.60223644,l
NCS-Br-Pt,6.607069795225729e-05,4.72017156,4.72017156,-13.81868219,l
NCS-Br-Sr,0.00010030856446299288,22.68681026,22.6867926,8.05340192,m
NCS-Br-Zn,0.0011626667918945672,38.55874144,38.55870575,6.84497828,m
NCS-Cl-Ba,0.00012561706671285615,20.36557453,20.36555818,8.18138522,m
NCS-Cl-Be,7.486763703053425e-05,68.50008468,68.5000043,15.48273157,m
NCS-Cl-Ca,6.8307286565082565e-06,30.40863267,30.40863267,10.70510713,h
NCS-Cl-Cd,8.401567173616246e-06,32.99334522,32.99331781,7.00106618,h
NCS-Cl-Co,0.0003311136536130688,35.27860132,35.27856793,-3.07075751,l
NCS-Cl-Cu,0.008299073819649592,-165.04263506,-165.04257501,-191.39951811,l
NCS-Cl-Fe,0.0017422803194705615,-162.32063894,-162.32049006,19.54987915,l
NCS-Cl-Mg,0.0006395121314217954,44.98144921,44.98146678,11.85734124,m
NCS-Cl-Mn,0.0002445992161886313,49.82832299,49.82830596,15.69360721,m
NCS-Cl-Ni,0.00035005936848659487,-48.96959992,-48.96953995,-79.57050466,l
NCS-Cl-Pb,0.00021340420680297084,22.87141651,22.87138073,8.39249925,m
NCS-Cl-Pd,7.675460735921021e-05,2.13761358,2.13761358,-11.41981267,l
NCS-Cl-Pt,2.4519987459954706e-05,-5.35468663,-5.35468663,-20.07160901,l
NCS-Cl-Sr,3.5041746607090058e-06,25.53722008,25.53722008,10.30799145,h
NCS-Cl-Zn,0.002039937184171827,22.20401574,22.20398069,-14.49848919,l
NCS-CN-Ba,4.964642085400404e-05,21.45099696,21.45097804,9.09620529,m
NCS-CN-Be,0.002907732026133383,25.38493023,25.38491123,-27.47637595,l
NCS-CN-Ca,2.3963273462064534e-05,33.33405216,33.33405216,13.57764734,m
NCS-CN-Cd,7.795797306232375e-05,36.66036159,36.6603256,9.32497139,m
NCS-CN-Co,0.0004166964153081656,63.25365315,63.25357687,21.66322952,m
NCS-CN-Cu,0.000247762174822396,31.8058442,31.80580707,-1.50799226,l
NCS-CN-Fe,0.0003860467580170761,90.34777938,90.34781725,31.87087607,m
NCS-CN-Mg,0.0005266489582860871,47.80864433,47.80859331,15.19612757,m
NCS-CN-Mn,0.0001645429941109617,56.76508309,56.76508309,24.72108182,m
NCS-CN-Ni,0.0028329606462827017,14.281073600000001,14.281073600000001,-25.17009451,l
NCS-CN-Pb,0.00027917068093792256,28.14976847,28.14976847,10.39867277,m
NCS-CN-Pd,0.0008129660147732767,38.80264816,38.802592100000005,5.17680596,m
NCS-CN-Pt,0.00011291777785657557,53.64218827,53.64216969,8.34343604,m
NCS-CN-Sr,0.0005428685695714425,26.7068904,26.70687129,11.17364137,m
NCS-CN-Zn,0.00013291614209280704,31.77799187,31.77791777,-6.69548948,l
NCS-F-Ba,0.00020956921895823202,27.25424757,27.25424757,10.57355103,m
NCS-F-Be,0.0011637291248411837,13.53305814,13.53310176,-54.64714751,l
NCS-F-Ca,0.00013286966451703448,49.883701200000004,49.88361037,18.56031261,m
NCS-F-Cd,0.0009742541988666881,49.82599696,49.82594977,15.0413614,m
NCS-F-Co,0.00012350379786916815,53.38484635,53.38480751,11.27187696,m
NCS-F-Cu,0.00142626867821642,-23.45089155,-23.45087304,-59.626696499999994,l
NCS-F-Fe,0.0006102394362027013,58.57140569,58.57140569,21.09731627,m
NCS-F-Mg,0.0006057823574421522,70.31969313,70.31935223,23.34761227,m
NCS-F-Mn,0.0020691009602507205,52.4335495,52.43344987,20.54133085,m
NCS-F-Ni,4.604817201314488e-05,30.71259208,30.71253553,-6.93138437,l
NCS-F-Pb,3.1559510016021393e-05,34.19678649,34.19674897,11.45975486,m
NCS-F-Pd,7.85615577775869e-05,16.61950473,16.61948474,-10.80684768,l
NCS-F-Pt,0.0009811860940051717,-129.58284587,-129.58278587,-163.42812863,l
NCS-F-Sr,6.603101843106721e-05,40.035860299999996,40.03576672,14.5782861,m
NCS-F-Zn,0.0003581531538167829,58.09972986,58.09965904,10.7064819,m
NCS-I-Ba,8.878557387601161e-06,17.02302614,17.02301014,6.85436427,h
NCS-I-Be,0.00022549449410456861,57.17971734,57.17964835,20.64776126,m
NCS-I-Ca,0.00010248233119358612,29.86917793,29.86915991,11.283565300000001,m
NCS-I-Cd,0.0005698587093184185,-114.81303177,-114.81297876,-135.71175062,l
NCS-I-Co,3.795931956363508e-05,-81.96023679,-81.9601159,-112.81623426,l
NCS-I-Cu,0.020681247331243182,6.54080749,6.54080749,-1.2185968,l
NCS-I-Fe,0.000326070878880591,42.47770616,42.47765483,10.05434505,m
NCS-I-Mg,6.503335601075327e-05,7.39850223,7.39850223,-19.23034312,l
NCS-I-Mn,6.546934046576419e-05,-4.02581683,-4.02581683,11.47255198,l
NCS-I-Ni,0.00016993811223667472,19.46158551,19.46158551,2.20921242,m
NCS-I-Pb,1.4219025109800633e-05,21.25427186,21.25425529,7.13451526,m
NCS-I-Pd,8.171549685440343e-05,13.52564142,13.52564142,-5.91660854,l
NCS-I-Pt,0.00023639014703059292,10.95254302,10.95252377,-9.93021123,l
NCS-I-Sr,1.0508648369606704e-05,22.91382958,22.91381214,9.03842457,m
NCS-I-Zn,0.0002982014326824507,37.28543133,37.28541359,11.72339982,m
NCS-NC-Ba,0.00014996134144021152,22.59726902,22.59726902,9.70649196,m
NCS-NC-Be,0.0007443384583219867,26.3774204,26.37738465,-32.6499402,l
NCS-NC-Ca,6.69840620241483e-06,29.83668543,29.83663462,8.84905192,h
NCS-NC-Cd,0.0012043660975059325,39.78110955,39.78107227,11.05561371,m
NCS-NC-Co,0.0008239889795113372,50.3494196,50.34940056,8.02644004,m
NCS-NC-Cu,0.002812320375379136,21.74381922,21.74381922,-7.89734961,l
NCS-NC-Fe,0.0003915930989204612,73.4703109,73.4703109,33.71993259,m
NCS-NC-Mg,0.0014219436681883716,53.67891722,53.67884368,16.62470906,m
NCS-NC-Mn,0.00030721466163033525,58.82403701,58.82401781,22.03656475,m
NCS-NC-Ni,0.0022755103887898798,-30.31196361,-30.31192628,-70.12696623,l
NCS-NCO-Ba,2.2389866652361467e-05,24.31378172,24.31372889,9.10885573,m
NCS-NCO-Be,0.0009225089253666084,4.84875352,4.84875352,-62.12796553,l
NCS-NCO-Ca,6.542063750262704e-05,41.93555051,41.93555051,15.53910093,m
NCS-NCO-Cd,1.9473462680200615e-05,47.08502308,47.08502308,14.15666539,m
NCS-NCO-Co,1.837158638200065e-05,18.23564479,18.23564479,-29.56009566,l
NCS-NCO-Cu,0.005562294664096117,-821.11230095,-821.11289584,-859.13484151,l
NCS-NCO-Fe,4.0708877500956294e-05,57.02395077,57.02393137,18.0663862,m
NCS-NCO-Mg,0.002945520915271343,66.2131164,66.21303928,22.70156554,m
NCS-NCO-Mn,0.004055045058083277,66.30168948,66.30168948,23.77228067,m
NCS-NCO-Ni,0.002695731461849999,-61.83712507,-61.83702947,-101.95159324,l
NCS-NCO-Pb,6.382900063559482e-05,30.30050114,30.30044615,10.349507199999998,m
NCS-NCO-Pd,0.000420385107071254,12.24108727,12.24106786,-13.61792883,l
NCS-NCO-Pt,0.00040092547256748634,14.66682943,14.66681007,-19.16932629,l
NCS-NCO-Sr,6.18366281804855e-05,31.91465169,31.91463369,11.98997433,m
NCS-NCO-Zn,0.00023968162249417114,52.09768822,52.09766884,5.61690041,m
NCS-NC-Pb,0.0002291045315619207,29.35879838,28.72376877,9.67428167,m
NCS-NC-Pd,0.0006814794375632822,17.55121661,17.55119802,-11.14412175,l
NCS-NC-Pt,0.00015140664243873844,20.89703455,20.89701582,-16.28783997,l
NCS-NC-Sr,0.0008334611138179683,27.19193496,27.19191858,11.41392795,m
NCS-NC-Zn,0.002758516333980997,-3.03797266,-3.03795429,-41.55790106,l
NO-Br-Ba,3.030926319819531e-05,16.18619296,16.18617938,5.47720573,m
NO-Br-Be,0.0002050746163983064,48.21727585,48.21725227,12.54787177,m
NO-Br-Ca,0.0004230193028111643,19.48365856,19.48365856,5.52010724,m
NO-Br-Cd,0.000545824182249447,23.15747396,23.15743616,7.62455893,m
NO-Br-Co,0.0002859410527159977,35.68565616,35.68565616,11.38729695,m
NO-Br-Cu,0.009395114302465242,4.2825767,4.2825767,3.53430284,m
NO-Br-Fe,0.0007276789692091804,-3158.90081838,-3158.90069499,-3.22696767,l
NO-Br-Mg,4.340673195855512e-05,40.41537995,40.41534252,14.22809009,m
NO-Br-Mn,0.00012242060746653265,62.04885716,62.0488813,13.01237938,m
NO-Br-Ni,0.0010384181075662217,35.77255557,35.77251825,12.87398298,m
NO-Br-Pb,6.444164735366804e-05,3.73057875,3.73057875,-8.63277557,l
NO-Br-Pd,1.833492662348652e-05,21.24714762,21.24714762,4.41294882,m
NO-Br-Pt,0.0001089955803398302,-21.61570132,-21.61570132,-18.02134186,l
NO-Br-Sr,0.0004191992309429569,12.33791446,12.33789647,5.19691482,m
NO-Br-Zn,0.00022186120361091582,31.63932391,31.63930144,9.96229113,m
NO-Cl-Ba,4.8657199518276925e-05,17.43900192,17.43900192,6.02072739,m
NO-Cl-Be,0.0001820441825585501,70.47552155,70.47547444,18.46266538,m
NO-Cl-Ca,3.3430928962544127e-05,20.43355803,20.43355803,5.20214684,m
NO-Cl-Cd,0.000296332519113017,25.13006724,25.13006724,7.59463992,m
NO-Cl-Co,1.9663034723007182e-05,5.78934525,5.78932224,-32.70632763,l
NO-Cl-Cu,0.004576447805422779,43.36688909,43.3668749,11.43518468,m
NO-Cl-Fe,3.505231873104326e-07,-115.13568395,-115.13566089,-5.08410286,l
NO-Cl-Mg,0.00012527046728169944,43.843875,43.84385656,14.9429938,m
NO-Cl-Mn,0.00011292939699006553,21.15087592,21.15087592,-22.80389568,l
NO-Cl-Ni,0.000781200162475374,63.7419453,63.74186532,23.85807305,m
NO-Cl-Pb,8.185396130504836e-05,10.487705400000001,10.48768595,-1.38181363,l
NO-Cl-Pd,2.6599200640640828e-05,38.469344299999996,38.46933157,13.11067646,m
NO-Cl-Pt,8.587333430984803e-05,49.29188492,49.29188492,17.7657116,m
NO-Cl-Sr,0.0007541628661291218,12.35392841,12.35392841,4.8823944,m
NO-Cl-Zn,0.0004738599954208791,42.06471262,42.06465782,14.31408307,m
NO-CN-Ba,9.00306460855878e-05,21.26923369,21.26923369,7.79929769,m
NO-CN-Be,0.00013632888120586732,67.81716321,67.81716321,21.79218183,m
NO-CN-Ca,0.00010800858825738227,18.68063946,18.68063946,5.550528599999999,m
NO-CN-Cd,0.0011012867082243907,23.32348998,23.32347391,6.05563449,m
NO-CN-Co,1.5152880467158471e-05,89.58970801,89.58975365,27.20877973,m
NO-CN-Cu,0.05265272591368432,-24.82897694,-24.82895649,-32.19343953,l
NO-CN-Fe,0.0017239888280513205,105.75568203,105.75570546,29.675380600000004,m
NO-CN-Mg,0.00030015410533476767,37.85865445,37.85865445,13.091974699999998,m
NO-CN-Mn,2.5605291160540064e-05,133.14500088,133.14504256,49.46259309,m
NO-CN-Ni,0.00015350996799082625,79.11407840000001,79.11407840000001,23.67998544,m
NO-CN-Pb,0.000145356057978432,11.88087784,11.88086245,4.8805209000000005,m
NO-CN-Pd,0.0005087365904176889,50.88753592,50.88749517,13.63660261,m
NO-CN-Pt,0.00015948332179367523,77.47146529999999,77.47146529999999,24.98415135,m
NO-CN-Sr,0.0017159642655257738,14.85591866,14.85591866,9.03857078,m
NO-CN-Zn,0.0015135429290413858,35.66063214,35.66055155,11.27515547,m
NO-F-Ba,0.0004919146986546226,18.80189435,18.80189435,7.03352611,m
NO-F-Be,0.00047075030605497735,113.96533970000002,113.96541904,33.65098844,m
NO-F-Ca,0.0010909597048526494,29.35926884,29.47875578,5.76030859,m
NO-F-Cd,0.00018807107504072133,32.22469832,32.22465875,8.3432716,m
NO-F-Co,0.0011390994756272745,71.7546578,71.75458019,4.23989785,m
NO-F-Cu,0.004900590003714968,43.39211412,43.39211412,17.59099891,m
NO-F-Fe,0.0005761128569802813,98.36476077,98.36478507,31.46016254,m
NO-F-Mg,0.0010215906898013553,61.93148143,61.93133809,20.58234862,m
NO-F-Mn,0.0001345977605378367,26.60495695,26.60491929,20.73920287,m
NO-F-Ni,0.002717575960354201,79.13559084,79.13556758,28.93961255,m
NO-F-Pb,0.0006547382465813406,13.40994708,13.40994708,-3.44051369,l
NO-F-Pd,6.967299259125068e-05,39.91637252,39.91637252,15.89260854,m
NO-F-Pt,1.9823262907386376e-05,61.96124442,61.9612694,21.48265378,m
NO-F-Sr,0.0001854696852086124,26.64719473,26.64713558,6.90128124,m
NO-F-Zn,0.0007512768385116897,52.17616118,52.17614044,15.79600621,m
NO-I-Ba,4.922157040816813e-06,15.80888563,15.80888563,5.18871258,h
NO-I-Be,0.0009346238193431024,36.10581623,36.10579852,17.66278812,m
NO-I-Ca,0.00022002743673373,15.42586392,15.42584715,6.41934491,m
NO-I-Cd,0.0013543251601447035,19.68227779,19.68227779,6.40742526,m
NO-I-Co,0.00014202367523879147,41.951378399999996,41.95132605,15.421710000000001,m
NO-I-Cu,0.17611424030095071,-37.31837468,-37.31833837,-5.47503746,l
NO-I-Fe,0.0008446349720448457,44.86422797,44.86425465,16.89826663,m
NO-I-Mg,0.00016708722826663436,32.38945926,32.38942244,12.98195438,m
NO-I-Mn,0.00015378480376919716,43.22877277,43.22880035,16.08739254,m
NO-I-Ni,0.020765470976931637,-4.48169463,-4.48169463,-5.07963482,l
NO-I-Pb,9.429063201213912e-05,13.88062756,13.88062756,0.99417422,m
NO-I-Pd,1.779418935016045e-05,2.34159476,2.34159476,0.68133077,m
NO-I-Pt,0.00014935885532737584,-16.02082567,-16.02082567,-27.78651532,l
NO-I-Sr,0.00015197734005482376,15.63823638,15.63825912,5.90816319,m
NO-I-Zn,0.00029281604022962014,25.43923884,25.43923884,8.72469936,m
NO-NC-Ba,0.0002169011871448546,18.19301146,18.19301146,8.01964676,m
NO-NC-Be,0.0002459560897324107,61.04081545,61.04077087,2.74652078,m
NO-NC-Ca,0.00016598166214651608,23.10177822,23.10174522,5.97789911,m
NO-NC-Cd,0.0003232815882015111,28.66719355,28.66715448,8.26620443,m
NO-NC-Co,8.247558795437338e-05,78.93846481,78.93846481,21.45777839,m
NO-NC-Cu,0.0001301850191547829,48.01971914,48.01969846,10.87893283,m
NO-NC-Fe,9.255154472994808e-05,98.82095217,98.82099962,29.16229084,m
NO-NC-Mg,0.0003219143431023798,46.1432769,46.1432598,14.68772898,m
NO-NC-Mn,0.000265495098267843,123.08364535,123.08374402,46.94541169,m
NO-NC-Ni,0.00014559169205476629,73.196283,73.19621754,29.53366142,m
NO-NCO-Ba,0.0001889530952694739,10.48971241,10.48969456,5.32906196,m
NO-NCO-Be,0.00031888200854252925,81.56756108,81.56758318,12.51841762,m
NO-NCO-Ca,0.0002568541325394288,27.39568598,27.39568598,5.26168261,m
NO-NCO-Cd,2.622715961293077e-05,33.92687884,33.92689723,8.72582533,m
NO-NCO-Co,4.753217130848123e-05,69.86554504,69.86556752,16.35284182,m
NO-NCO-Cu,0.028103918553317737,51.72592653,51.72592653,15.59806171,m
NO-NCO-Fe,0.0002754075520560061,95.93811402,95.93807857,27.69578602,m
NO-NCO-Mg,0.0007032897577818145,59.60322243,59.60318598,19.65722187,m
NO-NCO-Mn,0.0003740940146360849,-11.93659821,-11.93659821,30.71569157,l
NO-NCO-Ni,0.00013286212163520096,85.17020802,85.17016409,30.93851733,m
NO-NCO-Pb,0.0005525903671029016,10.53239281,10.53237459,-4.0942620000000005,l
NO-NCO-Pd,0.00013081725106748527,50.854868100000004,50.854868100000004,17.86967845,m
NO-NCO-Pt,0.0001828150599606069,64.56737774,64.56739942,23.42485859,m
NO-NCO-Sr,0.00018871148028636923,9.633061900000001,5.72162885,5.28528872,m
NO-NCO-Zn,0.000570637582007958,53.30199221,53.30194905,17.68494136,m
NO-NC-Pb,0.0006049334063449077,9.94814116,9.94812499,-0.44709547,l
NO-NC-Pd,1.4747276133409998e-05,50.17295785,50.03029971,18.89987279,m
NO-NC-Pt,9.216544691263876e-05,64.80231958,64.80236174,20.78000871,m
NO-NCS-Ba,0.0004983644345432319,10.82587466,10.82587466,7.48743165,m
NO-NCS-Be,0.0007020741770561648,44.79787421,44.79787421,-6.31639231,l
NO-NCS-Ca,0.00016610815212820122,31.22850261,31.2284816,8.37323526,m
NO-NCS-Cd,0.0003606890148396696,37.12649309,37.12643466,11.34948622,m
NO-NCS-Co,0.000640344300649423,62.13710889,62.13713106,18.2384684,m
NO-NCS-Cu,0.013694412982061522,37.18857785,37.18857785,8.00343977,m
NO-NCS-Fe,0.00012675398001594793,67.3350385,67.33506172,22.3340404,m
NO-NCS-Mg,0.000136835085190271,56.372398399999994,56.37235504,18.21776752,m
NO-NCS-Mn,0.00021143645271658724,84.74282675,84.74285049,34.64061755,m
NO-NCS-Ni,0.00282320632133956,70.93593763,70.93591634,24.11825583,m
NO-NCS-Pb,0.001350855661368706,7.25438157,7.25438157,-4.9314279,l
NO-NCS-Pd,0.0012084442030278592,45.96825179,45.96823122,14.59875555,m
NO-NCS-Pt,0.00013638887849819618,70.26528996,70.26524717,25.56655061,m
NO-NC-Sr,0.0005323984646247964,8.15438398,8.15436962,7.05063563,m
NO-NCS-Sr,6.855597910830539e-07,20.83942299,20.83940329,6.36303055,h
NO-NCS-Zn,0.00040748704385003726,54.98072787,54.98070703,17.90153872,m
NO-NC-Zn,0.0005269574286911906,45.24181339,45.24179719,15.25396659,m
OCN-Br-Ba,0.00016010989182939229,17.34068249,17.34066914,7.50154185,m
OCN-Br-Be,0.0001391829739354012,47.53957053,47.53959337,3.87366194,m
OCN-Br-Ca,0.0003345593673535319,24.28573257,24.28573257,9.77326199,m
OCN-Br-Cd,0.0003185740243772052,23.23153219,23.23153219,4.90177839,m
OCN-Br-Co,0.0004428365693761207,-14.24164865,-14.24163395,-42.57335197,l
OCN-Br-Cu,0.01851497203905152,-106.26885074,-106.26887096,-117.15933453,l
OCN-Br-Fe,0.00023388682652915587,13.44605827,13.44605827,7.94774541,m
OCN-Br-Mg,0.006752853562741656,37.43871565,37.43867588,10.04244567,m
OCN-Br-Mn,0.0004635672641222571,30.44765536,30.44767685,8.58395498,m
OCN-Br-Ni,0.0014291020622657954,-47.46914357,-47.46912331,-66.57860792,l
OCN-Br-Pb,0.00014086050394734146,17.95709163,17.95711151,5.53316282,m
OCN-Br-Pd,0.0006192468658223645,-22.15855145,-22.15855145,-41.83188416,l
OCN-Br-Pt,2.544636867027638e-05,8.13694347,4.09303663,-21.466932,l
OCN-Br-Sr,0.00034747457525971287,21.62973068,21.62975213,9.08649894,m
OCN-Br-Zn,0.00026115692582942844,-2.14829523,-2.14829523,-25.16004058,l
OCN-Cl-Ba,0.0001080955159507025,19.37835964,19.37835964,8.46907296,m
OCN-Cl-Be,0.0001748648715472705,6.91614032,6.91614032,-43.35406781,l
OCN-Cl-Ca,8.775387099157202e-05,29.11472031,29.11472031,11.77328538,m
OCN-Cl-Cd,0.0004271344968061831,28.70777517,28.70777517,8.04435631,m
OCN-Cl-Co,0.00029579768255101206,20.39154452,20.39156454,-9.22707807,l
OCN-Cl-Cu,0.002148276037226053,-321.93623979,-321.93597151,-338.57226544,l
OCN-Cl-Fe,0.0007040887596112683,43.10020247,43.1001634,12.87386113,m
OCN-Cl-Mg,0.0036382191164176453,39.2633988,39.26341992,12.50913502,m
OCN-Cl-Mn,0.0001554741557174816,38.2549662,38.2549662,9.23210354,m
OCN-Cl-Ni,0.0004141247740540586,-1.35322076,-1.35322076,-26.10689509,l
OCN-Cl-Pb,4.755088219822218e-05,17.579016,17.579016,4.80848166,m
OCN-Cl-Pd,0.0014687877452597155,0.00955351,0.00955351,-24.15561392,l
OCN-Cl-Pt,0.0001904512224552348,-205.38580959,-205.38577383,-239.66385045,l
OCN-Cl-Sr,0.00017027577699895935,21.47948692,21.47948692,8.55746619,m
OCN-Cl-Zn,6.802167756658031e-05,38.44591048,38.44584569,6.27760465,m
OCN-CN-Ba,7.031681038174803e-05,21.77470516,21.77466431,9.98420552,m
OCN-CN-Be,0.0015896866658412182,-119.46050665,-119.46038503,-170.42753416,l
OCN-CN-Ca,2.794552942849298e-05,35.353758899999995,35.35374289,13.89502361,m
OCN-CN-Cd,0.0001068976310989804,35.32061221,35.32059586,10.35891127,m
OCN-CN-Co,0.0007649482221469237,29.88749164,29.88745999,0.22082443,m
OCN-CN-Cu,0.0025912276000440416,-90.45565939,-90.45551673,-126.75246202,l
