2D,Compounds,E_above_hull
NH-OH-Y,NH-OH-Y,0.2951400329166667
NH-OH-Y,NH-NO-Y,0.9465040229166668
NH-OH-Y,O-NO-Y,0.7621652376562462
PH-OH-Al,Al,0.0
PH-OH-Al,Al2O3,0.0
PH-OH-Al,Al2P3H3O9,0.06804538641595315
PH-OH-Al,AlH3,0.4017842956249993
PH-OH-Al,AlHO2,0.0
PH-OH-Al,AlP,0.0
PH-OH-Al,AlP3O9,0.0
PH-OH-Al,AlPO4,0.0
PH-OH-Al,H,0.0
PH-OH-Al,H2O,0.0
PH-OH-Al,O,0.0
PH-OH-Al,P,0.0
PH-OH-Al,P2O5,0.0
PH-OH-Al,PH3O3,0.10908454166666193
PH-OH-Al,PH3O4,0.0
PH-OH-Al,OH-O-Al,0.22894560499999983
PH-OH-Al,PH-OH-Al,0.8491731883492069
PH-OH-Bi,Bi,0.0
PH-OH-Bi,Bi2O3,0.0
PH-OH-Bi,Bi2P4O13,0.0
PH-OH-Bi,Bi4O7,0.0
PH-OH-Bi,BiO2,0.0
PH-OH-Bi,BiP,0.22543606547618822
PH-OH-Bi,BiP4HO12,0.0
PH-OH-Bi,BiPO4,0.0
PH-OH-Bi,H,0.0
PH-OH-Bi,H2O,0.0
PH-OH-Bi,O,0.0
PH-OH-Bi,P,0.0
PH-OH-Bi,P2O5,0.0
PH-OH-Bi,PH3O3,0.10908454166665216
PH-OH-Bi,PH3O4,0.0
PH-OH-Bi,OH-O-Bi,0.2282599073958309
PH-OH-Bi,PH-OH-Bi,0.5758408408498177
PH-OH-Ce,Ce,0.0
PH-OH-Ce,Ce2H5,0.3393037514285666
PH-OH-Ce,Ce2O3,0.10553532150000322
PH-OH-Ce,CeH2,0.0
PH-OH-Ce,CeH3,0.021423659999999956
PH-OH-Ce,CeH3O3,0.15726530345238032
PH-OH-Ce,CeP,0.0
PH-OH-Ce,CeP3O9,0.0
PH-OH-Ce,CeP5,0.16983331632936327
PH-OH-Ce,CeP5O14,0.0
PH-OH-Ce,CePO4,0.0
PH-OH-Ce,H,0.0
PH-OH-Ce,H2O,0.0
PH-OH-Ce,O,0.0
PH-OH-Ce,P,0.0
PH-OH-Ce,P2O5,0.0
PH-OH-Ce,PH3O3,0.10908454166666903
PH-OH-Ce,PH3O4,0.0
PH-OH-Ce,OH-O-Ce,0.19067404250000308
PH-OH-Ce,O-O-Ce,0.0
PH-OH-Ce,PH-OH-Ce,0.9179543207500007
PH-OH-Ce,PH-PH-Ce,0.5402753585238056
PH-OH-Ce,PH-O-Ce,0.4459579234375006
PH-OH-Co,Co,0.0
PH-OH-Co,Co2P,0.0
PH-OH-Co,Co2P2O7,0.0
PH-OH-Co,Co3O4,0.0
PH-OH-Co,Co3P2O8,0.0
PH-OH-Co,Co7P6H4O24,0.0
PH-OH-Co,CoHO2,0.0
PH-OH-Co,CoO,0.19216616499999972
PH-OH-Co,CoP,0.0
PH-OH-Co,CoP2,0.0
PH-OH-Co,CoP2H8O10,0.0
PH-OH-Co,CoP2O6,0.0
PH-OH-Co,CoP3,0.0
PH-OH-Co,H,0.0
PH-OH-Co,H2O,0.0
PH-OH-Co,O,0.0
PH-OH-Co,P,0.0
PH-OH-Co,P2O5,0.0
PH-OH-Co,PH3O3,0.1090845416666566
PH-OH-Co,PH3O4,0.0
PH-OH-Co,OH-OH-Co,0.25044854855555876
PH-OH-Co,OH-O-Co,0.2222204462500006
PH-OH-Co,PH-OH-Co,0.4876443514999984
PH-OH-Cr,Cr,0.0
PH-OH-Cr,Cr2O3,0.0
PH-OH-Cr,Cr3P,0.0
PH-OH-Cr,Cr3P4O14,0.0
PH-OH-Cr,Cr7P6O24,0.04466332281941554
PH-OH-Cr,CrHO2,0.0
PH-OH-Cr,CrO2,0.0
PH-OH-Cr,CrP,0.0
PH-OH-Cr,CrP2,0.0
PH-OH-Cr,CrP3H2O10,0.0
PH-OH-Cr,CrP3O9,0.0
PH-OH-Cr,CrP4,0.0
PH-OH-Cr,CrPO4,0.0
PH-OH-Cr,H,0.0
PH-OH-Cr,H2O,0.0
PH-OH-Cr,O,0.0
PH-OH-Cr,P,0.0
PH-OH-Cr,P2O5,0.0
PH-OH-Cr,PH3O3,0.10908454166666193
PH-OH-Cr,PH3O4,0.0
PH-OH-Cr,OH-O-Cr,0.23614270250000047
PH-OH-Cr,PH-OH-Cr,0.6085384521666661
PH-OH-Fe,Fe,0.0
PH-OH-Fe,Fe2O3,0.0
PH-OH-Fe,Fe2P,0.0
PH-OH-Fe,Fe2P2O7,0.0
PH-OH-Fe,Fe2PO5,0.0
PH-OH-Fe,Fe3O4,0.08508070934523815
PH-OH-Fe,Fe3P,0.0
PH-OH-Fe,Fe3P2O8,0.18659029743589883
PH-OH-Fe,FeH,0.32581490499999965
PH-OH-Fe,FeH2O2,0.09797879516666796
PH-OH-Fe,FeHO2,0.04878228770833459
PH-OH-Fe,FeO,0.0645874395833328
PH-OH-Fe,FeP,0.0
PH-OH-Fe,FeP2,0.0
PH-OH-Fe,FeP2HO7,0.0
PH-OH-Fe,FeP2O6,0.0
PH-OH-Fe,FeP4,0.0
PH-OH-Fe,FePH2O5,0.0
PH-OH-Fe,FePO4,0.0
PH-OH-Fe,H,0.0
PH-OH-Fe,H2O,0.0
PH-OH-Fe,O,0.0
PH-OH-Fe,P,0.0
PH-OH-Fe,P2O5,0.0
PH-OH-Fe,PH3O3,0.1090845416666566
PH-OH-Fe,PH3O4,0.0
PH-OH-Fe,OH-OH-Fe,0.23266545916666814
PH-OH-Fe,OH-O-Fe,0.213718378958335
PH-OH-Fe,PH-OH-Fe,0.6184917692142662
PH-OH-Ga,Ga,0.0
PH-OH-Ga,Ga2O3,0.0
PH-OH-Ga,GaHO2,0.0
PH-OH-Ga,GaP,0.0
PH-OH-Ga,GaP3H2O10,0.0
PH-OH-Ga,GaPO4,0.0
PH-OH-Ga,H,0.0
PH-OH-Ga,H2O,0.0
PH-OH-Ga,O,0.0
PH-OH-Ga,P,0.0
PH-OH-Ga,P2O5,0.0
PH-OH-Ga,PH3O3,0.10908454166665482
PH-OH-Ga,PH3O4,0.0
PH-OH-Ga,OH-O-Ga,0.20042824062499953
PH-OH-Ga,PH-OH-Ga,0.686552338000002
PH-OH-Gd,Gd,0.0
PH-OH-Gd,Gd2O3,1.1767209525000055
PH-OH-Gd,GdH2,0.0
PH-OH-Gd,GdH3,3.2349763449999998
PH-OH-Gd,GdH3O3,1.6379340834523806
PH-OH-Gd,GdP,0.0
PH-OH-Gd,GdP3O9,0.0
PH-OH-Gd,GdP5,2.10303022424603
PH-OH-Gd,GdPO4,0.08517867555555725
PH-OH-Gd,H,0.0
PH-OH-Gd,H2O,0.0
PH-OH-Gd,O,0.0
PH-OH-Gd,P,0.0
PH-OH-Gd,P2O5,0.0
PH-OH-Gd,PH3O3,0.10908454166666548
PH-OH-Gd,PH3O4,0.0
PH-OH-Gd,OH-O-Gd,0.0
PH-OH-Gd,PH-OH-Gd,0.48539589726190613
PH-OH-In,H,0.0
PH-OH-In,H2O,0.0
PH-OH-In,In,0.0
PH-OH-In,In2O3,0.0
PH-OH-In,In2PO5,0.0
PH-OH-In,InHO2,0.0
PH-OH-In,InP,0.0
PH-OH-In,InP3,0.05652884255952628
PH-OH-In,InP3O9,0.0
PH-OH-In,InPH2O5,0.0
PH-OH-In,InPO4,0.0
PH-OH-In,O,0.0
PH-OH-In,P,0.0
PH-OH-In,P2O5,0.0
PH-OH-In,PH3O3,0.10908454166666193
PH-OH-In,PH3O4,0.0
PH-OH-In,OH-O-In,0.2051419287500007
PH-OH-In,PH-OH-In,0.6120103247499937
PH-OH-Ir,H,0.0
PH-OH-Ir,H2O,0.0
PH-OH-Ir,Ir,0.0
PH-OH-Ir,IrO2,0.0
PH-OH-Ir,O,0.0
PH-OH-Ir,P,0.0
PH-OH-Ir,P2Ir,0.0
PH-OH-Ir,P2O5,0.0
PH-OH-Ir,P3Ir,0.0
PH-OH-Ir,P3IrO9,0.0
PH-OH-Ir,PH3O3,0.10908454166666193
PH-OH-Ir,PH3O4,0.0
PH-OH-Ir,PIr2,0.0
PH-OH-Ir,OH-O-Ir,0.3950431677083479
PH-OH-Ir,O-O-Ir,0.3432976950000004
PH-OH-Ir,PH-OH-Ir,0.4458133848999992
PH-OH-Ir,PH-PH-Ir,0.5045117255000058
PH-OH-Ir,PH-O-Ir,0.8778895236249973
PH-OH-La,H,0.0
PH-OH-La,H2O,0.0
PH-OH-La,La,0.0
PH-OH-La,La2H5,0.004837613571424981
PH-OH-La,La2O3,0.0
PH-OH-La,La4H9,0.00019582076922830538
PH-OH-La,LaH2,0.0
PH-OH-La,LaH3,0.02991134000000173
PH-OH-La,LaH3O3,0.0
PH-OH-La,LaHO,0.0
PH-OH-La,LaP,0.0
PH-OH-La,LaP2,0.0
PH-OH-La,LaP3O9,0.0
PH-OH-La,LaP5,0.0
PH-OH-La,LaP7,0.0
PH-OH-La,LaPO4,0.0
PH-OH-La,O,0.0
PH-OH-La,P,0.0
PH-OH-La,P2O5,0.0
PH-OH-La,PH3O3,0.10908454166666193
PH-OH-La,PH3O4,0.0
PH-OH-La,OH-O-La,0.1797253776041572
PH-OH-La,PH-OH-La,0.663099936124997
PH-OH-Lu,H,0.0
PH-OH-Lu,H2O,0.0
PH-OH-Lu,Lu,0.0
PH-OH-Lu,Lu2O3,0.0
PH-OH-Lu,LuH2,0.0
PH-OH-Lu,LuP,0.0
PH-OH-Lu,LuP3O9,0.0
PH-OH-Lu,LuP5,0.005753235079360763
PH-OH-Lu,LuPO4,0.0
PH-OH-Lu,O,0.0
PH-OH-Lu,P,0.0
PH-OH-Lu,P2O5,0.0
PH-OH-Lu,PH3O3,0.10908454166666193
PH-OH-Lu,PH3O4,0.0
PH-OH-Lu,OH-O-Lu,0.16407671755208142
PH-OH-Lu,PH-OH-Lu,0.7289772684325406
PH-OH-Nd,H,0.0
PH-OH-Nd,H2O,0.0
PH-OH-Nd,Nd,0.0
PH-OH-Nd,Nd2O3,0.0
PH-OH-Nd,NdH2,0.0
PH-OH-Nd,NdH3,0.04432709624999909
PH-OH-Nd,NdH3O3,0.0
PH-OH-Nd,NdHO,0.0
PH-OH-Nd,NdO2,0.0
PH-OH-Nd,NdP,0.0
PH-OH-Nd,NdP3O9,0.0
PH-OH-Nd,NdP5,0.0
PH-OH-Nd,NdPO4,0.0
PH-OH-Nd,O,0.0
PH-OH-Nd,P,0.0
PH-OH-Nd,P2O5,0.0
PH-OH-Nd,PH3O3,0.10908454166666193
PH-OH-Nd,PH3O4,0.0
PH-OH-Nd,OH-O-Nd,0.20048087437498907
PH-OH-Nd,PH-OH-Nd,0.6898875419999992
PH-OH-Rh,H,0.0
PH-OH-Rh,H2O,0.0
PH-OH-Rh,HRhO2,0.0
PH-OH-Rh,O,0.0
PH-OH-Rh,P,0.0
PH-OH-Rh,P2O5,0.0
PH-OH-Rh,P2Rh,0.0
PH-OH-Rh,P3Rh,0.0
PH-OH-Rh,PH3O3,0.10908454166666193
PH-OH-Rh,PH3O4,0.0
PH-OH-Rh,PRh2,0.0
PH-OH-Rh,PRhO4,0.0
PH-OH-Rh,Rh,0.0
PH-OH-Rh,RhO2,0.0
PH-OH-Rh,OH-O-Rh,0.2887260287500002
PH-OH-Rh,PH-OH-Rh,0.45556787259999965
PH-OH-Ru,H,0.0
PH-OH-Ru,H2O,0.0
PH-OH-Ru,O,0.0
PH-OH-Ru,P,0.0
PH-OH-Ru,P2O5,0.0
PH-OH-Ru,P2Ru,0.0
PH-OH-Ru,P3Ru,0.0
PH-OH-Ru,P3RuO9,0.0
PH-OH-Ru,P4Ru,0.0
PH-OH-Ru,PH3O3,0.10908454166666193
PH-OH-Ru,PH3O4,0.0
PH-OH-Ru,PRu,0.0
PH-OH-Ru,PRu2,0.0
PH-OH-Ru,Ru,0.0
PH-OH-Ru,RuO2,0.0
PH-OH-Ru,RuO4,0.0
PH-OH-Ru,OH-O-Ru,0.31371525770834374
PH-OH-Ru,O-O-Ru,0.32527737999999573
PH-OH-Ru,PH-OH-Ru,0.5849148751111191
PH-OH-Ru,PH-PH-Ru,0.6082175509999992
PH-OH-Ru,PH-O-Ru,0.8922288688888873
PH-OH-Sc,H,0.0
PH-OH-Sc,H2O,0.0
PH-OH-Sc,O,0.0
PH-OH-Sc,P,0.0
PH-OH-Sc,P2O5,0.0
PH-OH-Sc,PH3O3,0.1090845416666637
PH-OH-Sc,PH3O4,0.0
PH-OH-Sc,Sc,0.0
PH-OH-Sc,Sc2O3,0.0
PH-OH-Sc,Sc2P3H3O9,0.10066667603361168
PH-OH-Sc,Sc3P2,0.0
PH-OH-Sc,ScH2,0.0
PH-OH-Sc,ScP,0.0
PH-OH-Sc,ScP2HO7,0.0
PH-OH-Sc,ScPH4O6,0.004192104444445732
PH-OH-Sc,ScPO4,0.0
PH-OH-Sc,OH-O-Sc,0.15033483208333465
PH-OH-Sc,PH-OH-Sc,0.6959674815158738
PH-OH-Sm,H,0.0
PH-OH-Sm,H2O,0.0
PH-OH-Sm,O,0.0
PH-OH-Sm,P,0.0
PH-OH-Sm,P2O5,0.0
PH-OH-Sm,PH3O3,0.10908454166665216
PH-OH-Sm,PH3O4,0.0
PH-OH-Sm,Sm,0.0
PH-OH-Sm,Sm2O3,0.0
PH-OH-Sm,SmH2,0.0
PH-OH-Sm,SmH3,0.04147602083333268
PH-OH-Sm,SmH3O3,0.0
PH-OH-Sm,SmP,0.0
PH-OH-Sm,SmP4HO12,0.0
PH-OH-Sm,SmP5,0.0
PH-OH-Sm,SmPO4,0.0
PH-OH-Sm,OH-O-Sm,0.19703443145832367
PH-OH-Sm,PH-OH-Sm,0.6883673356250029
PH-OH-Y,H,0.0
PH-OH-Y,H2O,0.0
PH-OH-Y,O,0.0
PH-OH-Y,P,0.0
PH-OH-Y,P2O5,0.0
PH-OH-Y,PH3O3,0.10908454166666193
PH-OH-Y,PH3O4,0.0
PH-OH-Y,Y,0.0
PH-OH-Y,Y2O3,0.0
PH-OH-Y,YH2,0.0
PH-OH-Y,YH3,0.04356299958333487
PH-OH-Y,YHO2,0.0
PH-OH-Y,YP,0.0
PH-OH-Y,YP3O9,0.0
PH-OH-Y,YP5,0.0
PH-OH-Y,YPO4,0.0
PH-OH-Y,OH-O-Y,0.21092934249999296
PH-OH-Y,PH-OH-Y,0.6975988410833303
S-OH-Al,Al,0.0
S-OH-Al,Al2O3,0.0
S-OH-Al,Al2S3,0.0
S-OH-Al,Al2S3O12,0.0
S-OH-Al,AlH3,0.4017842956249993
S-OH-Al,AlHO2,0.0
S-OH-Al,H,0.0
S-OH-Al,H10SO8,0.0
S-OH-Al,H2O,0.0
S-OH-Al,H2S,0.23921937773438273
S-OH-Al,H2SO4,0.0
S-OH-Al,H4SO5,0.0
S-OH-Al,O,0.0
S-OH-Al,S,0.0
S-OH-Al,S8O,0.030079766385993523
S-OH-Al,SO3,0.0
S-OH-Al,OH-O-Al,0.22894560499999983
S-OH-Al,S-OH-Al,0.487927637153863
S-OH-Al,O-SH-Al,0.5763623121538615
S-OH-Al,S-SH-Al,0.1916875940983065
S-OH-Bi,Bi,0.0
S-OH-Bi,Bi2O3,0.0
S-OH-Bi,Bi2S3,0.0
S-OH-Bi,Bi4O7,0.0
S-OH-Bi,BiO2,0.0
S-OH-Bi,H,0.0
S-OH-Bi,H10SO8,0.0
S-OH-Bi,H2O,0.0
S-OH-Bi,H2S,0.23921937773438184
S-OH-Bi,H2SO4,0.0
S-OH-Bi,H4SO5,0.0
S-OH-Bi,O,0.0
S-OH-Bi,S,0.0
S-OH-Bi,S8O,0.030079766385991746
S-OH-Bi,SO3,0.0
S-OH-Bi,OH-O-Bi,0.2282599073958309
S-OH-Bi,S-OH-Bi,0.12782436177083056
S-OH-Bi,O-SH-Bi,0.40603828677082987
S-OH-Bi,S-SH-Bi,0.22792029399414204
S-OH-Ce,Ce,0.0
S-OH-Ce,Ce10S19,0.3295809563793135
S-OH-Ce,Ce2H5,0.3393037514285666
S-OH-Ce,Ce2O3,0.10553532150000322
S-OH-Ce,Ce2S3,0.25386360050000434
S-OH-Ce,CeH2,0.0
S-OH-Ce,CeH3,0.021423659999999956
S-OH-Ce,CeH3O3,0.15726530345238388
S-OH-Ce,CeHSO5,0.0
S-OH-Ce,CeS,0.0
S-OH-Ce,CeS2,0.34985939208333505
S-OH-Ce,H,0.0
S-OH-Ce,H10SO8,0.0
S-OH-Ce,H2O,0.0
S-OH-Ce,H2S,0.2392193777343845
S-OH-Ce,H2SO4,0.0
S-OH-Ce,H4SO5,0.0
S-OH-Ce,O,0.0
S-OH-Ce,S,0.0
S-OH-Ce,S8O,0.030079766386000628
S-OH-Ce,SO3,0.0
S-OH-Ce,OH-O-Ce,0.19067404250000308
S-OH-Ce,O-O-Ce,0.0
S-OH-Ce,S-OH-Ce,0.2545618750000038
S-OH-Ce,S-S-Ce,0.0
S-OH-Ce,O-SH-Ce,0.25749135500000264
S-OH-Ce,S-SH-Ce,0.19709561999999536
S-OH-Ce,O-S-Ce,0.04842389333333941
S-OH-Co,Co,0.0
S-OH-Co,Co3O4,0.0
S-OH-Co,Co3S4,0.0
S-OH-Co,Co9S8,0.0
S-OH-Co,CoH2SO5,0.0
S-OH-Co,CoHO2,0.0
S-OH-Co,CoO,0.19216616499999972
S-OH-Co,CoS2,0.0
S-OH-Co,CoSO4,0.0
S-OH-Co,H,0.0
S-OH-Co,H10SO8,0.0
S-OH-Co,H2O,0.0
S-OH-Co,H2S,0.23921937773437563
S-OH-Co,H2SO4,0.0
S-OH-Co,H4SO5,0.0
S-OH-Co,O,0.0
S-OH-Co,S,0.0
S-OH-Co,S8O,0.030079766385997075
S-OH-Co,SO3,0.0
S-OH-Co,OH-OH-Co,0.250448548555557
S-OH-Co,OH-O-Co,0.2222204462500006
S-OH-Co,S-OH-Co,0.13934639028845908
S-OH-Co,SH-SH-Co,0.33656295899999833
S-OH-Co,O-SH-Co,0.63681666028846
S-OH-Co,S-SH-Co,0.22695210624999973
S-OH-Co,OH-SH-Co,0.3558412042307708
S-OH-Cr,Cr,0.0
S-OH-Cr,Cr2O3,0.0
S-OH-Cr,Cr2S3,0.0
S-OH-Cr,Cr2S3O12,0.0
S-OH-Cr,Cr3S4,0.0
S-OH-Cr,Cr5S8,0.09060558228665805
S-OH-Cr,CrHO2,0.0
S-OH-Cr,CrO2,0.0
S-OH-Cr,H,0.0
S-OH-Cr,H10SO8,0.0
S-OH-Cr,H2O,0.0
S-OH-Cr,H2S,0.23921937773437651
S-OH-Cr,H2SO4,0.0
S-OH-Cr,H4SO5,0.0
S-OH-Cr,O,0.0
S-OH-Cr,S,0.0
S-OH-Cr,S8O,0.0300797663859953
S-OH-Cr,SO3,0.0
S-OH-Cr,OH-O-Cr,0.23614270250000047
S-OH-Cr,S-OH-Cr,0.3478605490983071
S-OH-Cr,O-SH-Cr,0.523970649098306
S-OH-Cr,S-SH-Cr,0.2522449424316413
S-OH-Fe,Fe,0.0
S-OH-Fe,Fe2O3,0.0
S-OH-Fe,Fe2S3O12,0.0
S-OH-Fe,Fe3O4,0.08508070934523815
S-OH-Fe,FeH,0.32581490499999965
S-OH-Fe,FeH2O2,0.09797879516666619
S-OH-Fe,FeH2SO5,0.0
S-OH-Fe,FeHO2,0.04878228770833459
S-OH-Fe,FeO,0.0645874395833328
S-OH-Fe,FeS,0.0767425962499999
S-OH-Fe,FeS2,0.0
S-OH-Fe,FeSO4,0.0
S-OH-Fe,H,0.0
S-OH-Fe,H10SO8,0.0
S-OH-Fe,H2O,0.0
S-OH-Fe,H2S,0.23921937773437651
S-OH-Fe,H2SO4,0.0
S-OH-Fe,H4SO5,0.0
S-OH-Fe,O,0.0
S-OH-Fe,S,0.0
S-OH-Fe,S8O,0.0300797663859953
S-OH-Fe,SO3,0.0
S-OH-Fe,OH-OH-Fe,0.23266545916666637
S-OH-Fe,OH-O-Fe,0.213718378958335
S-OH-Fe,S-OH-Fe,0.2657296480882376
S-OH-Fe,SH-SH-Fe,0.3567270100000002
S-OH-Fe,O-SH-Fe,0.6466195030882371
S-OH-Fe,S-SH-Fe,0.41404070249999947
S-OH-Fe,OH-SH-Fe,0.3636210044705859
S-OH-Ga,Ga,0.0
S-OH-Ga,Ga2O3,0.0
S-OH-Ga,Ga2S3,0.0
S-OH-Ga,Ga2S3O12,0.0
S-OH-Ga,GaHO2,0.0
S-OH-Ga,GaS,0.0
S-OH-Ga,H,0.0
S-OH-Ga,H10SO8,0.0
S-OH-Ga,H2O,0.0
S-OH-Ga,H2S,0.2392193777343694
S-OH-Ga,H2SO4,0.0
S-OH-Ga,H4SO5,0.0
S-OH-Ga,O,0.0
S-OH-Ga,S,0.0
S-OH-Ga,S8O,0.0300797663859953
S-OH-Ga,SO3,0.0
S-OH-Ga,OH-O-Ga,0.20042824062499953
S-OH-Ga,S-OH-Ga,0.28571632559082083
S-OH-Ga,O-SH-Ga,0.5568256155908209
S-OH-Ga,S-SH-Ga,0.2747884430566412
S-OH-Gd,Gd,0.0
S-OH-Gd,Gd10S19,3.918543615519937
S-OH-Gd,Gd2O3,1.1767209525000055
S-OH-Gd,Gd2S3,4.5688208873906255
S-OH-Gd,Gd2SO6,0.30295281111111194
S-OH-Gd,GdH2,0.0
S-OH-Gd,GdH3,3.2349763449999998
S-OH-Gd,GdH3O3,1.6379340834523735
S-OH-Gd,GdHSO5,1.1396065012500003
S-OH-Gd,GdS,0.0
S-OH-Gd,GdS2,3.793987476484375
S-OH-Gd,H,0.0
S-OH-Gd,H10SO8,0.0
S-OH-Gd,H2O,0.0
S-OH-Gd,H2S,0.23921937773438096
S-OH-Gd,H2SO4,0.0
S-OH-Gd,H4SO5,0.0
S-OH-Gd,O,0.0
S-OH-Gd,S,0.0
S-OH-Gd,S8O,0.0300797663859953
S-OH-Gd,SO3,0.0
S-OH-Gd,OH-O-Gd,0.0
S-OH-Gd,S-OH-Gd,3.1825086049316447
S-OH-Gd,O-SH-Gd,0.008354204931645626
S-OH-Gd,S-SH-Gd,0.8556794398632839
S-OH-In,H,0.0
S-OH-In,H10SO8,0.0
S-OH-In,H2O,0.0
S-OH-In,H2S,0.2392193777343774
S-OH-In,H2SO4,0.0
S-OH-In,H4SO5,0.0
S-OH-In,In,0.0
S-OH-In,In2H10S3O17,0.0
S-OH-In,In2O3,0.0
S-OH-In,In2S3,0.0
S-OH-In,In2S3O12,0.0
S-OH-In,InHO2,0.0
S-OH-In,InS,0.0
S-OH-In,O,0.0
S-OH-In,S,0.0
S-OH-In,S8O,0.0300797663859953
S-OH-In,SO3,0.0
S-OH-In,OH-O-In,0.2051419287500007
S-OH-In,S-OH-In,0.18134378095587245
S-OH-In,O-SH-In,0.4516079109558717
S-OH-In,S-SH-In,0.18218331665039145
S-OH-Ir,H,0.0
S-OH-Ir,H10SO8,0.0
S-OH-Ir,H2O,0.0
S-OH-Ir,H2S,0.23921937773437385
S-OH-Ir,H2SO4,0.0
S-OH-Ir,H4SO5,0.0
S-OH-Ir,Ir,0.0
S-OH-Ir,Ir2S3,0.0
S-OH-Ir,IrO2,0.0
S-OH-Ir,IrS2,0.0
S-OH-Ir,O,0.0
S-OH-Ir,S,0.0
S-OH-Ir,S8O,0.030079766385991746
S-OH-Ir,SO3,0.0
S-OH-Ir,OH-O-Ir,0.39504316770833015
S-OH-Ir,O-O-Ir,0.3432976950000004
S-OH-Ir,S-OH-Ir,0.1945016816666616
S-OH-Ir,S-S-Ir,0.23830391499999948
S-OH-Ir,O-SH-Ir,0.6032922316666642
S-OH-Ir,S-SH-Ir,0.23936312125000114
S-OH-Ir,O-S-Ir,0.4114833876282056
S-OH-La,H,0.0
S-OH-La,H10SO8,0.0
S-OH-La,H2O,0.0
S-OH-La,H2S,0.23921937773437385
S-OH-La,H2SO4,0.0
S-OH-La,H4SO5,0.0
S-OH-La,La,0.0
S-OH-La,La10S19,0.0
S-OH-La,La2H5,0.004837613571424981
S-OH-La,La2O3,0.0
S-OH-La,La2S3,0.0
S-OH-La,La2SO6,0.0
S-OH-La,La4H9,0.00019582076922830538
S-OH-La,LaH2,0.0
S-OH-La,LaH3,0.02991134000000173
S-OH-La,LaH3O3,0.0
S-OH-La,LaHO,0.0
S-OH-La,LaS,0.0
S-OH-La,LaS2,0.0
S-OH-La,LaSO,0.0
S-OH-La,O,0.0
S-OH-La,S,0.0
S-OH-La,S8O,0.030079766385993523
S-OH-La,SO3,0.0
S-OH-La,OH-O-La,0.1797253776041643
S-OH-La,S-OH-La,0.3859298237499935
S-OH-La,O-SH-La,0.3985717387499932
S-OH-La,S-SH-La,0.2979860612500005
S-OH-Lu,H,0.0
S-OH-Lu,H10SO8,0.0
S-OH-Lu,H2O,0.0
S-OH-Lu,H2S,0.23921937773438007
S-OH-Lu,H2SO4,0.0
S-OH-Lu,H4SO5,0.0
S-OH-Lu,Lu,0.0
S-OH-Lu,Lu2O3,0.0
S-OH-Lu,Lu2S3,0.0
S-OH-Lu,LuH2,0.0
S-OH-Lu,LuS,0.0
S-OH-Lu,O,0.0
S-OH-Lu,S,0.0
S-OH-Lu,S8O,0.03007976638598997
S-OH-Lu,SO3,0.0
S-OH-Lu,OH-O-Lu,0.16407671755208142
S-OH-Lu,S-OH-Lu,0.3539120994108096
S-OH-Lu,O-SH-Lu,0.337755386910807
S-OH-Lu,S-SH-Lu,0.20401619305664198
S-OH-Nd,H,0.0
S-OH-Nd,H10SO8,0.0
S-OH-Nd,H2O,0.0
S-OH-Nd,H2S,0.23921937773437563
S-OH-Nd,H2SO4,0.0
S-OH-Nd,H4SO5,0.0
S-OH-Nd,Nd,0.0
S-OH-Nd,Nd10S19,0.0
S-OH-Nd,Nd2O3,0.0
S-OH-Nd,Nd2S3,0.0
S-OH-Nd,Nd2S3O12,0.0
S-OH-Nd,NdH2,0.0
S-OH-Nd,NdH3,0.04432709624999909
S-OH-Nd,NdH3O3,0.0
S-OH-Nd,NdHO,0.0
S-OH-Nd,NdHSO5,0.0
S-OH-Nd,NdO2,0.0
S-OH-Nd,NdS,0.0
S-OH-Nd,NdS2,0.0
S-OH-Nd,O,0.0
S-OH-Nd,S,0.0
S-OH-Nd,S8O,0.030079766385997075
S-OH-Nd,SO3,0.0
S-OH-Nd,OH-O-Nd,0.20048087437498552
S-OH-Nd,S-OH-Nd,0.3078681624501449
S-OH-Nd,O-SH-Nd,0.3257572649501448
S-OH-Nd,S-SH-Nd,0.27621474812499613
S-OH-Rh,H,0.0
S-OH-Rh,H10SO8,0.0
S-OH-Rh,H2O,0.0
S-OH-Rh,H2S,0.23921937773437385
S-OH-Rh,H2SO4,0.0
S-OH-Rh,H4SO5,0.0
S-OH-Rh,HRhO2,0.0
S-OH-Rh,O,0.0
S-OH-Rh,Rh,0.0
S-OH-Rh,Rh2S3,0.0
S-OH-Rh,Rh3S4,0.0
S-OH-Rh,RhO2,0.0
S-OH-Rh,RhS2,0.06766811782552296
S-OH-Rh,S,0.0
S-OH-Rh,S8O,0.030079766385991746
S-OH-Rh,SO3,0.0
S-OH-Rh,OH-O-Rh,0.2887260287500002
S-OH-Rh,S-OH-Rh,0.09714808513257189
S-OH-Rh,O-SH-Rh,0.5871988626325724
S-OH-Rh,S-SH-Rh,0.1816734521191421
S-OH-Ru,H,0.0
S-OH-Ru,H10SO8,0.0
S-OH-Ru,H2O,0.0
S-OH-Ru,H2S,0.23921937773437385
S-OH-Ru,H2SO4,0.0
S-OH-Ru,H4SO5,0.0
S-OH-Ru,O,0.0
S-OH-Ru,Ru,0.0
S-OH-Ru,RuO2,0.0
S-OH-Ru,RuO4,0.0
S-OH-Ru,RuS2,0.0
S-OH-Ru,S,0.0
S-OH-Ru,S8O,0.030079766385991746
S-OH-Ru,SO3,0.0
