Compound,0-norm,2-norm,3-norm,5-norm,7-norm,10-norm,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,max ionic char,avg ionic char,minimum EN difference,maximum EN difference,range EN difference,mean EN difference,std_dev EN difference,avg anion electron affinity,M_oxid_state,Compound_id,Thermo_Dyn_stability_level
O-NCO-Ir,4,0.529150262212918,0.444796018113863,0.40723360092808,0.401326025041491,0.400117033290814,6,77,71,21.2,22.32,8,60,87,27,78.6,8.08,87,12.0107,192.217,180.2063,50.04664,56.868144,15.9994,54.8,3823,3768.2,1346.93,1547.256,54.8,9,16,7,14,2,16,2,6,4,2.8,1.28,2,66,141,75,84,22.8,66,2.2,3.44,1.24,2.934,0.4472,3.44,2,2,0,2,0,2,0,4,4,2.6,1.28,4,0,7,7,1.4,2.24,0,0,14,14,2.8,4.48,0,4,23,19,8.8,5.68,6,0,0,0,0,0,0,0,4,4,2.2,1.04,2,0,3,3,0.6,0.96,0,0,0,0,0,0,0,2,4,2,2.8,0.64,2,5.64,14.76875,9.12875,10.56575,3.1389,9.105,0,6.437,6.437,2.1866,2.62392,0,0,0,0,0,0,0,12,225,213,127.4,92.32,12,2,2.6,1.4,2.8,0.319140970908075,0.053045663505425,0.756666666666667,1.10666666666667,0.35,0.931666666666666,0.247487373415291,-195000,3,726_IrCNO2,Mm
O-NCO-La,4,0.529150262212918,0.444796018113863,0.40723360092808,0.401326025041491,0.400117033290814,6,57,51,17.2,15.92,8,13,87,74,69.2,22.48,87,12.0107,138.90547,126.89477,39.384334,39.8084544,15.9994,54.8,3823,3768.2,1037.73,1176.216,54.8,3,16,13,12.8,3.92,16,2,6,4,2.8,1.28,2,66,207,141,97.2,43.92,66,1.1,3.44,2.34,2.714,0.7112,3.44,2,2,0,2,0,2,0,4,4,2.6,1.28,4,0,1,1,0.2,0.32,0,0,0,0,0,0,0,3,6,3,4.8,1.04,6,0,0,0,0,0,0,0,4,4,2.2,1.04,2,0,9,9,1.8,2.88,0,0,0,0,0,0,0,2,9,7,4,2,2,5.64,36.8975,31.2575,15.10325,8.7177,9.105,0,6.437,6.437,2.1866,2.62392,0,0,0,0,0,0,0,12,194,182,121.2,87.36,12,2,2.6,0.2,0,0.745613369000596,0.120229839815756,0.756666666666667,2.20666666666667,1.45,1.48166666666667,1.02530483272049,-195000,3,727_LaCNO2,Hm
O-NCO-Lu,4,0.529150262212918,0.444796018113863,0.40723360092808,0.401326025041491,0.400117033290814,6,71,65,20,20.4,8,41,87,46,74.8,13.52,87,12.0107,174.9668,162.9561,46.5966,51.34808,15.9994,54.8,3823,3768.2,1186.33,1354.536,54.8,3,16,13,12.8,3.92,16,2,6,4,2.8,1.28,2,66,187,121,93.2,37.52,66,1.27,3.44,2.17,2.748,0.6704,3.44,2,2,0,2,0,2,0,4,4,2.6,1.28,4,0,1,1,0.2,0.32,0,0,14,14,2.8,4.48,0,4,17,13,7.6,3.76,6,0,0,0,0,0,0,0,4,4,2.2,1.04,2,0,9,9,1.8,2.88,0,0,0,0,0,0,0,2,9,7,4,2,2,5.64,28.865,23.225,13.49675,6.6561,9.105,0,6.437,6.437,2.1866,2.62392,0,0,0.0022471,0.0022471,0.00044942,0.000719072,0,12,194,182,121.2,87.36,12,2,2.6,0.2,2.8,0.691867378684938,0.110354816178245,0.756666666666667,2.03666666666667,1.28,1.39666666666667,0.905096679918781,-195000,3,728_LuCNO2,Mm
O-NCO-Nd,4,0.529150262212918,0.444796018113863,0.40723360092808,0.401326025041491,0.400117033290814,6,60,54,17.8,16.88,8,19,87,68,70.4,20.56,87,12.0107,144.242,132.2313,40.45164,41.516144,15.9994,54.8,3823,3768.2,1057.93,1200.456,54.8,3,16,13,12.8,3.92,16,2,6,4,2.8,1.28,2,66,201,135,96,42,66,1.14,3.44,2.3,2.722,0.7016,3.44,2,2,0,2,0,2,0,4,4,2.6,1.28,4,0,0,0,0,0,0,0,4,4,0.8,1.28,0,4,6,2,5.4,0.72,6,0,0,0,0,0,0,0,4,4,2.2,1.04,2,0,0,0,0,0,0,0,10,10,2,3.2,0,2,10,8,4.2,2.32,2,5.64,34.81,29.17,14.68575,8.0829,9.105,0,6.437,6.437,2.1866,2.62392,0,0,0,0,0,0,0,12,194,182,121.2,87.36,12,2,2.6,0,0.8,0.733531702186476,0.117966102710694,0.756666666666667,2.16666666666667,1.41,1.46166666666667,0.997020561473032,-195000,3,729_NdCNO2,Hm
O-NCO-Rh,4,0.529150262212918,0.444796018113863,0.40723360092808,0.401326025041491,0.400117033290814,6,45,39,14.8,12.08,8,59,87,28,78.4,8.32,87,12.0107,102.9055,90.8948,32.18434,28.288464,15.9994,54.8,3823,3768.2,1246.53,1426.776,54.8,9,16,7,14,2,16,2,5,3,2.6,0.96,2,66,142,76,84.2,23.12,66,2.28,3.44,1.16,2.95,0.428,3.44,1,2,1,1.8,0.32,2,0,4,4,2.6,1.28,4,0,8,8,1.6,2.56,0,0,0,0,0,0,0,4,9,5,6,1.2,6,0,1,1,0.2,0.32,0,0,4,4,2.2,1.04,2,0,2,2,0.4,0.64,0,0,0,0,0,0,0,2,4,2,2.8,0.64,2,5.64,14.76875,9.12875,10.45175,3.0021,9.105,0,6.437,6.437,2.1866,2.62392,0,0,0,0,0,0,0,12,225,213,127.4,92.32,12,1.8,2.6,1.6,0,0.285662686264043,0.048793011318225,0.756666666666667,1.02666666666667,0.27,0.891666666666667,0.190918830920368,-195000,3,730_RhCNO2,Mm
O-NCO-Ru,4,0.529150262212918,0.444796018113863,0.40723360092808,0.401326025041491,0.400117033290814,6,44,38,14.6,11.76,8,56,87,31,77.8,9.04,87,12.0107,101.07,89.0593,31.81724,27.701104,15.9994,54.8,3823,3768.2,1320.53,1515.576,54.8,8,16,8,13.8,2.32,16,2,5,3,2.6,0.96,2,66,146,80,85,24.4,66,2.2,3.44,1.24,2.934,0.4472,3.44,1,2,1,1.8,0.32,2,0,4,4,2.6,1.28,4,0,7,7,1.4,2.24,0,0,0,0,0,0,0,4,8,4,5.8,1.04,6,0,1,1,0.2,0.32,0,0,4,4,2.2,1.04,2,0,3,3,0.6,0.96,0,0,0,0,0,0,0,2,4,2,3,0.8,2,5.64,14.76875,9.12875,10.42575,2.9709,9.105,0,6.437,6.437,2.1866,2.62392,0,0,0,0,0,0,0,12,194,182,121.2,87.36,12,1.8,2.6,1.4,0,0.319140970908075,0.053045663505425,0.756666666666667,1.10666666666667,0.35,0.931666666666666,0.247487373415291,-195000,3,731_RuCNO2,Mm
O-NCO-Sc,4,0.529150262212918,0.444796018113863,0.40723360092808,0.401326025041491,0.400117033290814,6,21,15,10,4.4,8,11,87,76,68.8,23.12,87,12.0107,44.955912,32.945212,20.5944224,9.74459584,15.9994,54.8,3823,3768.2,1161.93,1325.256,54.8,3,16,13,12.8,3.92,16,2,4,2,2.4,0.64,2,66,170,104,89.8,32.08,66,1.36,3.44,2.08,2.766,0.6488,3.44,2,2,0,2,0,2,0,4,4,2.6,1.28,4,0,1,1,0.2,0.32,0,0,0,0,0,0,0,3,6,3,4.8,1.04,6,0,0,0,0,0,0,0,4,4,2.2,1.04,2,0,9,9,1.8,2.88,0,0,0,0,0,0,0,2,9,7,4,2,2,5.64,22.235,16.595,12.17075,5.0649,9.105,0,6.437,6.437,2.1866,2.62392,0,0,6.35E-06,6.35E-06,1.27E-06,2.032E-06,0,12,194,182,121.2,87.36,12,2,2.6,0.2,0,0.660947392745558,0.104888264415666,0.756666666666667,1.94666666666667,1.19,1.35166666666667,0.841457069611991,-195000,3,732_ScCNO2,Mm
O-NCO-Sm,4,0.529150262212918,0.444796018113863,0.40723360092808,0.401326025041491,0.400117033290814,6,62,56,18.2,17.52,8,23,87,64,71.2,19.28,87,12.0107,150.36,138.3493,41.67524,43.473904,15.9994,54.8,3823,3768.2,1068.13,1212.696,54.8,3,16,13,12.8,3.92,16,2,6,4,2.8,1.28,2,66,198,132,95.4,41.04,66,1.17,3.44,2.27,2.728,0.6944,3.44,2,2,0,2,0,2,0,4,4,2.6,1.28,4,0,0,0,0,0,0,0,6,6,1.2,1.92,0,4,8,4,5.8,1.04,6,0,0,0,0,0,0,0,4,4,2.2,1.04,2,0,0,0,0,0,0,0,8,8,1.6,2.56,0,2,8,6,3.8,1.76,2,5.64,33.23,27.59,14.36975,7.7037,9.105,0,6.437,6.437,2.1866,2.62392,0,0,0,0,0,0,0,12,194,182,115.6,82.88,12,2,2.6,0,1.2,0.724240177376075,0.116243009056645,0.756666666666667,2.13666666666667,1.38,1.44666666666667,0.975807358037435,-195000,3,733_SmCNO2,Hh
O-NCO-Y,4,0.529150262212918,0.444796018113863,0.40723360092808,0.401326025041491,0.400117033290814,6,39,33,13.6,10.16,8,12,87,75,69,22.8,87,12.0107,88.90585,76.89515,29.38441,23.808576,15.9994,54.8,3823,3768.2,1158.93,1321.656,54.8,3,16,13,12.8,3.92,16,2,5,3,2.6,0.96,2,66,190,124,93.8,38.48,66,1.22,3.44,2.22,2.738,0.6824,3.44,2,2,0,2,0,2,0,4,4,2.6,1.28,4,0,1,1,0.2,0.32,0,0,0,0,0,0,0,3,6,3,4.8,1.04,6,0,0,0,0,0,0,0,4,4,2.2,1.04,2,0,9,9,1.8,2.88,0,0,0,0,0,0,0,2,9,7,4,2,2,5.64,32.365,26.725,14.19675,7.4961,9.105,0,6.437,6.437,2.1866,2.62392,0,0,0,0,0,0,0,12,194,182,121.2,87.36,12,2,2.6,0.2,0,0.708320592678053,0.113325561136055,0.756666666666667,2.08666666666667,1.33,1.42166666666667,0.940452018978108,-195000,3,734_YCNO2,Mm
O-NC-Rh,4,0.5,0.39685026299205,0.329876977693224,0.304753413551119,0.287174588749259,6,45,39,16.5,14.25,6,59,87,28,76.25,8.625,59,12.0107,102.9055,90.8948,36.230575,33.3374625,12.0107,54.8,3823,3768.2,1544.4625,1485.5375,54.8,9,16,7,13.5,2.25,9,2,5,3,2.75,1.125,2,66,142,76,88.75,26.625,66,2.28,3.44,1.16,2.8275,0.4125,2.28,1,2,1,1.75,0.375,1,0,4,4,2.25,1.25,0,0,8,8,2,3,0,0,0,0,0,0,0,4,9,5,6,1.5,4,0,1,1,0.25,0.375,0,0,4,4,2.25,1.25,0,0,2,2,0.5,0.75,0,0,0,0,0,0,0,2,4,2,3,0.5,2,5.64,14.76875,9.12875,10.7884375,3.4159375,5.64,0,6.437,6.437,2.73325,2.73325,0,0,0,0,0,0,0,12,225,213,156.25,72.125,12,1.75,2.25,2,0,0.285662686264043,0.044706336249486,0.69,0.96,0.27,0.825,0.190918830920368,-151500,3,735_RhCNO,Lm
O-NC-Ru,4,0.5,0.39685026299205,0.329876977693224,0.304753413551119,0.287174588749259,6,44,38,16.25,13.875,6,56,87,31,75.5,9.75,56,12.0107,101.07,89.0593,35.7717,32.64915,12.0107,54.8,3823,3768.2,1636.9625,1578.0375,54.8,8,16,8,13.25,2.625,8,2,5,3,2.75,1.125,2,66,146,80,89.75,28.125,66,2.2,3.44,1.24,2.8075,0.4325,2.2,1,2,1,1.75,0.375,1,0,4,4,2.25,1.25,0,0,7,7,1.75,2.625,0,0,0,0,0,0,0,4,8,4,5.75,1.25,4,0,1,1,0.25,0.375,0,0,4,4,2.25,1.25,0,0,3,3,0.75,1.125,0,0,0,0,0,0,0,2,4,2,3.25,0.75,2,5.64,14.76875,9.12875,10.7559375,3.3834375,5.64,0,6.437,6.437,2.73325,2.73325,0,0,0,0,0,0,0,12,194,182,148.5,68.25,12,1.75,2.25,1.75,0,0.319140970908075,0.049258712501734,0.69,1.04,0.35,0.865,0.247487373415291,-151500,3,736_RuCNO,Lm
O-NCS-Al,5,0.447213595499958,0.341995189335339,0.275945932292243,0.251699790128365,0.234923788617604,6,16,10,10,3.6,6,73,88,15,81.4,5.12,73,12.0107,32.065,20.0543,20.21266772,7.448481264,12.0107,54.8,3823,3768.2,1052.536,1108.1856,54.8,13,16,3,14.8,1.04,13,2,3,1,2.4,0.48,2,66,121,55,87.8,20.16,66,1.61,3.44,1.83,2.644,0.4768,1.61,2,2,0,2,0,2,1,4,3,2.8,1.04,1,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,4.8,1.04,3,0,0,0,0,0,0,2,5,3,3.2,1.04,2,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,3.2,1.04,2,5.64,25.786875,20.146875,14.356125,5.5869,5.64,0,6.437,6.437,2.627,2.2716,0,0,0,0,0,0,0,12,225,213,139,78.4,12,2,2.8,0,0,0.567089816109359,0.074912899792145,0.47,1.41,0.94,0.94,0.664680374315355,-234333.333333333,3,737_AlCNOS,Ml
O-NCS-Bi,5,0.447213595499958,0.341995189335339,0.275945932292243,0.251699790128365,0.234923788617604,6,83,77,24,23.6,6,77,88,11,84,3.6,77,12.0107,208.9804,196.9697,56.61244,60.947184,12.0107,54.8,3823,3768.2,974.722,1139.3112,54.8,14,16,2,15.2,0.64,14,2,6,4,3,1.2,2,66,148,82,93.2,26.64,66,2.02,3.44,1.42,2.726,0.4112,2.02,2,2,0,2,0,2,2,4,2,3.2,0.64,2,0,10,10,2,3.2,0,0,14,14,2.8,4.48,0,4,29,25,10,7.6,4,0,0,0,0,0,0,2,4,2,2.8,0.64,2,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,2.8,0.64,2,5.64,32.95,27.31,17.650125,9.37465,5.64,0,6.437,6.437,2.627,2.2716,0,0,0,0,0,0,0,12,194,182,96.4,78.08,12,2,3.2,2,2.8,0.395951025061975,0.050635236754718,0.47,1,0.53,0.735,0.37476659402887,-234333.333333333,3,738_BiCNOS,Mm
O-NC-Sc,4,0.5,0.39685026299205,0.329876977693224,0.304753413551119,0.287174588749259,6,21,15,10.5,5.25,6,11,87,76,64.25,26.625,11,12.0107,44.955912,32.945212,21.743178,11.606367,12.0107,54.8,3823,3768.2,1438.7125,1379.7875,54.8,3,16,13,12,4.5,3,2,4,2,2.5,0.75,2,66,170,104,95.75,37.125,66,1.36,3.44,2.08,2.5975,0.6425,1.36,2,2,0,2,0,2,0,4,4,2.25,1.25,0,0,1,1,0.25,0.375,0,0,0,0,0,0,0,3,6,3,4.5,1,3,0,0,0,0,0,0,0,4,4,2.25,1.25,0,0,9,9,2.25,3.375,0,0,0,0,0,0,0,2,9,7,4.5,2.25,2,5.64,22.235,16.595,12.9371875,5.5646875,5.64,0,6.437,6.437,2.73325,2.73325,0,0,6.35E-06,6.35E-06,1.5875E-06,2.38125E-06,0,12,194,182,148.5,68.25,12,2,2.25,0.25,0,0.660947392745558,0.108899875059142,0.69,1.88,1.19,1.285,0.841457069611991,-151500,3,739_ScCNO,Mm
O-NCS-Ce,5,0.447213595499958,0.341995189335339,0.275945932292243,0.251699790128365,0.234923788617604,6,58,52,19,15.6,6,15,88,73,69.8,21.92,15,12.0107,140.116,128.1053,42.83956,38.910576,12.0107,54.8,3823,3768.2,1080.042,1097.1832,54.8,3,16,13,12.8,3.92,3,2,6,4,3,1.2,2,66,204,138,104.4,40.08,66,1.12,3.44,2.32,2.546,0.5704,1.12,2,2,0,2,0,2,0,4,4,2.6,1.28,0,0,1,1,0.2,0.32,0,0,1,1,0.2,0.32,0,4,6,2,5,0.8,4,0,0,0,0,0,0,0,4,4,2.2,1.04,0,0,9,9,1.8,2.88,0,0,13,13,2.6,4.16,0,2,22,20,6.6,6.16,2,5.64,37.24,31.6,18.508125,10.40425,5.64,0,6.437,6.437,2.627,2.2716,0,0,0,0,0,0,0,12,194,182,132.8,73.44,12,2,2.6,0.2,0.2,0.739616569076971,0.106110267461001,0.47,1.9,1.43,1.185,1.01116269709676,-234333.333333333,3,740_CeCNOS,Mm
O-NCS-Co,5,0.447213595499958,0.341995189335339,0.275945932292243,0.251699790128365,0.234923788617604,6,27,21,12.8,6.96,6,58,88,30,78.4,8.72,58,12.0107,58.933195,46.922495,26.602999,15.1168788,12.0107,54.8,3823,3768.2,1219.442,1260.8464,54.8,9,16,7,14,2,9,2,4,2,2.6,0.72,2,66,126,60,88.8,21.36,66,1.88,3.44,1.56,2.698,0.4336,1.88,2,2,0,2,0,2,0,4,4,2.6,1.28,0,0,7,7,1.4,2.24,0,0,0,0,0,0,0,4,9,5,6,1.2,4,0,0,0,0,0,0,0,4,4,2.2,1.04,0,0,3,3,0.6,0.96,0,0,0,0,0,0,0,2,4,2,2.8,0.64,2,5.64,25.786875,20.146875,13.109125,5.73495,5.64,0,6.437,6.437,2.627,2.2716,0,0,1.5484712,1.5484712,0.30969424,0.495510784,0,12,194,182,132.8,73.44,12,2,2.6,1.4,0,0.455779073674793,0.058423027311454,0.47,1.14,0.67,0.805,0.473761543394987,-234333.333333333,3,741_CoCNOS,Mm
O-NCS-Cr,5,0.447213595499958,0.341995189335339,0.275945932292243,0.251699790128365,0.234923788617604,6,24,18,12.2,6.24,6,49,88,39,76.6,11.04,49,12.0107,51.9961,39.9854,25.21558,13.451976,12.0107,54.8,3823,3768.2,1301.842,1359.7264,54.8,6,16,10,13.4,2.96,6,2,4,2,2.6,0.72,2,66,139,73,91.4,24.48,66,1.66,3.44,1.78,2.654,0.4688,1.66,1,2,1,1.8,0.32,1,0,4,4,2.6,1.28,0,0,5,5,1,1.6,0,0,0,0,0,0,0,4,6,2,5.4,0.72,4,0,1,1,0.2,0.32,0,0,4,4,2.2,1.04,0,0,5,5,1,1.6,0,0,0,0,0,0,0,2,6,4,3.4,1.28,2,5.64,25.786875,20.146875,13.298125,5.58375,5.64,0,6.437,6.437,2.627,2.2716,0,0,0,0,0,0,0,12,229,217,139.8,79.04,12,1.8,2.6,1,0,0.547107278760105,0.071758047015907,0.47,1.36,0.89,0.915,0.629325035256027,-234333.333333333,3,742_CrCNOS,Mm
O-NCS-Fe,5,0.447213595499958,0.341995189335339,0.275945932292243,0.251699790128365,0.234923788617604,6,26,20,12.6,6.72,6,55,88,33,77.8,9.44,55,12.0107,55.845,43.8343,25.98536,14.375712,12.0107,54.8,3823,3768.2,1228.042,1271.1664,54.8,8,16,8,13.8,2.32,8,2,4,2,2.6,0.72,2,66,132,66,90,22.8,66,1.83,3.44,1.61,2.688,0.4416,1.83,2,2,0,2,0,2,0,4,4,2.6,1.28,0,0,6,6,1.2,1.92,0,0,0,0,0,0,0,4,8,4,5.8,1.04,4,0,0,0,0,0,0,0,4,4,2.2,1.04,0,0,4,4,0.8,1.28,0,0,0,0,0,0,0,2,4,2,3,0.8,2,5.64,25.786875,20.146875,13.206125,5.65735,5.64,0,6.437,6.437,2.627,2.2716,0,0,2.1106628,2.1106628,0.42213256,0.675412096,0,12,229,217,139.8,79.04,12,2,2.6,1.2,0,0.476922164006862,0.061354314099995,0.47,1.19,0.72,0.83,0.509116882454314,-234333.333333333,3,743_FeCNOS,Mm
O-NCS-Ga,5,0.447213595499958,0.341995189335339,0.275945932292243,0.251699790128365,0.234923788617604,6,31,25,13.6,7.92,6,74,88,14,81.6,4.88,74,12.0107,69.723,57.7123,28.76096,17.706432,12.0107,54.8,3823,3768.2,926.424,1158.6304,54.8,13,16,3,14.8,1.04,13,2,4,2,2.6,0.72,2,66,122,56,88,20.4,66,1.81,3.44,1.63,2.684,0.4448,1.81,2,2,0,2,0,2,1,4,3,2.8,1.04,1,0,10,10,2,3.2,0,0,0,0,0,0,0,4,13,9,6.8,2.48,4,0,0,0,0,0,0,2,5,3,3.2,1.04,2,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,3.2,1.04,2,5.64,25.786875,20.146875,14.831625,5.99245,5.64,0,6.437,6.437,2.627,2.2716,0,0,0,0,0,0,0,12,194,182,106.8,69.76,12,2,2.8,2,0,0.485327755826721,0.062545593814303,0.47,1.21,0.74,0.84,0.523259018078045,-234333.333333333,3,744_GaCNOS,Ml
O-NCS-Gd,5,0.447213595499958,0.341995189335339,0.275945932292243,0.251699790128365,0.234923788617604,6,64,58,20.2,17.52,6,27,88,61,72.2,18.08,27,12.0107,157.25,145.2393,46.26636,44.393456,12.0107,54.8,3823,3768.2,1183.042,1217.1664,54.8,3,16,13,12.8,3.92,3,2,6,4,3,1.2,2,66,196,130,102.8,38.16,66,1.2,3.44,2.24,2.562,0.5496,1.2,2,2,0,2,0,2,0,4,4,2.6,1.28,0,0,1,1,0.2,0.32,0,0,7,7,1.4,2.24,0,4,10,6,6.2,1.52,4,0,0,0,0,0,0,0,4,4,2.2,1.04,0,0,9,9,1.8,2.88,0,0,7,7,1.4,2.24,0,2,16,14,5.4,4.24,2,5.64,32.05,26.41,17.470125,9.15865,5.64,0,6.437,6.437,2.627,2.2716,0,0,0,0,0,0,0,12,194,182,132.8,73.44,12,2,2.6,0.2,1.4,0.714753054942695,0.101129067334493,0.47,1.82,1.35,1.145,0.954594154601839,-234333.333333333,3,745_GdCNOS,Mh
O-NCS-In,5,0.447213595499958,0.341995189335339,0.275945932292243,0.251699790128365,0.234923788617604,6,49,43,17.2,12.72,6,75,88,13,81.8,4.64,75,12.0107,114.818,102.8073,37.77996,30.815216,12.0107,54.8,3823,3768.2,951.792,1148.4832,54.8,13,16,3,14.8,1.04,13,2,5,3,2.8,0.96,2,66,142,76,92,25.2,66,1.78,3.44,1.66,2.678,0.4496,1.78,2,2,0,2,0,2,1,4,3,2.8,1.04,1,0,10,10,2,3.2,0,0,0,0,0,0,0,4,13,9,6.8,2.48,4,0,0,0,0,0,0,2,5,3,3.2,1.04,2,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,3.2,1.04,2,5.64,25.786875,20.146875,15.912125,7.28905,5.64,0,6.437,6.437,2.627,2.2716,0,0,0,0,0,0,0,12,194,182,121.8,64.64,12,2,2.8,2,0,0.497871893693153,0.064350908020893,0.47,1.24,0.77,0.855,0.544472221513641,-234333.333333333,3,746_InCNOS,Mm
O-NCS-Ir,5,0.447213595499958,0.341995189335339,0.275945932292243,0.251699790128365,0.234923788617604,6,77,71,22.8,21.68,6,60,88,28,78.8,8.24,60,12.0107,192.217,180.2063,53.25976,55.582896,12.0107,54.8,3823,3768.2,1413.642,1493.8864,54.8,9,16,7,14,2,9,2,6,4,3,1.2,2,66,141,75,91.8,24.96,66,2.2,3.44,1.24,2.762,0.3824,2.2,2,2,0,2,0,2,0,4,4,2.6,1.28,0,0,7,7,1.4,2.24,0,0,14,14,2.8,4.48,0,4,23,19,8.8,5.68,4,0,0,0,0,0,0,0,4,4,2.2,1.04,0,0,3,3,0.6,0.96,0,0,0,0,0,0,0,2,4,2,2.8,0.64,2,5.64,25.786875,20.146875,13.902125,5.2237,5.64,0,6.437,6.437,2.627,2.2716,0,0,0,0,0,0,0,12,225,213,139,78.4,12,2,2.6,1.4,2.8,0.319140970908075,0.041766331471142,0.47,0.82,0.35,0.645,0.247487373415291,-234333.333333333,3,747_IrCNOS,Lm
O-NCS-La,5,0.447213595499958,0.341995189335339,0.275945932292243,0.251699790128365,0.234923788617604,6,57,51,18.8,15.28,6,13,88,75,69.4,22.56,13,12.0107,138.90547,126.89477,42.597454,38.5232064,12.0107,54.8,3823,3768.2,1104.442,1122.8464,54.8,3,16,13,12.8,3.92,3,2,6,4,3,1.2,2,66,207,141,105,40.8,66,1.1,3.44,2.34,2.542,0.5768,1.1,2,2,0,2,0,2,0,4,4,2.6,1.28,0,0,1,1,0.2,0.32,0,0,0,0,0,0,0,3,6,3,4.8,1.04,3,0,0,0,0,0,0,0,4,4,2.2,1.04,0,0,9,9,1.8,2.88,0,0,0,0,0,0,0,2,9,7,4,2,2,5.64,36.8975,31.2575,18.439625,10.32205,5.64,0,6.437,6.437,2.627,2.2716,0,0,0,0,0,0,0,12,194,182,132.8,73.44,12,2,2.6,0.2,0,0.745613369000596,0.107339919114007,0.47,1.92,1.45,1.195,1.02530483272049,-234333.333333333,3,748_LaCNOS,Mm
