"876_LaCHNP",-0.271703568,"PH-CN-La"
"877_LuCHNP",-0.190273602,"PH-CN-Lu"
"879_RhCHNP",0.15660506,"PH-CN-Rh"
"880_RuCHNP",0.353308088,"PH-CN-Ru"
"884_AlFHP",-0.935972715,"PH-F-Al"
"887_CoFHP",-0.82515411,"PH-F-Co"
"889_FeFHP",-0.6850921525,"PH-F-Fe"
"890_GaFHP",-0.6442708475,"PH-F-Ga"
"892_InFHP",-0.690363965,"PH-F-In"
"893_IrFHP",-0.82408165,"PH-F-Ir"
"894_LaFHP",-1.686539185,"PH-F-La"
"895_LuFHP",-1.5989109175,"PH-F-Lu"
"896_NdFHP",-1.6185992125,"PH-F-Nd"
"897_RhFHP",-0.96591678,"PH-F-Rh"
"898_RuFHP",-0.6747667725,"PH-F-Ru"
"899_ScFHP",-1.569087935,"PH-F-Sc"
"900_SmFHP",-1.62028526,"PH-F-Sm"
"901_YFHP",-1.648019515,"PH-F-Y"
"903_BiHIP",-0.07731908,"PH-I-Bi"
"904_CeHIP",-1.0744739275,"PH-I-Ce"
"905_CoHIP",-0.1594322775,"PH-I-Co"
"906_CrHIP",-0.1665462425,"PH-I-Cr"
"907_FeHIP",0.02320671,"PH-I-Fe"
"908_GaHIP",-0.209359795,"PH-I-Ga"
"909_GdHIP",0.0087725,"PH-I-Gd"
"913_LuHIP",-0.9871380675,"PH-I-Lu"
"915_RhHIP",-0.383707625,"PH-I-Rh"
"917_ScHIP",-0.925781935,"PH-I-Sc"
"918_SmHIP",-1.016850205,"PH-I-Sm"
"920_AlCHNP",0.245355538,"PH-NC-Al"
"921_BiCHNP",0.532290302,"PH-NC-Bi"
"923_CoCHNP",0.329227586,"PH-NC-Co"
"924_CrCHNP",0.330404978,"PH-NC-Cr"
"925_FeCHNP",0.432096292,"PH-NC-Fe"
"926_GaCHNP",0.474858056,"PH-NC-Ga"
"927_GdCHNP",0.515697996,"PH-NC-Gd"
"928_InCHNP",0.429078116,"PH-NC-In"
"929_IrCHNP",0.291464864,"PH-NC-Ir"
"931_LuCHNP",-0.226859288,"PH-NC-Lu"
"933_AlCHNOP",-0.4055327683,"PH-NCO-Al"
"936_CoCHNOP",-0.3515781933,"PH-NCO-Co"
"937_CrCHNOP",-0.382816235,"PH-NCO-Cr"
"938_FeCHNOP",-0.2552406717,"PH-NCO-Fe"
"939_GaCHNOP",-0.2211088117,"PH-NCO-Ga"
"940_GdCHNOP",-0.74123252,"PH-NCO-Gd"
"942_IrCHNOP",-0.3675818067,"PH-NCO-Ir"
"943_LaCHNOP",-0.793767045,"PH-NCO-La"
"944_LuCHNOP",-0.73705667,"PH-NCO-Lu"
"945_NdCHNOP",-0.753975455,"PH-NCO-Nd"
"946_RhCHNOP",-0.4460972917,"PH-NCO-Rh"
"947_RuCHNOP",-0.2530320517,"PH-NCO-Ru"
"948_ScCHNOP",-0.7590695667,"PH-NCO-Sc"
"950_YCHNOP",-0.79451662,"PH-NCO-Y"
"952_RuCHNP",0.426718188,"PH-NC-Ru"
"953_AlCHNPS",-0.0096260512,"PH-NCS-Al"
"954_BiCHNPS",0.2458641872,"PH-NCS-Bi"
"955_ScCHNP",-0.1835982,"PH-NC-Sc"
"957_CoCHNPS",0.1033542938,"PH-NCS-Co"
"958_CrCHNPS",0.1434892188,"PH-NCS-Cr"
"959_FeCHNPS",0.2076881188,"PH-NCS-Fe"
"960_GaCHNPS",0.1837209355,"PH-NCS-Ga"
"961_GdCHNPS",-0.3811835428,"PH-NCS-Gd"
"963_IrCHNPS",0.0323590422,"PH-NCS-Ir"
"964_LaCHNPS",-0.4473983112,"PH-NCS-La"
"965_LuCHNPS",-0.3962419595,"PH-NCS-Lu"
